names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Astro-NT NN (for_DEGs),mean_expr_Rest (for_DEGs)
Acot7,-4.0022264,-2.316794,6.27492076570575e-05,0.0019929919736940134,0.05555555555555555,0.46140885463344683,0.08479527,0.36526722
Shisa9,-4.011606,-1.7408001,6.030698518353872e-05,0.001919962905073087,0.2222222222222222,0.6645993905717871,0.4744395,1.1082637
A330008L17Rik,-4.0124855,-3.3319476,6.0082782353404634e-05,0.0019150941421541903,0.027777777777777776,0.42383939774153073,0.04954095,0.4130537
Epb41l4b,-4.01353,-2.3357925,5.981740271315704e-05,0.0019088997754186812,0.05555555555555555,0.4649578777558702,0.09250811,0.39829925
Rab40c,-4.015547,-1.6994606,5.9308173157003285e-05,0.0018948996584169779,0.1111111111111111,0.5459759813586664,0.17565538,0.4846856
Myh10,-4.015733,-1.4672544,5.9261374881555724e-05,0.0018948996584169779,0.1111111111111111,0.5537910019716795,0.21552053,0.5098205
Pdcd6ip,-4.0168185,-3.2513134,5.898908113339641e-05,0.0018891973898144954,0.027777777777777776,0.42405449005198065,0.037451003,0.3099694
Psen1,-4.0175014,-3.0457175,5.8818531951448946e-05,0.0018859832381091087,0.027777777777777776,0.42516580032263845,0.043074653,0.31002763
Lin7a,-4.021431,-2.0385597,5.7845630705232174e-05,0.0018570037001787198,0.08333333333333333,0.504068829539344,0.15027046,0.51052314
Adarb2,-4.0245028,-2.2726054,5.709586358936769e-05,0.001837324376821928,0.19444444444444445,0.5827209177271913,0.34232494,1.0893971
Syp,-4.0251956,-1.5328579,5.692800134843438e-05,0.0018341191801348102,0.16666666666666666,0.6287148234450618,0.2810168,0.6621166
Rnf111,-4.027512,-1.6237812,5.637017777218335e-05,0.0018183273430234894,0.1111111111111111,0.5511381968094641,0.18170871,0.4787767
Adam22,-4.0278015,-1.6076729,5.6300814992653984e-05,0.0018182727149670824,0.2777777777777778,0.7568739917547948,0.5290433,1.1394733
Srr,-4.028112,-2.0489888,5.622658744828123e-05,0.00181806065551783,0.05555555555555555,0.46761068291808566,0.09879802,0.3574784
Synpr,-4.0281944,-2.324104,5.620680909808883e-05,0.00181806065551783,0.16666666666666666,0.5469797454740993,0.2480833,0.8796114
Sanbr,-4.0303354,-1.2014848,5.569732981533953e-05,0.001807472526736924,0.1111111111111111,0.5580211507438609,0.2568826,0.5149673
Arfgef3,-4.0326414,-1.7430423,5.515336684861295e-05,0.001791984240897497,0.19444444444444445,0.6691880265280516,0.32320127,0.82293665
Dbn1,-4.0334997,-2.064332,5.495219352358648e-05,0.00178760949149972,0.05555555555555555,0.46761068291808566,0.09905141,0.36150226
Clock,-4.0375333,-1.6307125,5.4016193337261686e-05,0.0017614261104031814,0.16666666666666666,0.6316544183545438,0.2587082,0.6493566
Gm9801,-4.0379467,-1.6840957,5.3921052074057246e-05,0.001760460108420314,0.1111111111111111,0.5554758917368704,0.18254042,0.49684206
Elavl4,-4.041163,-1.9295197,5.31867263856686e-05,0.001738597734772403,0.1111111111111111,0.5400967915397025,0.1936182,0.5954178
Uhrf2,-4.041691,-1.7255304,5.3067214514948236e-05,0.0017368039634794873,0.1388888888888889,0.5859114536655314,0.19799028,0.54468876
Cep290,-4.0435934,-28.220795,5.263814615598126e-05,0.0017248621795258735,0.0,0.38935293063272985,0.0,0.27218395
Dcun1d4,-4.0464478,-2.6664019,5.200070270636575e-05,0.001706054800634979,0.027777777777777776,0.42878652088187846,0.055789735,0.31060022
A330023F24Rik,-4.0472026,-1.736893,5.1833330877545384e-05,0.0017026425436181473,0.25,0.7182649220290375,0.4295298,1.0254537
Braf,-4.050502,-1.707316,5.110791057666918e-05,0.0016808684910588748,0.2777777777777778,0.761534325147876,0.47799185,1.0990171
Rasgef1b,-4.052705,-2.0579398,5.062890770709195e-05,0.0016671553309921085,0.1111111111111111,0.5458325864850332,0.23586279,0.74555343
Wdr70,-4.053087,-1.6566212,5.054613562102954e-05,0.0016664719805362745,0.08333333333333333,0.5122423373364402,0.15663962,0.42828876
Babam2,-4.054887,-1.406694,5.015860002049253e-05,0.0016577633241705218,0.16666666666666666,0.642875067216347,0.32034492,0.6937169
Nol4l,-4.057255,-1.5640117,4.965285845215526e-05,0.0016449613700131665,0.05555555555555555,0.47176913425345046,0.14361268,0.37612602
Lrrc8d,-4.0580826,-2.1730509,4.947732227129636e-05,0.0016413032709009052,0.05555555555555555,0.46818426241261873,0.09702155,0.37807465
Pde7a,-4.060554,-1.6190609,4.895640509577864e-05,0.0016260304139969989,0.1111111111111111,0.5544362789030293,0.18893178,0.49396235
Pias2,-4.06073,-1.4874183,4.8919551155489477e-05,0.0016260304139969989,0.2222222222222222,0.7028141243950529,0.39049447,0.8499115
Med14,-4.0641427,-1.8488677,4.8209340416108766e-05,0.0016051858450815894,0.1111111111111111,0.5514608352751389,0.16065234,0.48721406
Nup98,-4.069841,-1.4363848,4.7045244090571405e-05,0.0015703176505759673,0.1388888888888889,0.5967019179064349,0.2448695,0.56013393
Satb2,-4.069903,-4.21265,4.70327158395018e-05,0.0015703176505759673,0.027777777777777776,0.42115074386090695,0.033917096,0.4944797
Sdccag8,-4.0709476,-1.6806548,4.682229784969988e-05,0.001566768546975636,0.16666666666666666,0.6254884387883133,0.25211275,0.6519163
Stum,-4.072261,-28.398623,4.655897959684333e-05,0.0015598999772658108,0.0,0.39211328195017026,0.0,0.30296332
Slc25a27,-4.072871,-1.9831455,4.643712891259775e-05,0.001559707067351877,0.08333333333333333,0.5118480014339487,0.123557344,0.4186766
Gpi1,-4.0748568,-1.8016076,4.604268772563665e-05,0.001548394266818344,0.1111111111111111,0.55271554041943,0.1782648,0.5189598
AW554918,-4.0787244,-1.6849709,4.5283453526377396e-05,0.0015266830567801262,0.1388888888888889,0.5902132998745295,0.22021124,0.58337
Gpr45,-4.082375,-2.1706944,4.457775451119362e-05,0.0015047792257735836,0.08333333333333333,0.5095895321742248,0.11764676,0.4460377
Taf1b,-4.08312,-2.0501304,4.4435102437911185e-05,0.0015018505691907842,0.05555555555555555,0.4736332676106829,0.09998785,0.36151457
Pcsk5,-4.087536,-2.8178966,4.359795436956736e-05,0.0014754118814990869,0.05555555555555555,0.46359562645635416,0.1036938,0.57122487
Pcnx2,-4.0893455,-1.9087874,4.325920166497513e-05,0.001465794134600103,0.08333333333333333,0.5133177988886898,0.15222155,0.48080742
Polb,-4.089511,-1.5768752,4.32283548783522e-05,0.001465794134600103,0.16666666666666666,0.64004301846209,0.2802727,0.6755186
Exoc6b,-4.0932136,-1.4920423,4.2543590125106864e-05,0.0014451912347175997,0.4444444444444444,0.8202903746191074,0.7984561,1.4901174
Adamts17,-4.0933166,-2.1378849,4.252461115998192e-05,0.0014451912347175997,0.08333333333333333,0.507797096253809,0.15631859,0.55656517
Fyttd1,-4.09342,-1.836436,4.250564022736428e-05,0.0014451912347175997,0.08333333333333333,0.5138196809464062,0.13700819,0.42159826
Cdkl2,-4.0945992,-28.191513,4.2289938324882726e-05,0.0014420439629309629,0.0,0.3942642050546693,0.0,0.26738486
Bmerb1,-4.094754,-1.7223678,4.226163392913212e-05,0.0014420439629309629,0.1388888888888889,0.5968811614984765,0.22100067,0.5967002
Svop,-4.0970917,-1.660177,4.183735037348093e-05,0.0014302412271443164,0.1111111111111111,0.5601720738483599,0.19742985,0.5246383
Khdrbs1,-4.097267,-1.5803814,4.1805599210739875e-05,0.0014302412271443164,0.1111111111111111,0.5556909840473203,0.19303553,0.4927138
Sptb,-4.0975776,-28.26795,4.174962351159278e-05,0.0014302412271443164,0.0,0.39455099480193584,0.0,0.2800694
Mast2,-4.097588,-1.4188758,4.17477588802014e-05,0.0014302412271443164,0.16666666666666666,0.6462089980283204,0.34066048,0.7348748
Rnf216,-4.0993977,-1.5916264,4.1422662403198154e-05,0.001423308105849021,0.1388888888888889,0.5960566409750852,0.2276325,0.5712191
Cpne8,-4.105582,-3.4260767,4.032979542153819e-05,0.0013875308616859555,0.027777777777777776,0.4336619465854096,0.055976756,0.4817059
Sun1,-4.107361,-2.8372414,4.002056149580147e-05,0.0013786570351181865,0.027777777777777776,0.4347374081376591,0.04954095,0.30966073
Gtdc1,-4.1087465,-1.6286091,3.978120749155302e-05,0.001372170789856264,0.2777777777777778,0.7304893350062736,0.49209124,1.0871406
Wscd2,-4.1091294,-2.706957,3.971535694274901e-05,0.0013716602070072826,0.05555555555555555,0.4708729162932425,0.07134383,0.39396736
Tmem181a,-4.1109805,-28.181522,3.939824086518265e-05,0.0013624591146041928,0.0,0.3958415486646352,0.0,0.26576453
Prkcg,-4.1114874,-2.134629,3.931185241579098e-05,0.001361223549500391,0.1111111111111111,0.5472665352213658,0.160701,0.5684593
Kcnma1,-4.1156135,-1.0377641,3.861506551386435e-05,0.0013388216907839162,0.7222222222222222,0.8576805879189819,1.6102138,2.22139
Rit2,-4.1173615,-1.7068697,3.832348342259201e-05,0.0013321500641203716,0.2222222222222222,0.6677899265101273,0.37317017,0.906906
Cers4,-4.1186233,-2.4051983,3.811429244291937e-05,0.0013265946087321807,0.05555555555555555,0.47517476250224056,0.08074301,0.36841622
Tsga10,-4.118871,-2.2269466,3.80732679113372e-05,0.0013265946087321807,0.08333333333333333,0.511310270657824,0.112854004,0.44422516
Vsnl1,-4.121829,-1.8085483,3.7587607106920235e-05,0.0013116610428090217,0.2222222222222222,0.6705502778275677,0.34537417,0.89405054
Ppp2r5c,-4.12549,-1.7564797,3.699461716994046e-05,0.0012943299002035158,0.16666666666666666,0.6358487184083169,0.24537843,0.66250324
Mgat3,-4.126245,-28.272985,3.6873443591752934e-05,0.0012917723980578897,0.0,0.39731134611937624,0.0,0.2809234
Ccny,-4.127879,-1.5603735,3.661246664338677e-05,0.0012843041497490894,0.19444444444444445,0.6825237497759455,0.34224474,0.7901087
Cdk14,-4.129761,-1.6717163,3.631402124973827e-05,0.0012755003280790422,0.3888888888888889,0.808711238573221,0.7967403,1.5854312
Nkain3,-4.13093,-1.8585736,3.6129886589099295e-05,0.001270693786189919,0.2777777777777778,0.6709446137300592,0.49813735,1.2064058
Srpk1,-4.1351805,-28.225739,3.546760627676776e-05,0.0012506753026991467,0.0,0.39817171536117585,0.0,0.27300093
Cstf2,-4.135625,-2.6525078,3.539898666501764e-05,0.0012498958892102814,0.027777777777777776,0.43785624663918266,0.05725067,0.31515446
Camk2b,-4.136235,-1.3716263,3.5305039312320016e-05,0.0012482189556868933,0.19444444444444445,0.6791181215271554,0.4335065,0.8772152
Hycc2,-4.1369696,-1.529693,3.5192297920204746e-05,0.001245872259704745,0.16666666666666666,0.6501882057716437,0.3167184,0.7303639
Kif5c,-4.140651,-1.5374174,3.463213912678281e-05,0.0012292808168251706,0.2222222222222222,0.7074744577881341,0.4138466,0.9114884
Gtf3c1,-4.143733,-2.6772556,3.4169763244858704e-05,0.0012144729343774516,0.027777777777777776,0.4384298261337157,0.05713468,0.3192511
Dph6,-4.1438055,-2.022144,3.415897287078154e-05,0.0012144729343774516,0.05555555555555555,0.4790105753719305,0.1126092,0.3948439
Tmem178b,-4.144695,-1.7087629,3.4026669268271034e-05,0.0012125949645072184,0.3888888888888889,0.7860189998207564,0.765322,1.5598459
Sgk1,-4.145584,-2.7673311,3.3894852473645085e-05,0.001209501574989168,0.05555555555555555,0.4729879906793332,0.07674948,0.43380806
Shprh,-4.1490693,-1.4296676,3.3382973948280627e-05,0.0011928198271147611,0.1388888888888889,0.6079942642050546,0.26149675,0.59062505
Map1b,-4.1491623,-1.7019812,3.336940479468113e-05,0.0011928198271147611,0.4166666666666667,0.8578239827926152,0.8447363,1.6712039
Mink1,-4.1527305,-2.5522141,3.285318587817763e-05,0.0011770201393955105,0.05555555555555555,0.4759992830256318,0.07616634,0.38130406
Lrig2,-4.1538367,-1.8719562,3.2694630634370566e-05,0.0011729035048672059,0.1111111111111111,0.5571607815020613,0.16348056,0.5008212
Slitrk5,-4.1561327,-3.4658093,3.236798128862963e-05,0.00116273750965973,0.027777777777777776,0.4376770030471411,0.033917096,0.32292968
Clvs2,-4.1562877,-1.5924425,3.23460225794449e-05,0.00116273750965973,0.1111111111111111,0.5642229790284997,0.2206795,0.55653775
Hdac4,-4.1584287,-1.9974629,3.204443399294701e-05,0.001154200993821027,0.1111111111111111,0.5594909481986019,0.1620808,0.5321471
Gm26691,-4.1586356,-28.634855,3.2015436956575724e-05,0.001154200993821027,0.0,0.4004301846208998,0.0,0.34841657
Dnm1,-4.1597214,-1.4729106,3.186361107369533e-05,0.001150773157997572,0.19444444444444445,0.6925972396486826,0.3858757,0.8360094
C78859,-4.1612415,-28.230574,3.1652203724132366e-05,0.0011446766003599417,0.0,0.400681125649758,0.0,0.27380237
Rap1gap2,-4.163434,-2.1193264,3.1349662605578174e-05,0.0011352633884257218,0.08333333333333333,0.5176554938160961,0.1326705,0.48021987
Ndst3,-4.1641064,-2.6796322,3.1257454103678396e-05,0.0011334518107501195,0.05555555555555555,0.4765011650833483,0.1180899,0.58949536
Cstpp1,-4.164479,-1.6194245,3.120649573050158e-05,0.0011331331625386183,0.19444444444444445,0.6948557089084065,0.36020187,0.8468613
Emsy,-4.1665573,-1.46076,3.0923425844931145e-05,0.0011243740899232744,0.1388888888888889,0.6122602616956444,0.2640817,0.6053585
Myo1d,-4.1700115,-2.955836,3.0458439670453472e-05,0.0011089678508740986,0.027777777777777776,0.4401864133357232,0.059929505,0.39150062
Slc2a3,-4.1704974,-2.7359118,3.0393543255066534e-05,0.0011081065227457772,0.027777777777777776,0.44101093385911455,0.05713468,0.33052742
Acvr2a,-4.1728864,-1.4984326,3.007648978528595e-05,0.0010980370659383607,0.16666666666666666,0.6459580569994623,0.3671616,0.81244665
Palm,-4.1739,-28.249578,2.9942934090316644e-05,0.001094648488444637,0.0,0.4018999820756408,0.0,0.27697355
Strn,-4.1754203,-2.2130044,2.974365692832671e-05,0.0010888447706595896,0.08333333333333333,0.5168668220111131,0.112016045,0.43796912
Cpne4,-4.1768885,-2.3982134,2.9552355312642797e-05,0.001083317581515296,0.1388888888888889,0.5459759813586664,0.20077589,0.77570677
Cpne1,-4.177168,-2.2678905,2.9516113631603703e-05,0.001083317581515296,0.05555555555555555,0.4805879189818964,0.08944185,0.3719915
Lrpprc,-4.177592,-1.5441439,2.9461160737544177e-05,0.001082929396741193,0.1111111111111111,0.5695644380713389,0.21339396,0.52692276
Galnt14,-4.177995,-28.809355,2.940897872921437e-05,0.0010824921348684795,0.0,0.40229431797813225,0.0,0.3855438
Plxdc2,-4.1780057,-1.8786036,2.9407641884866692e-05,0.0010824921348684795,0.25,0.6890840652446675,0.45670068,1.1405742
App,-4.1803946,-1.5465262,2.9100373784844496e-05,0.001074075609338972,0.5,0.8999103782039792,1.0133977,1.8126037
Galnt16,-4.181222,-2.3112195,2.8994673871112473e-05,0.0010716463368869217,0.05555555555555555,0.4824879010575372,0.09769179,0.41165993
Gm30439,-4.1829696,-2.3596106,2.8772581373284765e-05,0.0010649025640498094,0.08333333333333333,0.5167234271374799,0.14603956,0.5916772
Focad,-4.1850896,-1.6590401,2.8505349550450345e-05,0.0010564672309249666,0.2222222222222222,0.6962538089263309,0.43428966,0.9997384
Camkv,-4.1860414,-1.9517664,2.8386189703609337e-05,0.0010535040294695896,0.1111111111111111,0.5581645456174942,0.16883077,0.53736466
Dcx,-4.189454,-2.26409,2.7962652416048057e-05,0.0010392205676614263,0.05555555555555555,0.48449542928840295,0.114785805,0.46012226
Rufy3,-4.1895266,-1.5593776,2.7953733700082933e-05,0.0010392205676614263,0.19444444444444445,0.6873991754794766,0.34125772,0.7878674
Chic1,-4.1901984,-2.318653,2.7871046105817726e-05,0.0010386893326814457,0.05555555555555555,0.48134074206847105,0.08805105,0.37787098
Commd10,-4.191853,-1.8447921,2.7668497004403246e-05,0.0010325729368171044,0.08333333333333333,0.5251837246818426,0.15384285,0.4683653
Abca8b,-4.194501,-2.7811034,2.734732676295879e-05,0.0010220064953000037,0.05555555555555555,0.47793511381968096,0.07051,0.406908
Zdhhc2,-4.1974483,-2.6406102,2.6993944589909136e-05,0.0010102051408507778,0.05555555555555555,0.4795124574296469,0.08177081,0.42614874
Trim46,-4.199961,-28.229336,2.6696073430039023e-05,0.0010004511758230803,0.0,0.40440939236422296,0.0,0.27359742
Ppp4r4,-4.2000337,-2.7757778,2.6687539271320125e-05,0.0010004511758230803,0.05555555555555555,0.4790105753719305,0.07196286,0.41277108
Ttc3,-4.202464,-1.2809626,2.6402536252851185e-05,0.0009922183903693866,0.6388888888888888,0.8960745653342893,1.2042483,1.8979524
Umad1,-4.202526,-1.7885654,2.639529761298257e-05,0.0009922183903693866,0.1388888888888889,0.6047678795483061,0.21700558,0.60827035
Galnt11,-4.2033534,-2.0015388,2.629896258122241e-05,0.000991098351412968,0.05555555555555555,0.485176554938161,0.10661125,0.37189963
Togaram1,-4.2052975,-1.7129456,2.607388973217531e-05,0.0009839963723364475,0.08333333333333333,0.5271195554758917,0.1554206,0.43905592
Akap17b,-4.2062902,-28.278889,2.5959666678885986e-05,0.0009810636338420063,0.0,0.4050188205771644,0.0,0.28192627
Nsg2,-4.2107477,-1.4015119,2.545269180436627e-05,0.0009632589137793263,0.16666666666666666,0.6566409750851407,0.34077787,0.7288382
Ttc7b,-4.213478,-1.6747367,2.5146820962563656e-05,0.0009530254996672574,0.19444444444444445,0.6767162573937981,0.33905232,0.82794017
Cspp1,-4.2136226,-1.7399337,2.513069855636993e-05,0.0009530254996672574,0.19444444444444445,0.6842086395411364,0.31976467,0.81474626
Sh3kbp1,-4.213871,-1.5326099,2.5103083018876848e-05,0.0009530254996672574,0.1111111111111111,0.5760889048216526,0.26983202,0.639808
Eml1,-4.2142534,-2.273432,2.5060565613046997e-05,0.0009530254996672574,0.05555555555555555,0.48456712672521957,0.104200035,0.4258956
Aopep,-4.214812,-1.681466,2.4998636106363188e-05,0.0009527848967063531,0.25,0.7124574296468901,0.41035163,0.96596885
Cyth1,-4.2172318,-1.5939384,2.473195322685861e-05,0.0009453023943181946,0.08333333333333333,0.5307402760351317,0.17803824,0.46263984
Chd3,-4.2178316,-1.8021744,2.4666272115904673e-05,0.0009441349455190293,0.1111111111111111,0.561641871303101,0.18292218,0.5306313
Rnf217,-4.219197,-2.216584,2.4517408989662723e-05,0.000939775719760681,0.05555555555555555,0.48711238573221005,0.10780408,0.42465988
Gm1976,-4.220345,-1.8213801,2.4392890563880093e-05,0.0009363385277877973,0.1111111111111111,0.5722172432335544,0.19302092,0.56101894
Prmt8,-4.2217307,-2.7121432,2.4243372527413117e-05,0.0009319305004457661,0.027777777777777776,0.44638824162036206,0.062251866,0.35128948
Upp2,-4.222227,-1.6502978,2.4190026249919797e-05,0.0009312120420277148,0.25,0.7073310629145008,0.44694123,1.0184463
Ldlrad4,-4.22232,-1.7268559,2.4180036264155716e-05,0.0009312120420277148,0.25,0.7450080659616418,0.51633084,1.1746954
Cryzl1,-4.2236853,-2.1722257,2.4033966680531153e-05,0.000927863052738322,0.05555555555555555,0.48704068829539343,0.09744924,0.37935
Epha3,-4.2243886,-2.0495913,2.3959046741719973e-05,0.0009263015625180082,0.1388888888888889,0.5949811794228357,0.2895182,0.8713378
Cnot6l,-4.224523,-1.6433222,2.394474913605673e-05,0.0009263015625180082,0.1388888888888889,0.6128696899085858,0.23581372,0.6047253
Bicd1,-4.224792,-1.7930764,2.391617827477953e-05,0.0009263015625180082,0.2777777777777778,0.7649758021150744,0.50239176,1.1822948
Golm2,-4.2290835,-1.6090237,2.3464510954772017e-05,0.0009111147534027806,0.16666666666666666,0.6516580032263847,0.29829657,0.72281253
Gm49797,-4.231338,-1.6245408,2.3230513037825957e-05,0.0009033341321655332,0.1111111111111111,0.5734002509410289,0.20144321,0.52361536
Tafa1,-4.233034,-1.7103953,2.3055943313551646e-05,0.0008978452128045401,0.5,0.7917906434844955,1.0343193,1.9363847
Kif26b,-4.2357025,-28.712826,2.2783839711883928e-05,0.0008885366807813078,0.0,0.4078508693314214,0.0,0.36462155
Chfr,-4.2412972,-2.620198,2.222315615060665e-05,0.0008691938948570607,0.05555555555555555,0.48578598315110233,0.07254761,0.3802339
