names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ABC NN (for_DEGs),mean_expr_Rest (for_DEGs)
Retreg3,-2.848211,-0.4112855,0.004396576448040682,0.03383047226771281,0.12643678160919541,0.3359071972417756,0.16477019,0.21366619
Parl,-2.8485906,-0.5688558,0.004391335624754223,0.03379982475999598,0.09195402298850575,0.2896853900301681,0.12186808,0.17584142
Arfgap1,-2.8490634,-0.2888918,0.004384815501413198,0.033759310178502186,0.16091954022988506,0.3912153426231863,0.21722269,0.2595991
Fbxo31,-2.8515537,-1.4614652,0.004350614694703672,0.03351519978402743,0.034482758620689655,0.21796437293492316,0.045930494,0.12171921
Slc9a1,-2.8524725,-0.25192288,0.00433805634923163,0.033437628830709665,0.12643678160919541,0.3404683235167361,0.18816589,0.22036733
Rad18,-2.8525658,-3.4302146,0.004336784152120078,0.03343741468219986,0.011494252873563218,0.18995115644303978,0.009627454,0.09919357
Ppcdc,-2.8530586,-0.5424351,0.00433006529898037,0.03339519362330728,0.06896551724137931,0.2620313173394627,0.11288934,0.16046324
Pou3f3,-2.8539908,-1.6004825,0.0043173797662530815,0.03330691769142127,0.04597701149425287,0.22978020399367907,0.055082843,0.15847448
Mpc1,-2.8547363,-0.46374986,0.0043072556115301116,0.03323835677249113,0.25287356321839083,0.5165924436144232,0.33673382,0.43964386
Lyzl4,-2.855369,-26.572584,0.004298685037356997,0.03321037002696449,0.0,0.1770219796006321,0.0,0.09513131
Htr7,-2.855369,-26.872967,0.004298685037356997,0.03321037002696449,0.0,0.1770219796006321,0.0,0.115918905
Kit,-2.8557951,-1.3150307,0.004292919897785288,0.03318491301884082,0.06896551724137931,0.25574630081884786,0.08476102,0.19892271
Metap1,-2.856148,-0.69268066,0.004288150949628969,0.03315758734288645,0.08045977011494253,0.2751400660824594,0.103797704,0.16278447
Man2b1,-2.856268,-1.89212,0.004286532400004856,0.033154613007521726,0.022988505747126436,0.20410142220945265,0.034722,0.12323029
Zfp711,-2.8563144,-1.2512032,0.0042859031136624265,0.033154613007521726,0.05747126436781609,0.2459416750466887,0.06219752,0.1421557
Hpcal4,-2.8589447,-0.5708648,0.004250528830790737,0.03289507767377509,0.09195402298850575,0.29043959201264186,0.13999468,0.20147848
Mtf1,-2.8597238,-0.7703232,0.004240101828843148,0.03282383639902489,0.06896551724137931,0.26066657089498635,0.09341685,0.15445057
Dync2i1,-2.8599036,-0.29628727,0.004237698894572315,0.03281468855825882,0.10344827586206896,0.30915098405401525,0.15320201,0.1850722
Mpp3,-2.8614483,-2.7459793,0.004217102306184134,0.032664611982464016,0.011494252873563218,0.19092084470622037,0.016334528,0.10479171
Cyb5b,-2.8615215,-0.33462852,0.004216128002311073,0.032664611982464016,0.1839080459770115,0.41879758655365606,0.24838485,0.3042125
Sae1,-2.8627002,-0.2812848,0.004200478617506945,0.03255461795569992,0.14942528735632185,0.37322223818416894,0.20951913,0.24940594
Atp6v1d,-2.8630865,-0.3276849,0.004195362044263902,0.032524344526650616,0.19540229885057472,0.4311880476942968,0.29909444,0.36293238
Nrbp2,-2.8631861,-0.49167493,0.0041940397130509136,0.03252347679355788,0.14942528735632185,0.3655724752190777,0.19494846,0.26440534
Nup50,-2.865297,-0.85448027,0.004166182725539544,0.03231678113026777,0.05747126436781609,0.24755782215198965,0.08297189,0.14533055
Abcf1,-2.8665822,-0.4317225,0.004149304799231391,0.032195154477432125,0.11494252873563218,0.3229061916391323,0.16819337,0.22078998
Mrs2,-2.8670282,-0.43193826,0.0041434601450057165,0.032159091304535994,0.10344827586206896,0.3091150696738974,0.14095534,0.1858233
Kpnb1,-2.8683667,-0.44624197,0.004125970974088936,0.03204186129299703,0.19540229885057472,0.43456399942536994,0.24634881,0.32252148
Chst10,-2.8684065,-1.6363405,0.004125449940439468,0.03204186129299703,0.034482758620689655,0.21864674615716131,0.0410201,0.122371264
Naa15,-2.8685465,-0.4500261,0.004123626792810615,0.03204186129299703,0.2988505747126437,0.6129507254704784,0.4643577,0.5918533
Rbbp5,-2.869079,-0.75884664,0.004116688164265375,0.03199751546827036,0.06896551724137931,0.2628214337020543,0.09349481,0.15344019
Spindoc,-2.8693588,-0.35329494,0.004113049627053469,0.03197848480293018,0.14942528735632185,0.37192932049992816,0.19609532,0.24432296
Cdc23,-2.8694186,-0.5606911,0.004112270320290765,0.03197848480293018,0.09195402298850575,0.2936000574630082,0.12008397,0.17243442
Rmst,-2.869492,-1.8082131,0.004111318016215258,0.03197848480293018,0.06896551724137931,0.25093377388306276,0.10606015,0.33062905
Rbm18,-2.870191,-1.5348389,0.004102237908304137,0.031922135127753305,0.034482758620689655,0.2190058899583393,0.043393414,0.120892
Snx12,-2.872242,-0.29928163,0.004075707816178744,0.03172487515084671,0.16091954022988506,0.3874802470909352,0.23550832,0.2827473
Hap1,-2.8725815,-1.0067619,0.004071329904609798,0.03169998103067669,0.05747126436781609,0.24827610975434564,0.079577215,0.15395354
Arsj,-2.8733273,-26.828724,0.004061730642505226,0.031634406482352294,0.0,0.17813532538428387,0.0,0.11260795
Fem1b,-2.8734138,-0.30480602,0.004060617774083506,0.031634406482352294,0.14942528735632185,0.3723602930613418,0.21384124,0.258137
Pwwp2a,-2.8743527,-0.32298428,0.004048565199502747,0.031550158616774605,0.27586206896551724,0.5605516448786094,0.42528197,0.50863016
Vipr1,-2.8756444,-26.470747,0.004032035299130142,0.03143045793084622,0.0,0.17827898290475505,0.0,0.088927515
Hspbp1,-2.876064,-1.3258556,0.004026680534810006,0.03139782529609543,0.04597701149425287,0.23351529952593017,0.05398257,0.13018896
Stx1a,-2.8762438,-0.42911875,0.004024387612715028,0.03138905519699646,0.11494252873563218,0.32506105444620026,0.16323628,0.21409388
9930021J03Rik,-2.8763437,-0.61681205,0.004023114279334242,0.031388234810020635,0.367816091954023,0.6871139204137336,0.59187526,0.8056279
Mtx2,-2.877995,-0.32425123,0.004002114778872964,0.031233466194689672,0.19540229885057472,0.4390532969400948,0.26530102,0.3223672
Malsu1,-2.8786142,-0.49763912,0.0039942656574319495,0.031190327874221584,0.05747126436781609,0.2494253699181152,0.10288129,0.14236179
Bms1,-2.8804853,-0.87928253,0.003970634336257361,0.031014809481173054,0.08045977011494253,0.2774385864099986,0.09121506,0.16184378
Kdm4b,-2.8807583,-0.42507902,0.003967196982920595,0.030996970901737825,0.13793103448275862,0.35479816118373797,0.17072624,0.22310776
Dnajc15,-2.8813443,-0.50077283,0.003959828370889658,0.030948396837057916,0.09195402298850575,0.2919120815974716,0.1333152,0.18381153
Appbp2,-2.8814309,-0.31526873,0.003958740880156398,0.030948396837057916,0.26436781609195403,0.55221950869128,0.40614507,0.48451716
Trappc11,-2.8817704,-0.3427366,0.003954477188827603,0.030924564046506897,0.10344827586206896,0.3094742134750754,0.1514352,0.18842617
Abhd18,-2.8819501,-0.47054294,0.003952221629103734,0.030915922903644057,0.25287356321839083,0.5148326389886511,0.32971522,0.43255565
Dgat2,-2.8821168,-2.5971906,0.003950134189636194,0.03090859221768332,0.011494252873563218,0.19221376239046115,0.02034496,0.117222585
Dipk1b,-2.8823764,-1.1572392,0.003946879783218805,0.030892123441622284,0.04597701149425287,0.233551213906048,0.06564033,0.14090009
Nup88,-2.882889,-0.8190273,0.003940461565045279,0.030850874782274662,0.06896551724137931,0.2629291768424077,0.090890415,0.15517583
Pcsk1,-2.883129,-1.2998725,0.003937464092530699,0.03083639177099967,0.04597701149425287,0.23412584398793276,0.06772073,0.15914567
Pknox1,-2.8835018,-2.659896,0.003932805473247035,0.030808887191296742,0.011494252873563218,0.19228559115069674,0.0189149,0.1139336
Znhit6,-2.8840344,-1.4751096,0.003926158986052461,0.030777367268507532,0.034482758620689655,0.2200114926016377,0.044265456,0.11851553
Wscd1,-2.8848734,-1.2434379,0.003915711453387265,0.030719756716063012,0.05747126436781609,0.2454029593449217,0.0831427,0.18669993
Tbca,-2.8852663,-0.45960832,0.003910828040086432,0.03069040579355211,0.13793103448275862,0.35540870564574056,0.19348802,0.25740117
Slc35a3,-2.885739,-0.35891187,0.0039049587241289144,0.0306532985443599,0.12643678160919541,0.33924723459273093,0.17583767,0.22037601
Cacna1g,-2.886112,-1.1837112,0.0039003350496128564,0.03062595055029148,0.04597701149425287,0.23430541588852177,0.061369885,0.13433403
Zdhhc6,-2.8866978,-0.681199,0.0038930793215250755,0.030577913291253665,0.06896551724137931,0.2638270363453527,0.099192016,0.15461387
Kpna6,-2.88753,-0.63399655,0.0038827939654570596,0.030506044985915554,0.09195402298850575,0.2927021979600632,0.11888698,0.17890806
Arid4a,-2.8875835,-0.37309042,0.0038821365438630458,0.030506044985915554,0.25287356321839083,0.5265407269070536,0.36500078,0.4514085
Fam163b,-2.887963,-3.3473225,0.003877455341026946,0.030481926569161513,0.011494252873563218,0.19217784801034335,0.013160202,0.12647784
Marchf5,-2.8904266,-0.40267983,0.003847193052555321,0.03026173223716671,0.10344827586206896,0.3102284154575492,0.1564574,0.20203324
Ip6k1,-2.8909593,-0.43491945,0.0038406781353170732,0.030219332795305934,0.3103448275862069,0.6302614566872575,0.49833792,0.6276822
Banp,-2.8922844,-0.3334572,0.003824515734327021,0.030100977674682793,0.21839080459770116,0.48380261456687257,0.31010422,0.37713832
Gm48512,-2.8924508,-2.9870539,0.0038224896574733016,0.03009384620460229,0.011494252873563218,0.19278839247234592,0.013711882,0.10387682
Cap1,-2.8930101,-0.38635084,0.003815689180794904,0.030049111456025516,0.1724137931034483,0.4051501221088924,0.23465115,0.2968998
Hspa14,-2.8935494,-0.49802622,0.0038091419916032473,0.0300063457386043,0.09195402298850575,0.29464157448642436,0.12990281,0.17890617
Syt3,-2.8947415,-3.290819,0.003794709702893248,0.029910193522071447,0.011494252873563218,0.19275247809222812,0.011002166,0.10279941
Zmat1,-2.8949678,-0.4231906,0.0037919739965819404,0.029897400612722048,0.1724137931034483,0.40407269070535845,0.2268351,0.29373
Paqr8,-2.895587,-1.0905721,0.00378450018871511,0.02987353703606786,0.09195402298850575,0.28720729780203996,0.11161882,0.22432351
Scamp1,-2.896213,-0.44294217,0.003776959623228847,0.029822775514592746,0.27586206896551724,0.5557391179428243,0.38590005,0.494806
Gm3294,-2.8964994,-26.612486,0.0037735147694922884,0.029804333291081064,0.0,0.17957190058899583,0.0,0.097673215
Ugt8a,-2.896779,-1.4816904,0.00377015278553028,0.029786534944780542,0.06896551724137931,0.2566441603217928,0.12870355,0.32468364
Dhx35,-2.8980973,-0.79452854,0.0037543400706558172,0.029679057869526862,0.05747126436781609,0.24892256859646603,0.08110729,0.13675211
Tial1,-2.8986235,-0.4672688,0.00374804779855513,0.029638035417061902,0.28735632183908044,0.5795503519609252,0.40852568,0.5292167
Zfp106,-2.8990228,-0.39591372,0.0037432752640315834,0.029609009815875373,0.22988505747126436,0.48980031604654506,0.30919835,0.38984218
Pdhb,-2.8995888,-0.7690947,0.0037365236288055734,0.029564307981744926,0.08045977011494253,0.27812095963223676,0.106486715,0.17520414
Cul5,-2.9000351,-0.29905927,0.0037312095550841667,0.02953095750960576,0.26436781609195403,0.5502801321649188,0.40768892,0.48198178
Plekha6,-2.9025254,-0.40530387,0.0037016719234851947,0.029314448742719476,0.21839080459770116,0.47108892400517166,0.29597384,0.37580317
Ipo8,-2.9034042,-0.3565389,0.003691297738152373,0.029240911033064344,0.19540229885057472,0.4390532969400948,0.25877187,0.3207324
Stx7,-2.9034376,-0.4049602,0.003690905296692218,0.029240911033064344,0.14942528735632185,0.37207297802039935,0.20482504,0.26311076
Psmd14,-2.9034376,-0.59737366,0.003690905296692218,0.029240911033064344,0.3563218390804598,0.6661399224249389,0.5509029,0.7475193
Btf3l4,-2.903584,-1.1255581,0.0036891790048715796,0.029240911033064344,0.04597701149425287,0.23531101853182015,0.06486547,0.13646822
Qtrt1,-2.9042966,-1.8458987,0.0036807934120866906,0.02919212484733453,0.022988505747126436,0.2074773739405258,0.031072179,0.10746389
Nmt1,-2.9043832,-0.4444617,0.00367977578329899,0.02919212484733453,0.22988505747126436,0.4825096968826318,0.30336687,0.39358318
C9orf72,-2.9043899,-0.7743362,0.0036796975147578475,0.02919212484733453,0.04597701149425287,0.23624479241488291,0.081455484,0.13553834
Rprd1b,-2.9046228,-0.28162512,0.0036769590692257168,0.029187559878905468,0.14942528735632185,0.37742422065795145,0.2121147,0.25248963
Thumpd3,-2.9047227,-0.60100204,0.003675786017052224,0.0291868706495843,0.08045977011494253,0.28070679500071827,0.113267556,0.1671309
Mri1,-2.905555,-1.1773348,0.0036660238070549984,0.0291179603001974,0.05747126436781609,0.24841976727481685,0.06272006,0.13661759
Zscan18,-2.906121,-0.8107826,0.0036593989762946475,0.029073935686882664,0.04597701149425287,0.2366398505961787,0.0728813,0.12453338
Wdr48,-2.9067137,-0.60960054,0.003652474056780871,0.02902750011999468,0.09195402298850575,0.29410285878465736,0.11744795,0.17408296
Adrb1,-2.9083116,-2.9669383,0.0036338594693480185,0.02890521135032009,0.011494252873563218,0.1937580807355265,0.014353559,0.10709141
Synrg,-2.9085782,-0.30609432,0.0036307654392919997,0.028889152310860533,0.20689655172413793,0.46009912368912514,0.29593882,0.3547231
Pik3cb,-2.9088178,-0.32934278,0.003627982860841737,0.028875562639460152,0.13793103448275862,0.36025714696164346,0.2005598,0.24610929
Neurod6,-2.9089377,-0.62754726,0.0036265922990194,0.028873047429526302,0.11494252873563218,0.3234449073408993,0.17387445,0.2572687
Ecsit,-2.9100497,-1.5546962,0.003613714066858463,0.028787576927508714,0.04597701149425287,0.23509553225111335,0.048097227,0.13518555
Zfp141,-2.9104557,-0.9414226,0.003609020422444964,0.028758712559637065,0.06896551724137931,0.26375520758511706,0.08233187,0.1525521
Parp1,-2.9107153,-0.7023399,0.003606022474236608,0.028743347339880647,0.06896551724137931,0.26544318345065365,0.101345174,0.16003232
Rnf149,-2.9119806,-0.77303606,0.003591449457179103,0.028635681576974034,0.09195402298850575,0.2930613417612412,0.10586122,0.17464605
Siah1a,-2.9127398,-0.40751892,0.0035827313808214976,0.028574648917386064,0.11494252873563218,0.3277187185749174,0.15851308,0.20525074
B930095G15Rik,-2.913572,-1.3798493,0.0035731942161052856,0.028523983537358594,0.04597701149425287,0.23534693291193795,0.057490997,0.14323357
Ttc5,-2.9137518,-0.38279477,0.0035711372239044426,0.028516034830999216,0.09195402298850575,0.2962936359718431,0.13646385,0.1744934
Cxxc5,-2.9138916,-1.2717309,0.0035695380858774316,0.028516034830999216,0.05747126436781609,0.24863525355552363,0.07353848,0.16911088
Rnf185,-2.9146109,-1.3673954,0.0035613242324378028,0.02847152101327098,0.04597701149425287,0.23581381985346933,0.05488442,0.1358955
Lactb,-2.91533,-2.3462703,0.003553127577093904,0.028414445832295594,0.022988505747126436,0.20758511708087918,0.023766361,0.115381464
Gm16168,-2.9161155,-3.7857606,0.0035441915951751036,0.02835142249549123,0.022988505747126436,0.20370636402815687,0.019232089,0.237296
Pank3,-2.916575,-0.27281937,0.0035389757959879385,0.02831812973144607,0.12643678160919541,0.3453526792127568,0.1872433,0.22217225
Usp38,-2.917587,-0.49449688,0.003527510548028923,0.02824320870844373,0.10344827586206896,0.31184456256285015,0.14039735,0.19256425
Psmf1,-2.917607,-2.7803426,0.0035272846007263574,0.02824320870844373,0.011494252873563218,0.1944404539577647,0.015555434,0.10228936
Zfp239,-2.9181664,-3.4295638,0.003520963420073631,0.028207599015318562,0.011494252873563218,0.1940813101565867,0.010548311,0.10818656
Cdc7,-2.9184327,-2.54256,0.0035179569583110018,0.02819191872049407,0.011494252873563218,0.1945841114782359,0.017946094,0.10029925
Shc2,-2.9186258,-2.2488923,0.0035157787343816057,0.02818286831528453,0.022988505747126436,0.20798017526217497,0.022787657,0.10396105
Rab8b,-2.9192784,-0.50682974,0.0035084269173697408,0.028132328042293327,0.16091954022988506,0.38528946990374946,0.22236522,0.30295232
Ell2,-2.9201775,-0.32479724,0.003498322322098036,0.028068056373476927,0.14942528735632185,0.3753771009912369,0.24210246,0.29497087
Mfsd8,-2.922641,-1.4176271,0.0034707638550728094,0.02786358673014831,0.04597701149425287,0.23610113489441173,0.051652107,0.13244137
Stmn1,-2.9230006,-0.26099846,0.0034667583725224395,0.02784807099242988,0.19540229885057472,0.43639563281137767,0.35728097,0.41515052
Pola1,-2.9244123,-0.43224877,0.00345107379285569,0.027746963738489644,0.20689655172413793,0.4532753914667433,0.30009043,0.38678622
Tsen2,-2.9256973,-0.7322133,0.0034368511010705186,0.027640882695529733,0.06896551724137931,0.26494038212900445,0.095987536,0.15474218
Nipsnap2,-2.9259038,-0.388045,0.003434571606978968,0.02763082008369008,0.1724137931034483,0.40795144375808073,0.23362881,0.2959452
Nat8l,-2.9266827,-1.6971885,0.00342598074856427,0.02757822130435049,0.022988505747126436,0.20869846286453095,0.040777087,0.12659767
Plekhh2,-2.9271622,-1.7820269,0.003420703793753416,0.02754399488707051,0.04597701149425287,0.23444907340899296,0.04922689,0.16001815
Peds1,-2.927968,-0.5676472,0.0034118522415876647,0.027480956154514555,0.09195402298850575,0.29658095101278553,0.12910636,0.18585745
A830036E02Rik,-2.9281278,-1.652603,0.0034100990418859736,0.027475070841222225,0.034482758620689655,0.22295647177129724,0.050001923,0.14945659
Rapgef2,-2.9287138,-0.68317354,0.0034036776575954004,0.02743155928601932,0.5402298850574713,0.7674543887372504,0.92361724,1.2348932
Daglb,-2.9294128,-1.0418375,0.003396030183461088,0.027386353850419997,0.08045977011494253,0.27822870277259015,0.08882244,0.17499442
E230016M11Rik,-2.9302318,-0.8913377,0.0033870916119642467,0.02732247121389352,0.09195402298850575,0.2942824306852464,0.12015999,0.21254997
Ric8b,-2.9307845,-0.3260304,0.0033810720029608513,0.02728210351938681,0.21839080459770116,0.484808217210171,0.31393203,0.38001633
Slc27a1,-2.9312305,-1.2064229,0.003376219907450896,0.027251135149656224,0.06896551724137931,0.2635397213044103,0.08055443,0.17696019
Ikzf4,-2.9318964,-1.0159261,0.0033689897664350666,0.027200948024071584,0.05747126436781609,0.25172389024565434,0.07293236,0.14236303
Pfkl,-2.9323428,-1.259179,0.003364153462360857,0.027170064182036737,0.04597701149425287,0.2372144806780635,0.062429693,0.14340255
G2e3,-2.9323492,-0.31282735,0.0033640813266247816,0.027170064182036737,0.13793103448275862,0.36158597902600204,0.19882955,0.24156365
Slc25a25,-2.9328487,-0.42486,0.0033586751588368345,0.0271421357948709,0.09195402298850575,0.29841258439879326,0.13898425,0.18246038
Ston2,-2.9355986,-2.1731749,0.0033290466699569714,0.026910795433737613,0.04597701149425287,0.23186323804051143,0.042778112,0.17992035
Snx29,-2.9357984,-0.4826393,0.003326903780704318,0.02690156623157539,0.3103448275862069,0.6067734520902169,0.47447416,0.6143169
Fam135a,-2.9373434,-0.54912215,0.0033103744793950103,0.026784029587878327,0.3218390804597701,0.6335655796580951,0.50388724,0.6722312
