names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OEC (for_DEGs),mean_expr_Rest (for_DEGs)
Pde8b,-6.1471453,-3.6262798,7.888995594601944e-10,8.936829289188224e-08,0.075,0.6379587606761248,0.08906837,0.7656257
Syn2,-6.184532,-2.0863912,6.22868662176614e-10,7.152342287472486e-08,0.425,0.8023085444734303,0.59704345,1.497063
Myt1l,-6.212384,-1.7252433,5.218656649178255e-10,6.018253397571662e-08,0.6,0.8026659042990387,0.88534516,1.7418094
Gabrg2,-6.220374,-3.0291967,4.959702805288153e-10,5.744276481814339e-08,0.075,0.6855948254297252,0.16340356,0.895732
Pak3,-6.2259684,-2.7231555,4.78591157318449e-10,5.5911932161507494e-08,0.175,0.7428438694921917,0.28682333,1.1611178
Shank2,-6.236755,-3.7378318,4.467407451888711e-10,5.264878869835511e-08,0.075,0.6389236322052675,0.084300265,0.7763109
Samd12,-6.251131,-2.5063958,4.074910214458493e-10,4.82347301596915e-08,0.3,0.7504198977950899,0.41850823,1.3744423
5730522E02Rik,-6.2611647,-2.7483842,3.821125385710972e-10,4.543081376728045e-08,0.275,0.7484186827716828,0.45841566,1.5908498
Hecw2,-6.267727,-2.8435273,3.6635673371611425e-10,4.375113526645329e-08,0.2,0.7271915091305435,0.27845067,1.1953236
Gpr158,-6.271238,-2.5865102,3.581893401236937e-10,4.2966730219302e-08,0.275,0.7521352249580102,0.40440884,1.3847194
Mical2,-6.272793,-3.184863,3.546290834070028e-10,4.273041915312182e-08,0.125,0.6906693349533646,0.17735131,1.0169064
Unc5c,-6.2802544,-2.4012167,3.380194147250133e-10,4.109765463195071e-08,0.425,0.8068827502412179,0.63745487,1.7422422
Arpp21,-6.281379,-2.1902802,3.355827837719129e-10,4.109765463195071e-08,0.525,0.7984847943394203,0.8095009,1.900649
Tmem178b,-6.2850366,-2.4275422,3.2777642588995315e-10,4.0400699833316703e-08,0.325,0.7849051209663009,0.5289979,1.5583389
Grm1,-6.304811,-3.3267958,2.885460675108149e-10,3.589459645377591e-08,0.15,0.6880606082264232,0.20862989,1.2022882
Dok6,-6.3089185,-2.2098265,2.8099247402929755e-10,3.511752454496384e-08,0.425,0.8126362434335132,0.7113713,1.7572297
Dscam,-6.324888,-2.683465,2.5341592305472564e-10,3.196847818065952e-08,0.3,0.7559589750920201,0.4474948,1.5316123
Pclo,-6.32524,-2.0098188,2.528387933415827e-10,3.196847818065952e-08,0.475,0.8321480899117322,0.7619355,1.7229178
Nrxn3,-6.3305507,-1.7116599,2.4428789422016924e-10,3.110907923078648e-08,0.925,0.9290640746167316,2.0156937,3.1049979
Apba1,-6.340477,-2.9893847,2.2905512116788817e-10,2.9308148122767405e-08,0.15,0.7284422685201729,0.20471025,1.0310597
Pde10a,-6.350628,-2.704833,2.1443770632706354e-10,2.7569096502431563e-08,0.3,0.7447021405853554,0.39892823,1.4341774
Zdhhc14,-6.3652873,-3.4042823,1.9492424171419534e-10,2.542531249932247e-08,0.1,0.6860951291855769,0.13287634,0.91811484
Slit3,-6.3807783,-2.9874046,1.7619020512942484e-10,2.320701378346885e-08,0.3,0.72576206982811,0.4243204,1.6470519
Schip1,-6.3849053,-2.1443007,1.715035905846488e-10,2.2813373658462936e-08,0.575,0.8326841296501447,0.8766357,1.9742776
Hs6st3,-6.3911347,-2.983692,1.6465908984293025e-10,2.201188927402754e-08,0.35,0.7941607404495586,0.582875,1.982139
Nav1,-6.402039,-3.3440058,1.5331545423418436e-10,2.059793127636267e-08,0.1,0.6940999892792052,0.1271384,0.8656909
Ppfia2,-6.402137,-1.8842598,1.532172561106716e-10,2.059793127636267e-08,0.65,0.8453704034592431,1.045411,2.0553396
Neto1,-6.419789,-3.445083,1.3646344644277176e-10,1.8519054575339783e-08,0.125,0.6913840546045813,0.1718756,1.1126539
Kcnq2,-6.4235053,-5.1178465,1.3317165840266395e-10,1.816407340751056e-08,0.025,0.6128363649358539,0.026765417,0.66368747
Snhg11,-6.428952,-2.2792606,1.2848641017650211e-10,1.7614437966543938e-08,0.575,0.8278240360218704,0.97346485,2.196721
Ptprn2,-6.474388,-2.5895028,9.519694646435333e-11,1.3253585240918e-08,0.325,0.7634277954472358,0.50192827,1.5940669
Hivep2,-6.501614,-1.9689972,7.946261847084222e-11,1.1178851090636285e-08,0.525,0.8253582532251724,0.84306777,1.8215445
Gabra4,-6.508548,-5.616265,7.588066071899566e-11,1.0753497128464079e-08,0.025,0.6124432691276847,0.020480324,0.70060784
Cers6,-6.547891,-3.5420246,5.835524662399432e-11,8.52176889558004e-09,0.1,0.6895615194939785,0.13595214,0.9918727
Dcc,-6.5807796,-2.422545,4.6798759194246995e-11,6.871489942892988e-09,0.55,0.8454776114069257,0.9044838,2.184293
Atrnl1,-6.5827355,-2.8827114,4.6187008879847366e-11,6.818928179129114e-09,0.25,0.7500268019869206,0.3436719,1.3924578
Gabrb3,-6.59674,-2.29749,4.2029717009901786e-11,6.2394392047296184e-09,0.5,0.8217489189865276,0.8135661,1.9704854
Nlgn1,-6.612133,-1.1529937,3.7882167208401816e-11,5.654965738276427e-09,0.975,0.9541149983918807,2.6422234,3.401439
Dlgap2,-6.622832,-2.4335506,3.523821273183396e-11,5.2896691402479245e-09,0.525,0.812457563520709,0.8624407,2.127675
Cdr1os,-6.691386,-2.7932594,2.2106624830444546e-11,3.355960503921158e-09,0.275,0.7700032162384305,0.4313387,1.5557215
Gabrb2,-6.697459,-3.152586,2.1207414644539176e-11,3.2377456335157253e-09,0.2,0.7206875603044706,0.234763,1.2098627
Cacna2d3,-6.706535,-3.090827,1.9930033997890204e-11,3.060114362990342e-09,0.275,0.7458814280098631,0.35352403,1.5288923
Gria1,-6.723874,-2.2875001,1.7695556379107552e-11,2.7644162785268602e-09,0.625,0.8490869456455705,1.0120326,2.2564843
Cnksr2,-6.763667,-2.1504471,1.3454224693309402e-11,2.151875104221569e-09,0.6,0.8607726119429654,1.045547,2.218213
Kcnip4,-6.7639503,-1.6262774,1.342789995699928e-11,2.151875104221569e-09,0.975,0.9525783511417646,2.6224122,3.699318
Tenm2,-6.7666006,-1.614514,1.3184325696432799e-11,2.1341134425490925e-09,0.95,0.9397848693849837,2.32152,3.3722506
St6galnac5,-6.768674,-3.4663417,1.29968023214846e-11,2.1165095659290378e-09,0.175,0.7203302004788622,0.22907448,1.3468741
Unc79,-6.768899,-3.0682096,1.2976615576686457e-11,2.1165095659290378e-09,0.2,0.7399492549047636,0.2823375,1.3180603
Mapk10,-6.8050537,-2.140386,1.0101142223361257e-11,1.665139211912374e-09,0.475,0.8113140120787621,0.7509403,1.7805986
Kcnq3,-6.869824,-2.3978286,6.4281261395427906e-12,1.0863128891164452e-09,0.425,0.812243147625344,0.6369394,1.7394093
Marchf1,-6.874694,-2.3971717,6.2123068085127855e-12,1.0564853414223959e-09,0.525,0.8360790479934246,0.82535493,2.0485663
Kcnma1,-6.9216943,-1.9722064,4.462729864165444e-12,7.786594250008149e-10,0.65,0.8568773898438338,1.128582,2.219797
Sntg1,-6.9368334,-2.2886846,4.009868362438655e-12,7.088497559126753e-10,0.525,0.8140656827359468,0.7777705,1.9094001
Pcsk2,-6.9408817,-3.012088,3.8965962431863255e-12,6.933876891020964e-10,0.275,0.770110424186113,0.35332876,1.4858956
Dgkg,-6.991677,-5.7567725,2.7161995217538967e-12,5.033398699967393e-10,0.025,0.6578279669799522,0.030407906,0.98186636
Nrcam,-6.995853,-2.2805371,2.6365040417134527e-12,4.919643305613922e-10,0.475,0.8236786620448129,0.7057283,1.7886878
Grin2a,-7.006092,-2.5227938,2.4506699477894827e-12,4.6048602445526853e-10,0.575,0.834864024586356,0.8987873,2.237628
Ctnnd2,-7.046413,-2.147249,1.835889073946141e-12,3.5235956726380576e-10,0.6,0.8847514562412894,1.2277915,2.4589183
Slc4a10,-7.0479093,-3.03865,1.8162608242519505e-12,3.511002039399274e-10,0.225,0.7739699103026838,0.31466454,1.3959267
Pde4dip,-7.058021,-3.4013326,1.6889023899859413e-12,3.298892272585113e-10,0.15,0.7513490333416717,0.19074717,1.1695175
Dlg2,-7.0593905,-1.1876793,1.672346378267901e-12,3.298892272585113e-10,1.0,0.955187077868706,2.9268808,3.7196083
Cacna2d1,-7.071204,-2.66992,1.5359506639329667e-12,3.0571106918428756e-10,0.375,0.8268591644927278,0.637077,1.8976016
Cadps,-7.082128,-2.2888935,1.4195762931912041e-12,2.8465682834363924e-10,0.55,0.8284672837079655,0.8374944,2.0020719
Rims1,-7.1022053,-2.3128545,1.22781730673103e-12,2.480560227959607e-10,0.55,0.8438337562091269,0.94387114,2.1747901
Dab1,-7.1177154,-2.4669886,1.097305246130464e-12,2.2507322109561504e-10,0.65,0.877211163920952,1.1798483,2.5998335
Lrrc7,-7.124845,-1.9390595,1.0419799584844729e-12,2.1536924218829067e-10,0.775,0.8629525068791767,1.3398052,2.4686933
Kcnb2,-7.1312895,-3.321754,9.943288619760035e-13,2.071133063666296e-10,0.25,0.7713611835757425,0.36587292,1.6895783
Lsamp,-7.1344876,-1.3904833,9.714846206371316e-13,2.0393587309781037e-10,1.0,0.9727334453060786,3.136201,4.072774
Grin2b,-7.152697,-2.0194607,8.508930252395984e-13,1.8145631419196835e-10,0.7,0.8852517599971411,1.3078749,2.4798756
Dclk1,-7.1667795,-2.338609,7.678254235490483e-13,1.6638281557066878e-10,0.5,0.8276453561090662,0.739092,1.8769798
Xkr4,-7.1768913,-2.2181838,7.131420672167108e-13,1.564929707217311e-10,0.6,0.8610227638208913,1.0427519,2.256303
Magi2,-7.190348,-1.6735004,6.462629053147623e-13,1.4351309310584849e-10,0.85,0.922917485616267,1.9097134,2.9624565
Ryr2,-7.196421,-3.0623822,6.181343882037973e-13,1.3957370597509274e-10,0.35,0.8042025515491549,0.51778954,1.8970661
Stxbp5l,-7.203971,-2.890843,5.848376459135473e-13,1.3317447072624591e-10,0.325,0.794768252153093,0.4767874,1.7103678
Rbfox1,-7.2238727,-1.8970599,5.052764556304543e-13,1.1805894228513309e-10,0.925,0.9403923810885181,2.191461,3.42113
Cacna1a,-7.264702,-3.762931,3.738614115472973e-13,8.81197905989112e-11,0.15,0.7522781688882536,0.19003777,1.345804
Snhg14,-7.2750096,-2.6604953,3.463955993169055e-13,8.236858189066592e-11,0.45,0.8162098416895972,0.6967925,1.9972392
Snap25,-7.3261666,-2.596076,2.368295993180983e-13,5.838175535483763e-11,0.4,0.8533037915877497,0.63668954,1.8535653
Meg3,-7.3490114,-2.3882678,1.996780621402353e-13,4.9679162312112245e-11,0.875,0.9133402422899618,1.7462168,3.2495089
Ube2e2,-7.358576,-2.594946,1.8588261915437286e-13,4.7119490346018857e-11,0.375,0.8374370153307366,0.61163795,1.8076035
Phactr1,-7.3717294,-2.1568484,1.6842870962633715e-13,4.3101708834854085e-11,0.65,0.8893613979916378,1.1732085,2.393793
Prkcb,-7.415571,-3.5711808,1.2110189277930006e-13,3.221789959385933e-11,0.175,0.7979130186184469,0.2584551,1.5052977
Otud7a,-7.433565,-3.210644,1.0570891409191074e-13,2.8690894158077187e-11,0.25,0.7686809848836794,0.30934435,1.4715976
Slc8a1,-7.461271,-2.6697462,8.569192021460564e-14,2.3741069899594805e-11,0.5,0.8764249723046135,0.8511628,2.255674
Lrp1b,-7.473613,-2.0466387,7.802262456892873e-14,2.206808339123279e-11,0.85,0.938819997855841,1.797499,3.0819101
Ccser1,-7.474268,-2.6322584,7.763488854216909e-14,2.206808339123279e-11,0.525,0.8618446914197906,0.8692001,2.2604048
Gabrb1,-7.4794707,-2.6441529,7.462264235198789e-14,2.1794678260846898e-11,0.45,0.8451917235464389,0.75027114,2.0777254
Ptprd,-7.4892306,-1.8131876,6.927857408877622e-14,2.04562119314881e-11,0.975,0.9652646249508631,2.4670472,3.6612377
Kcnd2,-7.502922,-1.9393903,6.241075656984734e-14,1.8633078100353314e-11,0.85,0.9124825787085016,1.6694791,2.8638196
Dock4,-7.505054,-2.6812074,6.14033737002796e-14,1.8538299453106888e-11,0.475,0.8594146446056534,0.69427586,2.005314
Csmd3,-7.530696,-2.042954,5.04706610497221e-14,1.558789267133371e-11,0.775,0.8996533609691598,1.3612535,2.5614798
Ank3,-7.536837,-1.9999608,4.815064148134197e-14,1.522126748945481e-11,0.675,0.8917557088232141,1.2922682,2.447884
Erc2,-7.556729,-2.6570773,4.133322082442761e-14,1.3221710042290118e-11,0.55,0.8470499946396026,0.8864915,2.3024187
Fry,-7.6067123,-3.419352,2.8115659487071684e-14,9.4433471302202e-12,0.2,0.8038094557409856,0.2674765,1.4541562
Lrfn5,-7.6146727,-2.5150535,2.6436055232308283e-14,9.106882103745173e-12,0.6,0.857949469320659,0.93240196,2.2830353
Cadm1,-7.6456933,-2.7035582,2.078223698838986e-14,7.2521910114030585e-12,0.45,0.8584855090590716,0.7009254,2.0302246
Nalf1,-7.720194,-2.1632545,1.1615286208152974e-14,4.2753800056584985e-12,0.825,0.899617624986599,1.5351435,2.8514707
Fgf14,-7.7240763,-2.108127,1.1266726447505966e-14,4.204679717284518e-12,0.85,0.9241325090233355,1.756087,3.075008
Syt1,-7.8358955,-1.8039875,4.655123656013409e-15,1.8669130244340347e-12,0.9,0.9507558160311618,1.9907274,3.1385982
Nav3,-7.8404627,-2.165046,4.4888927813054975e-15,1.827523470207253e-12,0.75,0.8976521459457528,1.4078676,2.6977096
Grm7,-7.895639,-2.4141622,2.888318953075919e-15,1.2531351462516673e-12,0.75,0.8923632205267484,1.2731969,2.688547
Ctnna2,-7.914953,-2.3524287,2.473456141992237e-15,1.1264706192429054e-12,0.65,0.8860022156309187,1.1406391,2.4741144
Rgs7,-8.039584,-3.7587078,9.014403907566926e-16,4.32530416064863e-13,0.25,0.8073473180145088,0.31806225,1.8031355
Grm5,-8.1059475,-2.343436,5.233588177097593e-16,2.653330458841742e-13,0.8,0.918664903691527,1.4539696,2.8705473
Nrg3,-8.296551,-2.1253731,1.0717742284326604e-16,6.127356067656507e-14,0.95,0.9477539934960512,2.226321,3.6126692
Gria2,-8.421426,-2.449505,3.719290368933211e-17,2.562495697775266e-14,0.7,0.9212021584533466,1.2344143,2.6608267
Nrxn1,-8.55078,-1.8706872,1.2225942505268041e-17,9.66209044460448e-15,1.0,0.9666940642532966,2.3949256,3.6230404
Adgrb3,-8.792491,-2.4802024,1.4627971849992261e-18,1.2679148503525552e-15,0.85,0.9358896472858521,1.6731412,3.2250223
