names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_HPF CR Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Zc3h18,-2.837431,-0.69420195,0.00454781904757764,0.03894196870886272,0.0684931506849315,0.2777299160025845,0.10127431,0.15909207
Supt5,-2.8388915,-0.4169484,0.004527052993443806,0.03878887561665659,0.1506849315068493,0.3914135975303324,0.21140678,0.2733055
Acot13,-2.8396983,-1.5037225,0.004515622024632279,0.03871562342114529,0.0136986301369863,0.2087012707301314,0.05032983,0.13660458
Dtx1,-2.839749,-1.2324076,0.004514902029989149,0.03871562342114529,0.0547945205479452,0.25877665302606073,0.06694436,0.15072401
Avl9,-2.8401926,-0.36885062,0.0045086321916431886,0.03868037898769236,0.136986301369863,0.37174240792590996,0.20182,0.253693
Ap3s2,-2.8401926,-0.554176,0.0045086321916431886,0.03868037898769236,0.0821917808219178,0.29650369732213366,0.124582425,0.17798798
Gns,-2.8403232,-0.3266384,0.00450678358325339,0.03868037898769236,0.1506849315068493,0.39249048747218035,0.22968625,0.28051594
Kcnq2,-2.8403668,-0.62583506,0.00450616753307157,0.03868037898769236,0.3013698630136986,0.614150333835882,0.47678068,0.66405255
Cblb,-2.8404758,-0.40148625,0.0045046277413834344,0.03868037898769236,0.273972602739726,0.5724746930863666,0.468875,0.58229107
Pknox1,-2.8408973,-26.846605,0.004498678364297615,0.03865669576228875,0.0,0.19222485461985786,0.0,0.11393542
Gtf2h2,-2.8409193,-0.506003,0.004498370831617911,0.03865669576228875,0.1780821917808219,0.42479718572761865,0.23569395,0.32023177
Pomt2,-2.842736,-3.1657605,0.004472809938477304,0.03845900897500325,0.0136986301369863,0.20830641108478715,0.0132587785,0.11312994
Dcaf7,-2.84371,-0.36152688,0.00445916354158915,0.03835394505841884,0.1506849315068493,0.3926340727977601,0.21802711,0.27231532
Ncdn,-2.8442912,-0.4544154,0.004451034435373503,0.03829628411094654,0.2054794520547945,0.4569961949888721,0.33789077,0.4387804
Glrx2,-2.8446546,-0.47449836,0.004445960565852715,0.03826488161577914,0.1095890410958904,0.3344102232751813,0.16115195,0.21749677
Ube3c,-2.8448653,-0.6279378,0.004443020123667641,0.038251826569352616,0.3424657534246575,0.6933017445617058,0.5997743,0.81970435
Kdm2b,-2.8452797,-0.39193287,0.0044372457694327695,0.038214356995082854,0.1506849315068493,0.39127001220475266,0.22749072,0.28906867
Dync2h1,-2.8452868,-0.62958276,0.004437144525704244,0.038214356995082854,0.3424657534246575,0.6465288247541101,0.5101581,0.7078853
Ube2j1,-2.8453014,-0.8757945,0.004436942044527515,0.038214356995082854,0.0547945205479452,0.260212506281858,0.08946215,0.15848285
Gng2,-2.8468566,-0.52005583,0.004415324878800399,0.038062168589466386,0.2876712328767123,0.5918228157082346,0.4599065,0.60832673
Sin3b,-2.8472636,-0.7755803,0.004409683830094492,0.038025739574659496,0.0821917808219178,0.2949242587407567,0.112481415,0.18548504
Syt3,-2.847794,-26.68979,0.004402340127690805,0.03797460007417398,0.0,0.19269150692799195,0.0,0.10278211
Lcorl,-2.8482518,-0.68891484,0.004396011324872296,0.03793218506721856,0.3698630136986301,0.6660205327015579,0.60506254,0.8502458
Oscp1,-2.8483465,-0.5588772,0.004394706408285335,0.03793218506721856,0.0684931506849315,0.27909397659559193,0.11257324,0.16171795
Gtf2a2,-2.8503375,-0.88091075,0.004367284339257721,0.037720646157459,0.0821917808219178,0.29370378347332904,0.10341152,0.18284702
2610035D17Rik,-2.8513477,-0.3102542,0.004353432528644308,0.03761309712047349,0.2328767123287671,0.5123842343312514,0.3991698,0.47517264
Syngap1,-2.852409,-0.26414925,0.004338926043040227,0.0375118863502223,0.1506849315068493,0.39715701055352143,0.23038164,0.27089486
Wdr33,-2.8525105,-0.7339974,0.004337537315341998,0.0375118863502223,0.3835616438356164,0.7365568238925981,0.6654071,0.94477427
Dtnb,-2.8530047,-0.7308388,0.004330797796819401,0.03746572337428761,0.4246575342465753,0.728228875008974,0.7545333,1.0542239
Srek1ip1,-2.8537023,-0.66266286,0.004321299344651241,0.03739559207432491,0.0547945205479452,0.26085864024696676,0.10651101,0.1637451
Sacs,-2.8541312,-0.4690815,0.004315471129495375,0.03735718725822833,0.2328767123287671,0.5126714049824108,0.3324828,0.43565446
Tgfb2,-2.854698,-1.255684,0.004307776971059513,0.03730259981062492,0.0273972602739726,0.2266494364275971,0.072483316,0.16509293
B3galt5,-2.8555048,-2.2688167,0.0042968490362717176,0.03721996570103838,0.0273972602739726,0.22496230885203533,0.03207388,0.1458986
Mdga1,-2.8566384,-1.4205009,0.004281533344879267,0.0370992586188023,0.0410958904109589,0.2431976452006605,0.06264947,0.15961918
Brd2,-2.8571835,-1.5542914,0.004274187667467406,0.03704755568543522,0.0410958904109589,0.24201306626462776,0.055184323,0.15411599
Aopep,-2.858012,-0.7070377,0.004263044124366826,0.03696288984244486,0.410958904109589,0.7126498671835738,0.6915809,0.9659698
Smyd2,-2.85948,-1.4105816,0.004243363235139697,0.03681600585347228,0.0410958904109589,0.24291047454950104,0.055058308,0.14017381
Kcnip2,-2.8597634,-0.67050266,0.0042395729638834,0.03679500178925935,0.1232876712328767,0.3524301816354369,0.16454896,0.2505101
Fam185a,-2.859887,-0.58951044,0.004237921755526617,0.03679255495024239,0.0684931506849315,0.2793093545839615,0.11030056,0.16167063
Zfp938,-2.8600104,-1.9388819,0.004236271130475431,0.03679011159530537,0.0273972602739726,0.2263981621078326,0.034854844,0.1275067
Carm1,-2.860323,-0.59870636,0.004232098622515437,0.03676575815938887,0.0821917808219178,0.29797544690932587,0.120278165,0.17693302
Gm17276,-2.8612385,-2.6628902,0.0042198936589634495,0.03667158558096633,0.0136986301369863,0.21002943499174384,0.018835638,0.113700606
Mthfd1l,-2.861253,-1.2086707,0.004219700187052104,0.03667158558096633,0.0547945205479452,0.26014071361906815,0.07341986,0.16218357
Ammecr1,-2.861682,-0.40048102,0.0042139963840094954,0.03664403975350652,0.1095890410958904,0.33426663794960154,0.18209456,0.23398879
Srsf5,-2.861929,-0.48335227,0.0042107126238192525,0.03662733836258443,0.273972602739726,0.5839615191327446,0.41393477,0.5404809
Nono,-2.86315,-0.72522175,0.004194521029779663,0.03649830960821876,0.0684931506849315,0.27880680594443247,0.1099136,0.17568824
Tle4,-2.863317,-0.6695348,0.004192308724471481,0.03649087639343981,0.3150684931506849,0.5841051044583243,0.49048823,0.69664365
Kifbp,-2.8634624,-0.3342426,0.004190385841188514,0.0364859583774256,0.1506849315068493,0.39302893244310433,0.23003808,0.28222898
Dtnbp1,-2.8646324,-0.37874696,0.004174935751259542,0.03636321673787484,0.1232876712328767,0.3559121257807452,0.19520782,0.24707739
Lmbrd1,-2.8651047,-0.45473108,0.004168712794995623,0.03632078884615188,0.2876712328767123,0.6017660995046307,0.45495036,0.58196884
Gm37529,-2.865875,-0.89038414,0.0041585826389607524,0.03624428008721227,0.0684931506849315,0.27934525091535645,0.0916372,0.16372561
Fmr1,-2.8671396,-0.41817403,0.00414200230489726,0.036111486675077666,0.1917808219178082,0.4559552013784191,0.26633167,0.34201068
Cnr1,-2.8673213,-0.6533473,0.004139625007417477,0.03610247450480611,0.1917808219178082,0.4420274247971857,0.2879397,0.4218713
Alk,-2.8673286,-1.9415896,0.0041395299412747884,0.03610247450480611,0.0410958904109589,0.24129513963672913,0.07660441,0.2668339
Ocrl,-2.8688183,-0.5105254,0.004120083157620454,0.035955386308951474,0.2602739726027397,0.5711465288247541,0.39843187,0.5290434
Tbk1,-2.8696904,-0.28888184,0.004108738178180697,0.035868029515177174,0.1643835616438356,0.4131308780242659,0.24884813,0.29653308
Narf,-2.869734,-0.5815191,0.0041081716740803765,0.035868029515177174,0.0821917808219178,0.2974370019384019,0.12626146,0.18347688
Arfgef1,-2.8702936,-0.72421455,0.004100907827248103,0.03582294971331487,0.3835616438356164,0.7092038193696604,0.60962313,0.87014335
Ptn,-2.872067,-0.5006174,0.004077966844673578,0.03563413629800945,0.3150684931506849,0.6022327518127647,0.61352295,0.7876598
Ndufb9,-2.8720813,-0.6475457,0.004077779286071005,0.03563413629800945,0.0821917808219178,0.2948883624093618,0.17055465,0.25565735
Brd3,-2.872314,-0.5151433,0.004074779413031479,0.03562945747743438,0.0958904109589041,0.3159954052695815,0.14659585,0.2034634
Setd4,-2.8725975,-0.70609033,0.004071126026005805,0.03560910036418489,0.0684931506849315,0.2804221408572044,0.09876475,0.156446
Gbf1,-2.873942,-0.47444317,0.0040538363240930205,0.03546941778846612,0.3150684931506849,0.6532773350563572,0.54051965,0.69116807
4930570G19Rik,-2.8739636,-0.44934407,0.004053556500545885,0.03546941778846612,0.1506849315068493,0.39424940771053196,0.21014495,0.27711082
Add1,-2.8742251,-0.5306541,0.0040501999852470974,0.03546069521133578,0.3150684931506849,0.6592720223993108,0.53121364,0.6994495
Map4k5,-2.8746104,-0.5404343,0.004045263039837913,0.035429014954512617,0.3013698630136986,0.62825759207409,0.47533217,0.6339718
Ttc14,-2.874654,-0.77369004,0.004044704484701573,0.035429014954512617,0.4520547945205479,0.7598535429679086,0.7849143,1.1112869
Mettl8,-2.8746612,-0.95684004,0.004044611398985403,0.035429014954512617,0.0547945205479452,0.2625098714911336,0.083973154,0.15703425
Kctd17,-2.8749375,-0.8711191,0.0040410755824203965,0.03542698234898403,0.0684931506849315,0.27970421422930575,0.09396671,0.16569015
Commd3,-2.8757224,-1.2502809,0.004031041733807196,0.0353620931725104,0.0273972602739726,0.2279058080264197,0.0620618,0.1417728
Abcc8,-2.8761728,-1.7303877,0.0040252917851249445,0.03532318428030936,0.0273972602739726,0.2279058080264197,0.039673764,0.12600741
P2ry12,-2.8766308,-1.8643008,0.004019456723094622,0.035283502825727696,0.0410958904109589,0.24186948093904803,0.06961387,0.2330851
Inpp4a,-2.876776,-0.291407,0.004017605928905815,0.035278781473757924,0.2465753424657534,0.5520855768540455,0.41733205,0.4909274
Ggps1,-2.876943,-0.38985774,0.004015478472066553,0.035271626853360015,0.1917808219178082,0.4566372316749228,0.2703835,0.341313
Gm43445,-2.8769722,-26.673437,0.004015108583991238,0.035271626853360015,0.0,0.19466580515471318,0.0,0.10168059
Gmfb,-2.8794868,-0.76361215,0.0039832300822974336,0.03503417096933946,0.0821917808219178,0.29632421566515904,0.116949,0.19113632
Zfhx3,-2.8795812,-1.55759,0.0039820368270495525,0.03503417096933946,0.0547945205479452,0.25755617775863304,0.11695082,0.31129915
Nup98,-2.879952,-0.5326629,0.003977358728587062,0.03500544678582848,0.2876712328767123,0.5969200947663149,0.41808087,0.56009877
Med26,-2.879959,-1.151354,0.003977267051069885,0.03500544678582848,0.0410958904109589,0.2453873214157513,0.06337105,0.13568157
Gng7,-2.8806858,-0.8943718,0.003968108983144599,0.03494693162146686,0.0821917808219178,0.2950319477349415,0.11101724,0.19741505
Xpot,-2.8814125,-0.88882047,0.003958970067409391,0.03487787728239027,0.0821917808219178,0.296862660636083,0.10553728,0.1873951
Ubap2,-2.881725,-0.3417452,0.0039550462132071544,0.03485473655259962,0.1643835616438356,0.41700768181491854,0.24132188,0.2970493
Atxn7l3b,-2.8817325,-0.5592665,0.003954955002818674,0.03485473655259962,0.1780821917808219,0.42285878383229236,0.26748762,0.37286907
Snx18,-2.8817904,-1.6918921,0.0039542253884731595,0.03485473655259962,0.0410958904109589,0.2437719865029794,0.052481383,0.16048907
Hira,-2.8821466,-0.29064167,0.00394975916706171,0.03484242574489433,0.2465753424657534,0.5485677363773422,0.4076534,0.47971335
Trub1,-2.8827207,-1.2546391,0.003942568170164967,0.03479041271997788,0.0410958904109589,0.24524373609017158,0.058715805,0.1347888
Creld1,-2.8827424,-1.5925558,0.0039422953288028905,0.03479041271997788,0.0273972602739726,0.22826477134036902,0.044230584,0.127853
Stx3,-2.882917,-0.56455326,0.0039401132151311025,0.03479041271997788,0.0821917808219178,0.3002010194558116,0.119587086,0.1721623
Ankrd6,-2.8832366,-0.7553726,0.0039361155220589035,0.034767726521276375,0.1095890410958904,0.33257951037403977,0.15177222,0.24425204
Copb1,-2.8854532,-0.5393755,0.003908505354038947,0.034535198573833116,0.136986301369863,0.3708449996410367,0.18507646,0.2588813
Mrpl48,-2.8875318,-0.48338908,0.0038827750982993693,0.034319133845823704,0.0958904109589041,0.31682102089166486,0.15592788,0.21180345
Nxpe4,-2.8892612,-0.42386106,0.0038614806108498156,0.03414214676325586,0.2191780821917808,0.49856414674420274,0.35278544,0.4494785
Tmem62,-2.890555,-1.0836395,0.0038456238895259363,0.034013138219737296,0.0547945205479452,0.263335487113217,0.07513017,0.15303275
Usp6nl,-2.8909473,-1.0746737,0.003840825132500076,0.033981880576317756,0.0684931506849315,0.2772273673630555,0.106691435,0.2128053
Atp6v1g2,-2.8916013,-0.4396298,0.0038328392928540234,0.03392239519070738,0.1095890410958904,0.33358460765309783,0.19064516,0.25064555
Smad2,-2.8920083,-0.57496667,0.003827877942911218,0.03388964755387955,0.1095890410958904,0.33530763156005455,0.15620555,0.22462171
Hectd2os,-2.892052,-2.5488162,0.003827346715941985,0.03388964755387955,0.0136986301369863,0.2121473185440448,0.023065707,0.12798724
Herc4,-2.8922336,-0.44743088,0.0038251339911809547,0.033887685573040636,0.2876712328767123,0.5990020819872209,0.47100925,0.5990345
Anxa11,-2.8939488,-26.869583,0.0038043030748667714,0.033714255811896486,0.0,0.195814487759351,0.0,0.1156625
Cyrib,-2.8942175,-0.68233013,0.0038010465746326325,0.033696509884651546,0.3835616438356164,0.7269007107473616,0.683691,0.9456653
Zranb3,-2.8950315,-1.5977385,0.003791204493683223,0.033620351401078614,0.0273972602739726,0.2291621796252423,0.04574063,0.1324812
Pex1,-2.8961072,-0.30299878,0.003778234408301816,0.03351639437143275,0.1232876712328767,0.3582812836528107,0.1925655,0.2326861
Ndufa12,-2.8986435,-0.5204798,0.0037478090612564395,0.03325747340685618,0.0821917808219178,0.29876516620001436,0.16334645,0.22676256
Csgalnact2,-2.8989778,-0.8318262,0.003743815497668469,0.033233010380691035,0.0547945205479452,0.26452006604924977,0.0879111,0.15148434
Brcc3,-2.8990648,-0.45285636,0.0037427743347995747,0.033233010380691035,0.1095890410958904,0.33731782611817074,0.16028462,0.21345687
Atp5c1,-2.8991666,-0.34904042,0.003741559977429866,0.033233010380691035,0.1917808219178082,0.4527963242156652,0.29291916,0.3601111
Gtf3c1,-2.899559,-0.3424222,0.003736879381598115,0.033204348208843035,0.1780821917808219,0.4385813769832723,0.2596187,0.31906858
Tsen2,-2.9002712,-0.6006121,0.0037283985590518243,0.03313995014281261,0.0547945205479452,0.26487902936319907,0.10465476,0.15468992
Nrg3os,-2.9003077,-0.45386568,0.003727966333488119,0.03313995014281261,0.0821917808219178,0.30185225069997845,0.14089403,0.1883373
Ccdc174,-2.900511,-1.9087766,0.003725546711949276,0.03313652437937009,0.0410958904109589,0.24474118745064255,0.04002645,0.14266549
Sdhaf2,-2.9006054,-0.3832255,0.00372442380157532,0.03313652437937009,0.0684931506849315,0.28322205470600903,0.1307593,0.16737346
Akap1,-2.901078,-2.8463764,0.003718813863330378,0.03309855200652112,0.0136986301369863,0.21257807452078398,0.016854323,0.11532863
Cep43,-2.9018192,-1.039253,0.003710026059044772,0.03304222744664668,0.0684931506849315,0.2807811041711537,0.08292772,0.16356003
Dzip1l,-2.9019065,-26.686836,0.003708993441812283,0.03304222744664668,0.0,0.19635293273027496,0.0,0.10258231
Atp2a2,-2.9021826,-0.7916333,0.0037057252107512905,0.033025816389017304,0.4246575342465753,0.7662430899562065,0.71305573,1.0298513
Steep1,-2.9022262,-0.5766323,0.0037052094136618844,0.033025816389017304,0.0684931506849315,0.2826118170722952,0.11854678,0.17202032
Ehmt2,-2.902553,-0.40228668,0.003701343015438883,0.033008658089891396,0.0684931506849315,0.2830784693804293,0.13130236,0.17011148
E230029C05Rik,-2.9029746,-0.6758661,0.0036963650682816057,0.032975208959072626,0.1095890410958904,0.334553808600761,0.17269866,0.26324967
Onecut2,-2.9036434,-1.9213659,0.003688481497506204,0.03291580798339147,0.0410958904109589,0.2449206691076172,0.044946887,0.16053167
Tor1b,-2.9045444,-1.2785836,0.0036778800025700875,0.03284301617449593,0.0273972602739726,0.2299877952473257,0.055672985,0.13005728
Aak1,-2.9055474,-0.7087021,0.003666114143907412,0.0327488321299176,0.5342465753424658,0.7758633067700481,0.92510796,1.2492397
Rrn3,-2.906921,-0.8260108,0.0036500555666602948,0.03262707687164409,0.0684931506849315,0.2825400244095054,0.09757919,0.16696014
Soga3,-2.9069717,-0.56889045,0.0036494620348072313,0.03262707687164409,0.3013698630136986,0.6218321487543973,0.4685889,0.63481534
Papolg,-2.907357,-0.6155749,0.0036449709978656204,0.032603319145355934,0.0958904109589041,0.31857994113001653,0.13299909,0.19716905
Lin28b,-2.9075313,-0.67132425,0.003642938974431836,0.03259599408690757,0.0821917808219178,0.30009333046162684,0.14785227,0.22614454
Pced1b,-2.9097404,-0.53174853,0.003617289026810952,0.0323772672053332,0.1095890410958904,0.33767678943212004,0.16610448,0.23208751
Bcor,-2.9106853,-1.9383333,0.0036063705239130638,0.03230105865918134,0.0273972602739726,0.22966472826477133,0.04015444,0.14585523
Ralbp1,-2.911543,-0.4945588,0.003596485844171066,0.03222326596628094,0.136986301369863,0.37583458970493216,0.19386323,0.2634439
Mark4,-2.9121606,-0.80549014,0.0035893807999951084,0.032170334254792717,0.0684931506849315,0.282181061095556,0.098312214,0.16598418
Sptlc1,-2.9140356,-0.31030494,0.0035678930212180264,0.031999093951978766,0.1232876712328767,0.35914279560628903,0.1887153,0.22915626
Klc2,-2.9152637,-0.9987371,0.0035538811940208754,0.03188406934335256,0.0547945205479452,0.26530978533993826,0.07869355,0.15152061
Hmces,-2.915489,-1.1546763,0.003551316417421361,0.031871700780264516,0.0410958904109589,0.24793596094479145,0.06492051,0.13917921
Cog6,-2.9155908,-1.082772,0.0035501586832752813,0.031871700780264516,0.0547945205479452,0.2650944073515687,0.07473214,0.15216742
Txnl1,-2.916717,-0.49019524,0.00353736383809415,0.031767702650263976,0.1643835616438356,0.4141718716347189,0.2216372,0.2990042
Rmnd5b,-2.9168916,-1.7077135,0.0035353864560910982,0.03176055970416844,0.0273972602739726,0.23059803288103956,0.040683176,0.12718652
Lpcat1,-2.9175456,-1.3129855,0.0035279802272484566,0.03172584628720416,0.0410958904109589,0.24739751597386747,0.06392267,0.15186661
Rmdn1,-2.917553,-0.3232519,0.0035278980151735645,0.03172584628720416,0.2328767123287671,0.5395218608658195,0.38605827,0.4634221
Vdac1,-2.917822,-0.45592812,0.0035248573935287367,0.031718994696623294,0.1780821917808219,0.42928422715198505,0.26630494,0.34962866
Ttyh3,-2.9181561,-1.9374691,0.0035210804863067707,0.03169562233402443,0.0273972602739726,0.23023906956709025,0.038108185,0.13870388
Akap8,-2.9185703,-0.47734997,0.0035164055142043638,0.03166414750893808,0.1506849315068493,0.39557757197214444,0.19815373,0.26627693
Hap1,-2.9186866,-0.96057343,0.0035150942569014314,0.03166295094969543,0.0410958904109589,0.24822313159595089,0.082038514,0.15390971
Leng9,-2.91897,-1.4054036,0.003511899930985143,0.03164478576310221,0.0273972602739726,0.23102878885777872,0.05310454,0.13494317
Heatr1,-2.9194932,-1.2800195,0.003506009652541287,0.031602307736928674,0.0410958904109589,0.2479000646133965,0.059242766,0.13820706
