names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CNU-HYa GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Nup93,-5.2504845,-1.8611789,1.5169957187865668e-07,1.258076387771452e-05,0.171875,0.5493043384956543,0.1698558,0.5143792
Ppp4r3a,-5.2527046,-2.3221762,1.4988191435949412e-07,1.246850476420931e-05,0.140625,0.5137165134661469,0.10058992,0.42474928
Dapk1,-5.2589774,-1.4344847,1.44858733180995e-07,1.2088056399296073e-05,0.25,0.6470903823455775,0.37735868,0.8060605
Ano6,-5.2599597,-1.9543699,1.4408701257334618e-07,1.2061115351544585e-05,0.140625,0.5310275760935655,0.15057275,0.48843414
Ppp6r3,-5.260563,-1.5343943,1.436150151241529e-07,1.2059173301206215e-05,0.25,0.6322829858006367,0.26687157,0.6344643
Slit3,-5.263077,-1.7565628,1.4166440598523228e-07,1.193267269223571e-05,0.40625,0.7258843306269895,0.8068319,1.6472262
Gpc5,-5.2660856,-1.93831,1.3936335571055454e-07,1.1775765307995599e-05,0.21875,0.6139346900819056,0.4685458,1.191073
Scaf8,-5.268661,-1.383642,1.374223188862067e-07,1.1648383938398656e-05,0.296875,0.6943381379877678,0.38610202,0.80181366
Hdac8,-5.2695274,-1.5926913,1.3677537414904899e-07,1.1630235137294134e-05,0.25,0.6619335455488393,0.33093262,0.7807536
Cyp7b1,-5.270185,-2.1123037,1.362863566612923e-07,1.162544255075849e-05,0.140625,0.5235165778461318,0.1645845,0.5729793
Plxdc2,-5.2718325,-1.6061429,1.3506835395238544e-07,1.155823780477897e-05,0.28125,0.688400872706463,0.5299963,1.140326
Ptpre,-5.2747173,-1.7678118,1.3296073932766138e-07,1.1414233436850675e-05,0.140625,0.5438678064308452,0.18955019,0.5369152
Khdrbs2,-5.276396,-1.6813065,1.3174926905690062e-07,1.1346483524227306e-05,0.328125,0.7132229335813155,0.592389,1.2788141
Rapgef6,-5.2772856,-1.4930682,1.3111158174157523e-07,1.1327872030212626e-05,0.296875,0.7165849994635001,0.45293868,0.9603897
Itsn2,-5.279482,-1.5059599,1.2954953707770416e-07,1.1229019552509389e-05,0.296875,0.6707321434958332,0.33597785,0.758041
Lrrfip1,-5.280596,-1.4305502,1.2876440837141023e-07,1.1197086255468586e-05,0.25,0.6258807539611574,0.3081138,0.67939675
Ppm1l,-5.2909217,-1.4509667,1.2170143110963858e-07,1.0617264460766197e-05,0.296875,0.6748810758610823,0.4358238,0.9136332
Mast2,-5.29185,-1.552041,1.2108524468258482e-07,1.0597917018309624e-05,0.234375,0.6451232161379162,0.3145959,0.7343352
Fto,-5.293559,-1.4338611,1.19958324323135e-07,1.0533595341707965e-05,0.328125,0.7414070603383526,0.4656279,0.95633537
Asap1,-5.2945805,-1.5578783,1.1929007955026196e-07,1.050926045087062e-05,0.28125,0.7013484030187059,0.48687342,1.0461507
Prickle1,-5.298262,-1.5578088,1.1691013239313802e-07,1.033347124145927e-05,0.359375,0.7418004935798849,0.62832326,1.2738175
Atp8a1,-5.298811,-1.4949876,1.1655910154241581e-07,1.033347124145927e-05,0.390625,0.8158017096462677,0.7313076,1.3957233
Septin11,-5.3010697,-2.073163,1.1512611776318419e-07,1.02431747824396e-05,0.15625,0.5324582424264102,0.13728556,0.48195747
Ogt,-5.302694,-1.4319565,1.1410610156315909e-07,1.018614933223284e-05,0.34375,0.773489752852391,0.5737075,1.1283649
Setbp1,-5.305347,-1.6167271,1.1245885483973385e-07,1.0072564765145496e-05,0.359375,0.7777102185342823,0.70706433,1.4237744
Snx13,-5.3053703,-1.5094861,1.1244454945297114e-07,1.0072564765145496e-05,0.234375,0.6271325870023964,0.27753738,0.6474756
Ppm1e,-5.310978,-1.595073,1.0903856172230062e-07,9.831765615698717e-06,0.453125,0.8099717443399264,0.8873787,1.6707977
Kansl1l,-5.3173823,-2.0147107,1.0527077244955136e-07,9.52399210679948e-06,0.15625,0.5506277048535355,0.15773186,0.52497333
Slc23a2,-5.3186274,-1.8173053,1.0455292503678606e-07,9.491003701819058e-06,0.203125,0.5629314353159984,0.17428377,0.5134155
Sik3,-5.3218684,-1.4233291,1.027068766987202e-07,9.355029752185126e-06,0.328125,0.7521012911763654,0.51932055,1.0389165
Tasp1,-5.3223786,-1.4888365,1.0241898223165378e-07,9.355029752185126e-06,0.21875,0.63142458600093,0.29448172,0.6734922
Trim9,-5.323717,-1.5476367,1.0166805187636678e-07,9.323619637945309e-06,0.359375,0.7373296612897458,0.58998245,1.2090393
Kif13b,-5.324529,-1.9270945,1.0121488662529746e-07,9.313849327471722e-06,0.125,0.520404878572195,0.15162836,0.48405296
Atp11b,-5.325264,-1.6269468,1.0080656510822382e-07,9.308152592639087e-06,0.234375,0.6332486855753067,0.2838316,0.6999761
Focad,-5.32531,-1.4516454,1.0078082998139737e-07,9.308152592639087e-06,0.3125,0.6949819378375478,0.48651904,0.9984249
Pou2f1,-5.327159,-1.6341152,9.976087001068835e-08,9.275344557741163e-06,0.234375,0.6364676848242069,0.26970825,0.6734194
Rngtt,-5.334561,-1.4521321,9.577595714653204e-08,8.935763779608736e-06,0.25,0.6434779498551451,0.3035866,0.6783006
Nup98,-5.335242,-1.7326506,9.541736350883264e-08,8.933325984259001e-06,0.234375,0.5955863943631746,0.2035647,0.55978686
Psmd14,-5.3356285,-1.4951102,9.521419651031269e-08,8.933325984259001e-06,0.265625,0.6646160449229228,0.3320641,0.74677694
Phactr3,-5.3376083,-1.4299988,9.418052498653457e-08,8.879405987326962e-06,0.25,0.6274544869272863,0.30343258,0.67048687
Rbm33,-5.338869,-1.4705974,9.352803648452527e-08,8.848937818095753e-06,0.1875,0.5853571300833363,0.23074803,0.5419086
Klhl2,-5.33914,-1.477122,9.338850341120559e-08,8.848937818095753e-06,0.265625,0.6860402732572696,0.41610092,0.89061266
Adamts17,-5.3410892,-1.948132,9.238979744842595e-08,8.803240629217041e-06,0.109375,0.5070281483600987,0.17624868,0.55601645
Trpm7,-5.341267,-1.4886148,9.229916237111743e-08,8.803240629217041e-06,0.3125,0.7164061661718946,0.40094906,0.8688361
Lncpint,-5.3524747,-1.6295533,8.675944835509544e-08,8.325808490362194e-06,0.328125,0.7489538252441075,0.60111415,1.2669652
Entrep2,-5.3529387,-1.7106115,8.653714362949994e-08,8.325808490362194e-06,0.296875,0.6853249400908473,0.49258065,1.1260234
Adcy8,-5.3531785,-1.9641947,8.642250237809354e-08,8.325808490362194e-06,0.171875,0.5571372366679781,0.2277519,0.69215506
Trpc4,-5.3546095,-2.152623,8.57414041157035e-08,8.31722573497817e-06,0.15625,0.5422225401480739,0.20605847,0.7018282
St7,-5.354826,-1.5489125,8.563877287595396e-08,8.31722573497817e-06,0.296875,0.6811760077255982,0.38320905,0.86136395
Creb1,-5.3554835,-2.0111568,8.532794186619337e-08,8.31722573497817e-06,0.15625,0.5448335062055152,0.15075925,0.50435656
5031425E22Rik,-5.355654,-1.684793,8.524766961238963e-08,8.31722573497817e-06,0.234375,0.6189777889051826,0.24558288,0.6391807
Rgs7,-5.356528,-1.6734991,8.483651308082709e-08,8.31722573497817e-06,0.4375,0.8073965449408061,0.95113504,1.8029616
Cpeb3,-5.357742,-1.5019854,8.426844600894755e-08,8.31722573497817e-06,0.328125,0.7466647591115562,0.5292753,1.0906163
Dym,-5.3580823,-1.5523278,8.410990438968812e-08,8.31722573497817e-06,0.21875,0.6262026538860475,0.27724868,0.66116345
Dennd4a,-5.3582373,-1.4116151,8.4037935531454e-08,8.31722573497817e-06,0.28125,0.7033155692263672,0.4229964,0.8757822
D130040H23Rik,-5.359204,-2.828857,8.35894792596506e-08,8.31722573497817e-06,0.078125,0.46357165849994636,0.058241658,0.3549443
Maml3,-5.3628626,-2.4669652,8.191340174606911e-08,8.21273546610775e-06,0.109375,0.5038449157695196,0.1552183,0.65666723
Map2k5,-5.3643937,-1.5875741,8.122149224481314e-08,8.173863283213965e-06,0.234375,0.6291712865266998,0.2637826,0.6456233
St6galnac5,-5.364835,-1.7315229,8.102335757639169e-08,8.173863283213965e-06,0.328125,0.7204477985621803,0.6189197,1.3469412
Parg,-5.368176,-1.6646276,7.953684671774158e-08,8.064736118134778e-06,0.171875,0.5624664687578239,0.18703367,0.5020078
Usp25,-5.3686094,-1.6943209,7.934609541565298e-08,8.064736118134778e-06,0.171875,0.5824600307593262,0.22249413,0.59135693
Nbea,-5.3694057,-1.669293,7.899640541757613e-08,8.064736118134778e-06,0.546875,0.907006688365106,1.5446868,2.5435903
Ttc14,-5.3727937,-1.4149029,7.752596962816769e-08,7.950850396598724e-06,0.359375,0.7584319896992024,0.5670314,1.1100628
Cacna2d1,-5.3757563,-1.6542345,7.626192964335893e-08,7.851180266348867e-06,0.46875,0.8270324403590973,1.0302463,1.8977838
Thada,-5.379167,-2.0015562,7.483118528048199e-08,7.733515186486735e-06,0.203125,0.5827461640258951,0.16665119,0.5458945
Prdm2,-5.3796005,-2.150732,7.4651374357748e-08,7.733515186486735e-06,0.09375,0.4974069172717193,0.106189825,0.40378696
Cdc73,-5.380057,-1.2736307,7.446238341623486e-08,7.733515186486735e-06,0.203125,0.6136127901570156,0.29583588,0.6055674
Hs6st3,-5.3814487,-1.7824149,7.388865995342297e-08,7.725246276064105e-06,0.484375,0.7942344146786365,1.0365982,1.9823014
Cdh10,-5.382888,-1.7318636,7.330031097426141e-08,7.693669358900017e-06,0.34375,0.7549983905003755,0.6799742,1.4432974
Jph1,-5.3841095,-1.788322,7.280409722015605e-08,7.671553303159188e-06,0.171875,0.5745198326120391,0.23875466,0.6582791
Rb1cc1,-5.384527,-1.1868734,7.263525239427385e-08,7.671553303159188e-06,0.328125,0.7249186308523194,0.50592345,0.9159592
Ankrd10,-5.3870645,-2.0709572,7.16177955992337e-08,7.6062061966458865e-06,0.140625,0.5274866769197754,0.12368812,0.44031897
Abl2,-5.3872576,-1.3864392,7.154081428664526e-08,7.6062061966458865e-06,0.296875,0.6724489430952466,0.37725693,0.7875894
Dzip3,-5.387946,-1.453136,7.126741082959917e-08,7.6062061966458865e-06,0.25,0.677957008476698,0.36345905,0.7884878
Mtus2,-5.3906612,-1.7558558,7.019898967599871e-08,7.5449874103763414e-06,0.21875,0.6219821882041561,0.28624526,0.7510815
Sfpq,-5.3933525,-1.4469278,6.91550250153132e-08,7.462632619122352e-06,0.328125,0.7631531885975893,0.5333314,1.0719037
Phf20l1,-5.3941417,-1.4860724,6.88518960894273e-08,7.459880838398837e-06,0.359375,0.7749561858435566,0.60799456,1.2071482
Rcor3,-5.394946,-2.955606,6.854414880558227e-08,7.456604366016176e-06,0.0625,0.4596015594263028,0.05207015,0.34687492
Ext1,-5.3968334,-1.5425503,6.782734757954372e-08,7.4086212579769915e-06,0.390625,0.7752065524518045,0.757319,1.4584292
Trank1,-5.3991075,-1.6897447,6.697330339284892e-08,7.3451945394524505e-06,0.234375,0.6190850888801459,0.28617176,0.7269889
Usp45,-5.3993316,-2.231672,6.68896276357123e-08,7.3451945394524505e-06,0.15625,0.541936406881505,0.121504664,0.47424406
Pkp4,-5.4015126,-1.6081607,6.608121595927808e-08,7.307005237966264e-06,0.28125,0.7527093243678243,0.526129,1.1348724
Lrp6,-5.4015746,-1.5552597,6.605842092013426e-08,7.307005237966264e-06,0.203125,0.5928681283307701,0.22532485,0.5554581
Ctif,-5.4024796,-1.9638785,6.572591257795309e-08,7.307005237966264e-06,0.140625,0.5497335383955078,0.15433449,0.5013937
Ccny,-5.406517,-1.5482017,6.426206434961756e-08,7.1946736211426e-06,0.28125,0.6811044744089559,0.34400246,0.7888065
Zbtb20,-5.4075613,-1.6183963,6.38886539617736e-08,7.1827955311835004e-06,0.5625,0.8683071640616618,1.3762,2.3113117
Sel1l3,-5.4077005,-2.7907987,6.38390250175939e-08,7.1827955311835004e-06,0.0625,0.44858542866339995,0.06844247,0.39892086
Rgs6,-5.410377,-2.695631,6.289227392221427e-08,7.130444726961593e-06,0.140625,0.5119281805500911,0.16364942,0.76633483
Rab28,-5.4105625,-1.8422868,6.28271102628856e-08,7.130444726961593e-06,0.203125,0.5990915268786438,0.19462702,0.57122445
Ntrk3,-5.411429,-1.728816,6.252387711011618e-08,7.130444726961593e-06,0.421875,0.7778175185092456,0.814484,1.6428204
Slc38a9,-5.412326,-1.732818,6.221130918826634e-08,7.130444726961593e-06,0.171875,0.5695840337637255,0.19036704,0.5288456
Mast4,-5.4216075,-1.6341778,5.90654170062684e-08,6.811535429006146e-06,0.328125,0.7624736220894882,0.60221,1.271013
Med13l,-5.423526,-1.4061072,5.8434763260473425e-08,6.7678538310729346e-06,0.3125,0.7227368646947315,0.44937283,0.9177085
Spred1,-5.4268594,-1.5652951,5.7354238216329536e-08,6.671464852263094e-06,0.234375,0.6373260846239136,0.28698975,0.6849814
Scai,-5.4310055,-1.5381441,5.603746451855725e-08,6.546637702667971e-06,0.296875,0.7177652991880968,0.472516,1.0131339
Nrip1,-5.437317,-2.706449,5.408890195690769e-08,6.346588626996112e-06,0.09375,0.4931149182731857,0.0825343,0.44569016
Dmxl1,-5.4390574,-1.466785,5.356326860962665e-08,6.312478190967842e-06,0.359375,0.765585321363425,0.55614567,1.1171999
Cpsf6,-5.4413543,-1.4903903,5.2877007704901636e-08,6.259053731412806e-06,0.3125,0.7115061339819021,0.39675727,0.8621678
Rbm26,-5.442027,-1.3965884,5.2677600708680255e-08,6.259053731412806e-06,0.3125,0.7169784327050324,0.43395182,0.888103
Shank2,-5.4447036,-1.6403111,5.189174537400087e-08,6.1970275475529035e-06,0.25,0.6390071175650059,0.3195185,0.7763665
Map2k4,-5.4489884,-1.4664571,5.0657074579014344e-08,6.076587472938015e-06,0.3125,0.718122965771308,0.45041656,0.94479656
Sh3rf1,-5.450961,-1.984621,5.009838454858534e-08,6.036518353455104e-06,0.171875,0.5559211702850603,0.20065282,0.6309399
Spred2,-5.45192,-1.4624468,4.9828870635309016e-08,6.031088981850239e-06,0.234375,0.6514539146607532,0.34995222,0.7676345
Nedd4l,-5.4543567,-1.6127431,4.915052268785971e-08,5.975902916845206e-06,0.3125,0.7494187918022819,0.55067384,1.1774557
Lncppara,-5.4564524,-3.1166885,4.8574098503797185e-08,5.932663758168319e-06,0.078125,0.4674702242569477,0.049662497,0.3657851
Dnaaf9,-5.457412,-1.6198324,4.8312537505972185e-08,5.927661565230469e-06,0.34375,0.8012089130512536,0.6400757,1.3232715
Cttnbp2,-5.4583783,-1.6724703,4.805024918364568e-08,5.922523832864952e-06,0.46875,0.8155513430380199,0.9440104,1.7926562
Kctd16,-5.4593997,-1.7117741,4.777477125277255e-08,5.915705546368656e-06,0.453125,0.804177545691906,1.061542,1.9731874
Pip4k2a,-5.459624,-1.9237653,4.771445503061433e-08,5.915705546368656e-06,0.140625,0.5519510712114167,0.18405515,0.56912804
Atf6,-5.4597864,-1.5951519,4.767082385391161e-08,5.915705546368656e-06,0.1875,0.5978396938374048,0.24202077,0.6028304
Fbxl20,-5.4607377,-1.7052388,4.7416045424188075e-08,5.915705546368656e-06,0.234375,0.6234486211953217,0.2404398,0.63462985
Fam13c,-5.4607763,-1.5115789,4.7405716546174914e-08,5.915705546368656e-06,0.203125,0.6335348188418756,0.32254997,0.7349108
Tnrc6c,-5.468596,-1.6208581,4.536141766232316e-08,5.749345719748223e-06,0.359375,0.7825387174076326,0.6292493,1.3069303
Sntb2,-5.4716125,-2.404829,4.459588198706257e-08,5.679105919395125e-06,0.09375,0.49332951822311244,0.11022009,0.48062184
Bin1,-5.472796,-1.5761403,4.4298989990796274e-08,5.668161243108075e-06,0.21875,0.6233413212203583,0.27289364,0.6603897
Nck2,-5.4730434,-2.0055382,4.423713768488011e-08,5.668161243108075e-06,0.078125,0.4806323545191173,0.11084424,0.38572976
Exoc6b,-5.4760756,-1.6113858,4.348620897939424e-08,5.617665554213093e-06,0.40625,0.8190922422118101,0.7525367,1.4882548
Gfod1,-5.4771276,-1.7895874,4.322858191660099e-08,5.611362299995501e-06,0.140625,0.5581744697592904,0.18612766,0.53488463
Gtdc1,-5.477282,-1.4804808,4.319082061298169e-08,5.611362299995501e-06,0.328125,0.7291033298758897,0.532176,1.0854056
Cntnap5c,-5.48108,-2.5867403,4.22737467601039e-08,5.540954026556057e-06,0.109375,0.5081369147680532,0.17248721,0.75656146
Osbpl1a,-5.4859295,-1.4503487,4.1130072118198724e-08,5.417475675568626e-06,0.15625,0.5626810687077506,0.24264345,0.559873
Abi1,-5.486479,-1.4838204,4.100247203452123e-08,5.417475675568626e-06,0.28125,0.6767409420937802,0.34826145,0.7725094
E130307A14Rik,-5.48678,-1.5435162,4.093254526357192e-08,5.417475675568626e-06,0.28125,0.677635108551808,0.349123,0.79659224
Evi5,-5.4946775,-1.6189646,3.9142493066252325e-08,5.232630789503483e-06,0.203125,0.61150255731607,0.259107,0.64630604
Ncoa2,-5.4963636,-1.6022495,3.877024375158654e-08,5.2087822480256515e-06,0.3125,0.7575735898994956,0.4881673,1.0684098
Thoc2,-5.4967275,-1.5825282,3.869043920662924e-08,5.2087822480256515e-06,0.25,0.6888658392646375,0.33985016,0.79397196
Ttc19,-5.5012364,-1.8280675,3.771367068650836e-08,5.11801177447717e-06,0.203125,0.5873242962909976,0.19277999,0.56242156
Ttll5,-5.5040984,-1.713566,3.710621640330597e-08,5.061137232268179e-06,0.171875,0.5941557280303301,0.22359028,0.5998018
Sv2b,-5.506906,-1.9078273,3.651948124760477e-08,5.006522760832348e-06,0.25,0.6210522550878071,0.3635988,0.972834
Vav3,-5.508113,-28.774612,3.627010409528685e-08,4.997834343796706e-06,0.0,0.397975607139025,0.0,0.37790236
Exoc4,-5.5087934,-1.6310408,3.613015923608428e-08,4.997834343796706e-06,0.40625,0.8416610036124325,0.84080637,1.6259109
Hdac9,-5.5150275,-1.785576,3.4872520272956476e-08,4.855049843183111e-06,0.375,0.7999213133516936,0.76600724,1.603159
Prpf40a,-5.518152,-1.7077588,3.425822054815779e-08,4.794366594421874e-06,0.25,0.6433706498801817,0.25687546,0.67126876
Srpk2,-5.519583,-1.554558,3.398043601745428e-08,4.780389087900505e-06,0.28125,0.7643334883221861,0.51786774,1.096241
Erc2,-5.520759,-1.5538638,3.3753838355771024e-08,4.773503350629302e-06,0.546875,0.8473121356271683,1.4023947,2.302453
Tet2,-5.5416737,-2.2745464,2.9959412993613166e-08,4.259309138298338e-06,0.15625,0.5440824063807719,0.120458215,0.48204827
Mbtd1,-5.542269,-1.4904375,2.9857662816449353e-08,4.259309138298338e-06,0.234375,0.6787438749597625,0.34879732,0.77596414
Zfp609,-5.544497,-1.5622437,2.948005453702424e-08,4.235984307004499e-06,0.234375,0.6574984799170214,0.30753705,0.72432464
Mir99ahg,-5.5448914,-1.8606181,2.9413671063849958e-08,4.235984307004499e-06,0.46875,0.8747093959011409,1.0999933,2.1136422
Gm30439,-5.5482793,-2.0953896,2.8849494157228844e-08,4.190194097322914e-06,0.109375,0.5158267463070926,0.17276439,0.591063
Sort1,-5.555395,-1.2040771,2.7698446814803914e-08,4.0448764451835936e-06,0.234375,0.6746307092528345,0.41490686,0.7814941
Slc9a9,-5.561784,-1.7993422,2.670306591865601e-08,3.9208272198594915e-06,0.265625,0.6863621731821596,0.3694419,0.93828315
Shisa6,-5.566951,-2.0975363,2.5923553958641818e-08,3.8272851366412396e-06,0.21875,0.6174040559390536,0.35921597,1.0472265
Pigk,-5.5704007,-2.1108565,2.5415443710155965e-08,3.772999848021496e-06,0.1875,0.5640044350656318,0.15640524,0.54886514
Dcaf5,-5.5748634,-2.2305126,2.4772412933602895e-08,3.697970752921721e-06,0.15625,0.5577810365177581,0.12962249,0.50047636
Enah,-5.5835805,-1.5766649,2.3561669317018965e-08,3.53688298630335e-06,0.3125,0.7431596265960871,0.4988765,1.0748229
Tle4,-5.58727,-1.6580434,2.306670523873755e-08,3.4820357851959437e-06,0.15625,0.5831395972674273,0.2767498,0.6962474
Arid1b,-5.589954,-1.4994184,2.2712993868360973e-08,3.4480121200161544e-06,0.359375,0.7850781501484316,0.6228155,1.2364186
Rras2,-5.5926533,-2.345291,2.236255646382122e-08,3.4141016601299786e-06,0.09375,0.502056582853464,0.10706839,0.45379516
Zfp697,-5.5934887,-3.4574015,2.2255179082765886e-08,3.4141016601299786e-06,0.0625,0.45902929289316496,0.040311664,0.37283933
Pakap,-5.598083,-1.7309623,2.1673490523652863e-08,3.346935002129612e-06,0.25,0.664651811581244,0.34290525,0.8577269
Kcnt2,-5.6002026,-1.8071926,2.1410169731687847e-08,3.3253830097714014e-06,0.296875,0.686827139740334,0.47653916,1.1430995
Nav1,-5.6050444,-1.5803367,2.0820168440540087e-08,3.252546081379722e-06,0.265625,0.6942308380128045,0.37871224,0.8657488
Ksr1,-5.605779,-2.4532955,2.073202229484055e-08,3.252546081379722e-06,0.109375,0.5060266819271075,0.10237451,0.46396875
Mgat5,-5.606661,-1.9612968,2.0626725078732346e-08,3.252546081379722e-06,0.21875,0.6250581208197719,0.23756495,0.71502584
9530059O14Rik,-5.60721,-1.9277121,2.05614078060656e-08,3.252546081379722e-06,0.21875,0.6131478235988411,0.28569794,0.8145296
Mtmr1,-5.6081924,-2.9474263,2.0445073170138574e-08,3.252546081379722e-06,0.09375,0.48885868593297327,0.059845798,0.38915095
Rasa2,-5.612578,-2.41801,1.9933437974742293e-08,3.207254361564823e-06,0.140625,0.5344611752923925,0.10972779,0.48230696
Iqsec2,-5.6162367,-1.8642273,1.951615392096704e-08,3.1590304569661708e-06,0.203125,0.5968024607460924,0.21053798,0.6169013
Garem1,-5.6200495,-1.8117958,1.9090255540419305e-08,3.1088191901276772e-06,0.1875,0.6006652598447727,0.24142943,0.67227423
Opcml,-5.621264,-1.0234826,1.895652928970251e-08,3.1058655000872346e-06,0.828125,0.9257484173253693,2.4485383,3.1130705
Zfp207,-5.626562,-1.52027,1.83836392284532e-08,3.0304808961259963e-06,0.265625,0.6898315390393076,0.350258,0.7898749
Nalf1,-5.630275,-1.4941005,1.7992253207820908e-08,2.984270640087332e-06,0.640625,0.9001037233091312,1.915873,2.8517296
Hecw2,-5.637476,-1.6845291,1.725606338208911e-08,2.8799405160045614e-06,0.34375,0.727314996959834,0.5406801,1.1955104
Ssh2,-5.6407247,-1.6595707,1.693360276590286e-08,2.8437869144988117e-06,0.34375,0.8137272434636432,0.66072196,1.375648
Ptprj,-5.6454196,-1.5416408,1.6477889085140924e-08,2.784659620866268e-06,0.328125,0.7126864337064988,0.46078452,0.99473566
Pard3,-5.6545544,-1.9437975,1.5625121483386534e-08,2.6572595839151653e-06,0.171875,0.6101791909581887,0.23711899,0.70777893
Hace1,-5.6570296,-1.6698893,1.54015397303693e-08,2.6359195704141594e-06,0.203125,0.6209449551128438,0.2649042,0.6755393
Oxr1,-5.6661177,-1.7890877,1.4606921579172588e-08,2.515948607899791e-06,0.515625,0.8557173003326299,1.0824449,2.0471332
Kat6b,-5.6671696,-1.5439602,1.4517561856425367e-08,2.515948607899791e-06,0.28125,0.7072499016416897,0.4039443,0.8966273
