names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OB-CR Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Meaf6,-3.8351495,-1.0732085,0.00012548795593607468,0.0018557299812891176,0.05555555555555555,0.30497977302831775,0.09405806,0.18856439
Yy1,-3.8351886,-0.636698,0.00012546796689591838,0.0018557299812891176,0.1,0.36175849353810907,0.16570988,0.24702892
Srsf11,-3.8357759,-0.81577224,0.0001251684912173085,0.0018530453768645066,0.34444444444444444,0.6859986396019045,0.51823294,0.7863253
2610005L07Rik,-3.8361218,-0.85584164,0.00012499244867689057,0.0018514592590672823,0.08888888888888889,0.35037410947624675,0.12593558,0.21744211
4930509J09Rik,-3.8368134,-27.144024,0.00012464106352771557,0.0018472726844951557,0.0,0.2338810725664984,0.0,0.13828994
Grina,-3.83898,-0.5834361,0.00012354651470864166,0.0018320611756187646,0.18888888888888888,0.47044714137400206,0.296518,0.41686937
Tmem87a,-3.8394105,-0.5812313,0.0001233300061547699,0.0018298604447148906,0.16666666666666666,0.4579171589159775,0.24528643,0.34776792
Gdap1,-3.8399587,-0.5804984,0.000123054967100875,0.0018267883790058076,0.17777777777777778,0.47843053019725773,0.25977173,0.36712554
Acvr2a,-3.8403308,-0.76907986,0.00012286866288128767,0.0018250309406413487,0.3333333333333333,0.6446496974904236,0.5499686,0.8107093
Herc2,-3.8405004,-0.8221712,0.00012278377034730272,0.0018247787108584203,0.3888888888888889,0.7402713636200909,0.6534635,0.96716845
Xrn2,-3.8405592,-0.6422811,0.00012275439735549902,0.0018247787108584203,0.2111111111111111,0.5245408656427881,0.30486023,0.442326
Usp31,-3.8406048,-0.6764884,0.0001227315562751649,0.0018247787108584203,0.15555555555555556,0.44037518347474314,0.21845044,0.32945266
Nectin3,-3.8414204,-1.2182944,0.00012232435382618267,0.0018209725137448912,0.15555555555555556,0.41481401926037303,0.20754151,0.4296074
Col19a1,-3.8429801,-2.316642,0.0001215493260723783,0.0018104381327964552,0.03333333333333333,0.27340421723409586,0.06431135,0.2858605
Zfp322a,-3.843254,-0.5010377,0.00012141360790113317,0.0018094196585155009,0.08888888888888889,0.35166290767192926,0.17016527,0.23311529
Fgd4,-3.8434303,-0.7714524,0.00012132643596384671,0.001809123936930389,0.3111111111111111,0.6375613074141696,0.46393976,0.6969796
Cfap54,-3.8464713,-1.142231,0.00011983117945587026,0.0017878199844415512,0.06666666666666667,0.3198009522786668,0.103991255,0.21663523
Zfp81,-3.846876,-1.503648,0.00011963355446435686,0.0017858631158095938,0.05555555555555555,0.3032255754841943,0.06773924,0.18126719
Usp14,-3.8483505,-0.7253035,0.00011891577816738693,0.001776135052450076,0.2222222222222222,0.5127984820821251,0.28330177,0.43272275
Vrk2,-3.848442,-3.620193,0.0001188714479829193,0.001776135052450076,0.022222222222222223,0.25843983818422656,0.019329078,0.2151071
Gm56971,-3.8500733,-1.7982785,0.00011808245639133442,0.0017656514208320288,0.044444444444444446,0.2896931944295278,0.058809947,0.19118103
Sash1,-3.8501842,-0.9225254,0.00011802898467353294,0.0017656514208320288,0.15555555555555556,0.43131779615508536,0.24373998,0.4207886
Gars,-3.8503017,-0.9845389,0.00011797239244837603,0.0017656514208320288,0.08888888888888889,0.34772491318512155,0.12440218,0.23279193
Arid1a,-3.850517,-0.6468758,0.00011786870648629417,0.001765402532489813,0.25555555555555554,0.5782407904628933,0.37723604,0.54087824
Atp6v0a2,-3.850739,-1.0267428,0.00011776196840904933,0.0017647875578087875,0.06666666666666667,0.31865535388250454,0.10672813,0.20658968
Gm11906,-3.8509803,-1.8610752,0.00011764591583627828,0.001764032231317409,0.044444444444444446,0.2896931944295278,0.05857215,0.1981418
Zmiz2,-3.8525922,-1.7190524,0.00011687394524186707,0.0017534354598821708,0.03333333333333333,0.2766978126230623,0.051777184,0.16122642
Tpd52,-3.8560116,-0.9367459,0.00011525203097142828,0.001730068196761049,0.14444444444444443,0.4152078187090538,0.17532402,0.31248972
Arhgap5,-3.8566706,-0.81053615,0.00011494186025705828,0.0017263766266669403,0.35555555555555557,0.6919056313321161,0.57134706,0.85510474
Garem1,-3.8568337,-0.74649507,0.00011486520697278452,0.0017261902188807161,0.2777777777777778,0.6007589589374575,0.451776,0.6719974
C030017B01Rik,-3.8572123,-4.4913626,0.00011468755699026947,0.0017244849783595636,0.011111111111111112,0.24705545412236424,0.006860531,0.14396189
Rbm27,-3.8580866,-0.6508119,0.00011427811470957157,0.0017192905611680784,0.16666666666666666,0.4567357605699352,0.23820615,0.3522736
Senp2,-3.8597245,-0.6630838,0.00011351488155249776,0.001708764631549364,0.2111111111111111,0.5205312712562202,0.29237962,0.4303283
Rab11fip3,-3.8610296,-0.6986509,0.00011291017219639766,0.0017006145330253392,0.2777777777777778,0.6089571474599935,0.41414875,0.60580325
Hipk3,-3.8610427,-0.6143914,0.00011290414047610189,0.0017006145330253392,0.16666666666666666,0.4598503562095013,0.2397848,0.34701592
Cep85l,-3.862054,-0.75305045,0.00011243760557735808,0.0016953975655800292,0.2222222222222222,0.536247449253571,0.31635207,0.48682535
Retreg3,-3.862387,-1.0659205,0.0001122844985611866,0.001694039571217902,0.07777777777777778,0.335194930727097,0.10770723,0.2135593
Eef2k,-3.8629155,-1.2402864,0.00011204173274563766,0.00169132660610971,0.1,0.3573192997529803,0.107850686,0.23826063
Bnip3l,-3.8629417,-1.1761576,0.00011202975714840728,0.00169132660610971,0.044444444444444446,0.29091039272545016,0.09479917,0.20269914
Nmd3,-3.8652582,-0.921505,0.00011097171854319348,0.0016770585361392627,0.08888888888888889,0.3506605090752873,0.12494426,0.22480209
Kcnk1,-3.8665633,-1.414952,0.00011037979902815788,0.001669051885135961,0.044444444444444446,0.2888697955822862,0.07684983,0.19309725
Cers4,-3.8666024,-0.6658969,0.00011036208754548427,0.001669051885135961,0.17777777777777778,0.47438513586080977,0.24695636,0.36771512
Kif21b,-3.8666418,-1.3752925,0.00011034437874394327,0.001669051885135961,0.05555555555555555,0.305624172126159,0.0824932,0.20137177
Micu2,-3.867229,-0.6146572,0.00011007906819936461,0.0016673193700771855,0.2,0.5103998854401604,0.29857537,0.4270708
Ccdc50,-3.8685405,-0.64129335,0.00010948871259331933,0.001659312863723909,0.24444444444444444,0.5589804174274156,0.36348343,0.5209805
Rnf146,-3.8688147,-0.8650823,0.00010936573257881165,0.0016583844437881882,0.1,0.3654816883256363,0.13903774,0.24035493
Luc7l,-3.869056,-0.55116326,0.00010925750102744475,0.0016576787422966912,0.2111111111111111,0.5218558694017829,0.3115207,0.42889255
Ewsr1,-3.8693497,-0.58851045,0.00010912600424760343,0.0016566190588322622,0.28888888888888886,0.6281459205957112,0.45510796,0.6241433
Prepl,-3.8700218,-0.6024114,0.00010882558452779048,0.0016529923438449578,0.23333333333333334,0.5614506139691404,0.36522475,0.51240814
H13,-3.870544,-0.70549154,0.00010859278739652631,0.0016503892518917771,0.1,0.3665914867719185,0.1535544,0.23952834
9130024F11Rik,-3.8726387,-27.47545,0.00010766340556274988,0.0016371905531811484,0.0,0.23606486950918268,0.0,0.17109992
Kctd1,-3.872691,-0.89786357,0.0001076403395320933,0.0016371905531811484,0.2111111111111111,0.509719686392439,0.28327003,0.47633705
Mecr,-3.8730562,-0.72584045,0.00010747900782679479,0.0016362384930912043,0.08888888888888889,0.3534171052160527,0.13938986,0.22103891
Ppip5k2,-3.8736436,-0.64111036,0.00010722020263559004,0.0016332238349310115,0.18888888888888888,0.4890273153617585,0.27403018,0.39988184
Kif1a,-3.875288,-0.6053178,0.00010649867285166433,0.0016240745400250968,0.3,0.6451150968388645,0.49630085,0.6819072
Lrp6,-3.875921,-0.73325026,0.00010622216431757115,0.0016207777144878687,0.26666666666666666,0.5930261697633623,0.36923552,0.55530167
Enox2,-3.876541,-0.8498392,0.0001059520137345885,0.0016175742096865868,0.16666666666666666,0.4447427773601117,0.24223106,0.40144986
Ndufaf7,-3.877063,-0.9259324,0.00010572502150883751,0.0016150263376591607,0.07777777777777778,0.3381305266172627,0.118219145,0.21383764
E2f3,-3.8802342,-1.0435616,0.00010435587560468786,0.0015950184172343362,0.14444444444444443,0.41943221279490206,0.16639116,0.31712162
Frmd6,-3.883497,-0.90151155,0.00010296476304033576,0.0015746517830926704,0.12222222222222222,0.39809544266638025,0.17366613,0.3032743
Dctn2,-3.8838103,-1.2142644,0.00010283214097222552,0.0015735191502982346,0.05555555555555555,0.30723516987076216,0.088863686,0.19525635
Myo1d,-3.883856,-0.6496988,0.00010281281372977691,0.0015735191502982346,0.15555555555555556,0.4394443847778613,0.26608378,0.39086145
Snx14,-3.8844042,-0.4473906,0.0001025811540834359,0.001571468420879089,0.2,0.5082518884473561,0.32316113,0.41883317
Smc6,-3.8846717,-0.5562806,0.00010246826111602715,0.0015706344416358527,0.17777777777777778,0.48512512082483084,0.28568432,0.39625296
Prtg,-3.8855658,-3.9387343,0.00010209188337613362,0.0015657585081716384,0.011111111111111112,0.2498478502130097,0.012194965,0.1723991
Syn1,-3.8859508,-0.73996025,0.00010193019600573342,0.0015641715400765603,0.3111111111111111,0.6471556939820284,0.5026144,0.73748004
Zfp426,-3.8859572,-1.6473534,0.0001019274576259933,0.0015641715400765603,0.03333333333333333,0.27881000966598646,0.056317843,0.16677025
Mtif2,-3.8859704,-0.7109676,0.00010192198107482732,0.0015641715400765603,0.16666666666666666,0.457129560018616,0.22362018,0.3437328
Frmd3,-3.8877451,-1.0019586,0.00010117975205224254,0.0015553203304598153,0.1,0.3669494862707192,0.14960994,0.28005305
Ero1a,-3.8877583,-0.8601556,0.00010117431342940036,0.0015553203304598153,0.08888888888888889,0.3485841119822432,0.12784898,0.2211929
Mrtfa,-3.8881564,-0.7426073,0.00010100856792809928,0.001554467480084781,0.28888888888888886,0.6399957040060144,0.47592697,0.70300853
Smpd4,-3.8884304,-1.041805,0.0001008945970989373,0.001553603337563579,0.07777777777777778,0.3363763290731393,0.104670316,0.20471673
Dcaf17,-3.8909101,-0.83300596,9.986893559108815e-05,0.0015386916853970978,0.1111111111111111,0.3812336662728672,0.1549579,0.26126918
Atr,-3.8909297,-0.7262972,9.986087756187866e-05,0.0015386916853970978,0.13333333333333333,0.4116278237210468,0.1921362,0.3004438
Vps54,-3.8913798,-0.6426642,9.967571220098999e-05,0.0015374778340072337,0.25555555555555554,0.588264776429313,0.39091453,0.55777174
Pik3c2a,-3.8921695,-0.64478576,9.93517842422998e-05,0.0015333615408331968,0.2222222222222222,0.5399706440410983,0.32924354,0.47600827
Rala,-3.8940163,-0.62023383,9.859804362373868e-05,0.0015226031219367003,0.16666666666666666,0.4560555615222139,0.24282597,0.3523968
Ubxn4,-3.8943033,-0.72032225,9.848134031708385e-05,0.0015216754538930665,0.25555555555555554,0.5804603873554577,0.3628371,0.5426972
Prpf3,-3.894434,-1.2506338,9.84283364811691e-05,0.0015216754538930665,0.044444444444444446,0.2940249883650163,0.07750693,0.17543131
Stx1a,-3.896013,-0.77392966,9.778912090698808e-05,0.0015127194466152964,0.06666666666666667,0.32434754591343573,0.13051762,0.21381542
Thrap3,-3.896548,-0.7851663,9.757341765272135e-05,0.001510252149958884,0.23333333333333334,0.5459850356209501,0.30109578,0.47340995
Tnpo3,-3.8966918,-0.65909934,9.751562252265391e-05,0.0015102275372816778,0.24444444444444444,0.5774173916156518,0.3651571,0.5282571
Miga2,-3.8968549,-0.93923455,9.744998547191076e-05,0.0015100813781027923,0.1,0.36089929474098736,0.12798025,0.23253863
Itch,-3.8984537,-0.76324886,9.680894603380824e-05,0.0015010134910146725,0.3111111111111111,0.6608312748362152,0.4803537,0.7161995
Nek7,-3.9002154,-2.380882,9.610710682832367e-05,0.0014909918940398713,0.044444444444444446,0.28808219668492463,0.056707885,0.26536098
Ubap2l,-3.9008746,-0.6974036,9.584580387242963e-05,0.0014877970826413542,0.28888888888888886,0.6249239251065049,0.43089378,0.62777555
Slc39a11,-3.902147,-0.9739672,9.534320483879974e-05,0.0014808508173517626,0.08888888888888889,0.3481545125836824,0.124852404,0.23206843
Dscam,-3.9027343,-0.9342921,9.51120763785648e-05,0.0014781153801573371,0.5444444444444444,0.7559875416174417,1.0637348,1.5315678
Ncapd3,-3.9038177,-0.7897178,9.468716002246128e-05,0.0014723634200251934,0.1111111111111111,0.3876060573515197,0.1566781,0.25714085
Wdr7,-3.9043984,-0.93047655,9.44600822573455e-05,0.0014696829242934993,0.4,0.733147173593957,0.653353,1.014219
Flvcr1,-3.9044375,-1.6864545,9.44447921619099e-05,0.0014696829242934993,0.044444444444444446,0.2937027888160957,0.056210607,0.1706737
Itga4,-3.9048812,-2.492951,9.427166768000557e-05,0.0014684520061227534,0.03333333333333333,0.27762861131994415,0.038163576,0.1980189
Rogdi,-3.9053054,-0.99930304,9.410646122606564e-05,0.0014667288939352575,0.044444444444444446,0.2947767873124978,0.10386633,0.19786543
Osbpl10,-3.9053185,-0.9227597,9.410138228882847e-05,0.0014667288939352575,0.14444444444444443,0.42315540758242937,0.19393608,0.34055167
Rai1,-3.9054294,-0.79084885,9.405822177251217e-05,0.0014667288939352575,0.2111111111111111,0.5182042745140156,0.27146602,0.4315169
Spen,-3.9067802,-0.63520676,9.353417649679312e-05,0.0014603505650603319,0.17777777777777778,0.47685533240253464,0.25195423,0.36813575
Tbc1d19,-3.9072826,-0.6748102,9.3339946334985e-05,0.0014581653244308413,0.2222222222222222,0.5325958543658039,0.30331185,0.4483064
Tsnax,-3.9073935,-1.080779,9.329711571341931e-05,0.0014581653244308413,0.07777777777777778,0.3368417284215802,0.10809714,0.21628852
Gpd2,-3.908118,-0.44203287,9.30179128734364e-05,0.0014565217476161048,0.16666666666666666,0.45304836573228796,0.28521103,0.37043673
Plcxd3,-3.9086268,-1.0723804,9.282218856982016e-05,0.0014543044938023718,0.12222222222222222,0.3927970500841299,0.23439798,0.44178128
Vcl,-3.9098732,-0.8746352,9.2344556012466e-05,0.0014476652392386008,0.13333333333333333,0.40751082948483874,0.19386517,0.33092436
Sugp1,-3.9117527,-0.7427295,9.162874290176028e-05,0.0014372821493113242,0.12222222222222222,0.39609064547309636,0.16555263,0.26334572
Tcerg1,-3.913012,-0.5574105,9.115198498657678e-05,0.001430638923241424,0.2222222222222222,0.5421186410339025,0.33718503,0.46380875
Plekha3,-3.913136,-2.802578,9.110517716839957e-05,0.001430638923241424,0.022222222222222223,0.2655640282103605,0.023940219,0.15618554
Fam13b,-3.9138603,-0.6569187,9.083217440602776e-05,0.0014272868574795124,0.25555555555555554,0.579565388608456,0.37155142,0.5361974
Dnajc11,-3.914141,-1.1439892,9.072662437818621e-05,0.0014264624909548645,0.07777777777777778,0.33752192746930154,0.10112994,0.21121626
Ncoa5,-3.9143498,-0.79566747,9.064815072109225e-05,0.0014260631205361529,0.16666666666666666,0.45125836823828447,0.20395222,0.33126152
Arnt,-3.9143956,-0.6296271,9.06309931571173e-05,0.0014260631205361529,0.2222222222222222,0.5378226470482941,0.31956324,0.45903656
Trpc1,-3.91465,-0.7040361,9.053545715605758e-05,0.0014259599846326303,0.2222222222222222,0.5444814377259872,0.32888064,0.4912611
Asrgl1,-3.914663,-2.798128,9.053056043906403e-05,0.0014259599846326303,0.03333333333333333,0.27573121397630046,0.034923866,0.22090125
Cds1,-3.9147608,-1.2963295,9.049384303492915e-05,0.0014259599846326303,0.1111111111111111,0.3718898793541689,0.12188975,0.27639908
Cyria,-3.914813,-0.8475268,9.047426617154168e-05,0.0014259599846326303,0.28888888888888886,0.6081337486127519,0.39876074,0.63215905
Cnnm2,-3.9148326,-0.7429766,9.046692587919361e-05,0.0014259599846326303,0.18888888888888888,0.49207031110156446,0.25786033,0.40032607
Ift140,-3.9153807,-1.4169925,9.026162593397446e-05,0.001425825919368544,0.044444444444444446,0.2936311889163355,0.06823676,0.17275256
Uhrf1bp1l,-3.9158442,-0.6120945,9.008844187109247e-05,0.0014239273135742674,0.2,0.5144094798267282,0.30768266,0.43868357
Rab31,-3.9183304,-2.1209836,8.916445087275069e-05,0.001410152321925139,0.06666666666666667,0.3126051623527727,0.07283464,0.28416085
Rab1a,-3.919492,-0.5772791,8.873584506235829e-05,0.0014042003279302517,0.12222222222222222,0.3986324419145813,0.20729162,0.29540932
Dmtf1,-3.919805,-0.5726923,8.862059959689278e-05,0.001403203011884802,0.16666666666666666,0.46890774352915904,0.26199943,0.3684438
Chmp3,-3.9212863,-0.84130466,8.807749754019985e-05,0.0013954259191657841,0.12222222222222222,0.399491640711703,0.1705741,0.28760052
Dync1li2,-3.9215539,-0.55234766,8.797974008710731e-05,0.0013946994785490109,0.18888888888888888,0.4923209107507249,0.28441504,0.39369443
Bcl9,-3.9220564,-0.7813745,8.779642378980308e-05,0.0013926150573978801,0.17777777777777778,0.4668671463859951,0.23823386,0.38005078
Cpped1,-3.9239619,-1.4614363,8.710452405860551e-05,0.0013824563269076964,0.05555555555555555,0.30813016861776393,0.07653549,0.19806398
Luc7l2,-3.923975,-0.9536698,8.709980283202894e-05,0.0013824563269076964,0.5888888888888889,0.8571224000286399,1.2486168,1.7602495
Tlcd3a,-3.9240859,-2.2345207,8.70596821667156e-05,0.0013824563269076964,0.03333333333333333,0.27988400816238856,0.03603924,0.15930551
Usp32,-3.924471,-0.84827185,8.692057527330432e-05,0.0013819857145524776,0.3888888888888889,0.7191493931908496,0.6078439,0.91866
Dync2h1,-3.925117,-0.8356787,8.668763034663774e-05,0.0013790980624121705,0.32222222222222224,0.6452940965882648,0.4549489,0.70712584
Csnk2a1,-3.925639,-0.6656263,8.649982305902474e-05,0.0013769255009454947,0.23333333333333334,0.5564028210360505,0.3382623,0.49377128
