names,scores,logfoldchanges,pvals,pvals_adj,rank_metric
Slc7a4,-0.224132,-0.017662628,0.8226628773767036,0.8878785972290881,-0.051646412777634966
Themis3,-0.22424905,-0.20775263,0.8225709631356519,0.8878226017336232,-0.05167380312316623
Crtap,-0.22460395,-0.06651202,0.8222958664362079,0.8876120765999327,-0.0517767975114228
Cdkn2c,-0.22500375,-0.15497798,0.8219841523607315,0.8873619806783637,-0.05189918271356964
Mrps30,-0.22587352,-0.026121188,0.821308161712034,0.8867617161019177,-0.05219306481846833
Gm57110,-0.22605288,-0.061349437,0.8211690334147762,0.886666121833159,-0.052239884951293176
BC049715,-0.22617307,-0.053375546,0.8210754228548709,0.886666121833159,-0.052239884951293176
Scrn2,-0.22645117,-0.10635345,0.8208590310213011,0.8865357482342545,-0.05230374743153063
Xdh,-0.22674671,-0.10808283,0.8206291898230137,0.8863738456092533,-0.05238306723112258
Gm13090,-0.22682606,-0.23304352,0.820567309551505,0.8863501749090824,-0.052394665262568654
Lrrc3b,-0.22688961,-0.014040012,0.8205181279083318,0.886340219217329,-0.05239954338681011
Galnt5,-0.22691214,-0.088893294,0.8205000763166364,0.886340219217329,-0.05239954338681011
Gm15346,-0.22703385,-0.09236484,0.8204056667174069,0.8863050745997687,-0.05241676410607105
Gm31805,-0.22740051,-0.11745917,0.8201205815743,0.8860834149244812,-0.05252539218045622
Nfkbil1,-0.22772744,-0.030778645,0.819866728904254,0.8858523001870089,-0.052638682809324884
Gm14963,-0.22786649,-0.06494288,0.8197584295344945,0.8857787918754721,-0.052674722201764744
Cdc123,-0.2278743,-0.012206672,0.8197524843672345,0.8857787918754721,-0.052674722201764744
Gm19500,-0.2279166,-0.05023198,0.819719586108081,0.8857787918754721,-0.052674722201764744
Rnf135,-0.22823635,-0.037551444,0.8194708862894348,0.885645661273754,-0.05274000061169606
Cyp1b1,-0.22927247,-0.21606642,0.818664806214761,0.884941661657697,-0.05308535851714089
Retn,-0.22935306,-0.07881348,0.8186032849163198,0.8849182907425494,-0.05309682819243639
Cmbl,-0.22942506,-0.041088775,0.8185472076723037,0.8849008029128126,-0.053105410841343965
Dlx5,-0.22949296,-0.122738555,0.8184955060119911,0.8848880438887559,-0.053111672801636485
Ndel1,-0.23014769,-0.013309858,0.8179855576719156,0.8844660766441298,-0.053318819632485866
Gm34316,-0.23069608,-0.21309161,0.8175600752145893,0.8841353300228769,-0.05348125468840215
Gm17188,-0.23140547,-0.13807712,0.8170097829493043,0.8837125910188095,-0.0536889571927476
Agtr2,-0.23183261,-0.12177697,0.8166764612831982,0.8834916634951284,-0.053797544080414955
Gm36693,-0.23209414,-0.104499176,0.8164731699241436,0.8833475761050616,-0.053868378321758524
Usp30,-0.2325935,-0.018627826,0.816085700840465,0.883014522771129,-0.05403215360533439
Gm57408,-0.23293194,-0.108295016,0.8158231213896039,0.8828165497037636,-0.054129533940772724
Rem2,-0.233118,-0.049296103,0.8156781525267632,0.8827458189010177,-0.05416433078272607
Gm57291,-0.23332885,-0.06880747,0.8155145128136579,0.8826548662916064,-0.05420908007590158
Cspg4b,-0.23342375,-0.0707782,0.8154405818040088,0.8826179220717084,-0.05422725819652749
Grhl3,-0.23363683,-0.08895881,0.8152752891959337,0.8825127922066444,-0.05427899070558783
Serpina12,-0.23368852,-0.23064607,0.8152348773816653,0.8825127922066444,-0.05427899070558783
Zscan26,-0.23373736,-0.012052294,0.8151974903385204,0.8825127922066444,-0.05427899070558783
Loxl3,-0.233875,-0.08376752,0.8150920791695346,0.882456047440661,-0.05430691634166522
AU020206,-0.23452723,-0.09779822,0.8145837154984668,0.8820779084187782,-0.05449305466171807
Prps1l3,-0.23509641,-0.07055623,0.8141427755605612,0.8817282099217473,-0.0546652642124177
Nme9,-0.235546,-0.12559906,0.8137933910151878,0.8813942387036594,-0.05482979261369562
Asb16,-0.235883,-0.18367182,0.8135331065675895,0.8812414397507081,-0.054905088652559136
Gm12525,-0.23609298,-0.15925606,0.8133694235139647,0.8811482257979387,-0.0549510288962558
Lgals3,-0.23610228,-0.18164104,0.8133629204468555,0.8811482257979387,-0.0549510288962558
C230072F16Rik,-0.23614356,-0.20995626,0.8133308858901549,0.8811482257979387,-0.0549510288962558
Socs1,-0.23674656,-0.11299422,0.8128620921660982,0.8809018069904582,-0.0550724991462853
Imp4,-0.23731315,-0.030632626,0.8124227377744033,0.8804687000762664,-0.05528607822682958
Draxin,-0.23759337,-0.13797341,0.8122056956355991,0.8802764950303629,-0.055380894434641385
Tex10,-0.23770991,-0.010917213,0.8121149766049868,0.8802211881118853,-0.05540818159297596
Gm30963,-0.23855989,-0.23420346,0.8114558065837534,0.8795927115549601,-0.05571837792945626
Gm3948,-0.23865287,-0.13821562,0.8113833808146106,0.8795571933968637,-0.055735915195640716
Fhl5,-0.23866482,-0.13467586,0.8113756609798951,0.8795571933968637,-0.055735915195640716
Poglut2,-0.23891707,-0.029182343,0.811178666325534,0.8795079479355873,-0.05576023155731962
Gm40055,-0.23912774,-0.12890568,0.8110155139221404,0.879416323657421,-0.05580547730109
Gm45194,-0.23915872,-0.11026264,0.8109917323391516,0.879416323657421,-0.05580547730109
Or10ag58,-0.23920886,-0.09992088,0.8109528196844242,0.879416323657421,-0.05580547730109
Gm45016,-0.23970701,-0.12118664,0.810566268822097,0.8791441074890682,-0.055939930435199944
Exo1,-0.23973626,-0.09672331,0.8105432398177741,0.8791441074890682,-0.055939930435199944
Gm20755,-0.24016885,-0.2338792,0.810209832494957,0.8788864595291346,-0.056067226388038474
Srpx2,-0.24034958,-0.11664563,0.8100697663760462,0.8787775033598099,-0.056121069516380115
Gm47371,-0.24035665,-0.06781412,0.8100629447016787,0.8787775033598099,-0.056121069516380115
Sft2d2,-0.24043773,-0.048256956,0.8099996894436036,0.8787775033598099,-0.056121069516380115
Gm12596,-0.24112645,-0.24042875,0.8094668468692955,0.8784242173443869,-0.056295699631171446
Rtn4rl2,-0.24129136,-0.027457034,0.8093382356939873,0.8783276272862228,-0.05634345655192023
Gm13261,-0.24139462,-0.19297895,0.8092594222060734,0.8782850729477022,-0.05636449831531145
Paqr8,-0.24153385,-0.016936207,0.8091503053023291,0.8782096246938953,-0.05640180757717454
A430093F15Rik,-0.24192165,-0.12125392,0.8088505388096284,0.8779702060356275,-0.056520221649555016
Zfp51,-0.24284546,-0.048680443,0.8081343027595933,0.8774504340841213,-0.05677740684132617
Polg2,-0.24294944,-0.043723702,0.8080540161858251,0.8774062164489218,-0.05679929293095995
Gm3005,-0.24328996,-0.23978755,0.8077918225503157,0.8772074151946776,-0.056897705808332026
Chrdl1,-0.24399033,-0.06736813,0.8072472213890625,0.8767986603464879,-0.057100122414191046
Cgrrf1,-0.24418543,-0.025674945,0.8070963767911419,0.8767097734473206,-0.05714415195988464
1700022H01Rik,-0.24435644,-0.14800264,0.8069638355248916,0.8766087355148435,-0.05719420586208436
Gm28875,-0.24453013,-0.11975403,0.8068297295459024,0.8765918650795583,-0.057202563989442304
Gm4491,-0.24520499,-0.19805896,0.8063073145402548,0.876072965459512,-0.05745972125568688
Gm40932,-0.24548061,-0.15302289,0.8060935889690086,0.8760495720171839,-0.057471318210464965
Ctxnd1,-0.24559627,-0.017622579,0.8060038703676318,0.8759958979000767,-0.05749792753458152
9330121J05Rik,-0.24578509,-0.15558422,0.8058581952588068,0.8759958979000767,-0.05749792753458152
H2-M5,-0.24660519,-0.0711537,0.8052232077954357,0.875446850457727,-0.05777021537562007
Gm48294,-0.2473286,-0.19645323,0.8046641843669328,0.8750535589335018,-0.05796536453492096
Gm48324,-0.24738474,-0.2300999,0.8046195225082888,0.8750535589335018,-0.05796536453492096
Gm48508,-0.24750197,-0.07273077,0.8045297718843549,0.8750361081286462,-0.05797402556343447
Abhd14a,-0.24761908,-0.020685472,0.8044384072014351,0.8749796466362643,-0.058002049213533885
Trim21,-0.24763049,-0.17271748,0.8044305883653863,0.8749796466362643,-0.058002049213533885
Or51v8,-0.24793264,-0.22105333,0.8041959216226111,0.8748446142024952,-0.05806907747722043
Ddit3,-0.2482076,-0.039592333,0.8039827331885586,0.8746761880933763,-0.05815269640867722
Zfp85,-0.24834262,-0.039743643,0.8038787547930981,0.8746711977530948,-0.058155174220991285
Nrl,-0.24845484,-0.103775986,0.8037924603523909,0.8746202132124092,-0.05818048996261051
Gm27030,-0.2486829,-0.13467021,0.8036155940387757,0.8745106786738944,-0.05823488297108992
Cdh1,-0.24880624,-0.23725054,0.8035212870275923,0.8744538546394789,-0.05826310351430251
Itih2,-0.24906696,-0.1752116,0.8033181591098444,0.8743186010079075,-0.058330281957988846
Zfp111,-0.24909286,-0.048624713,0.8032983143271628,0.8743186010079075,-0.058330281957988846
Epas1,-0.24909711,-0.048561018,0.8032950913861272,0.8743186010079075,-0.058330281957988846
Gm11840,-0.24942976,-0.22962074,0.8030371816807306,0.8741952164900176,-0.05839157425642487
Smpd4,-0.24988829,-0.012275358,0.8026830533519526,0.8739275776749929,-0.058524555831637466
Golga7b,-0.25007936,-0.02098928,0.8025353142474358,0.8738525235359207,-0.05856185525899734
Mars1,-0.25017875,-0.028697645,0.8024584906547227,0.8738117742299034,-0.05858210765961057
Entpd2,-0.2502373,-0.10738984,0.8024137967740747,0.8738060092730741,-0.05858497291877999
Sbspon,-0.2506097,-0.060804375,0.8021251846810407,0.8735346106484714,-0.05871988299259742
Mroh5,-0.2511081,-0.041241735,0.801740120330038,0.873243904757862,-0.05886443705506214
Mul1,-0.251361,-0.029404897,0.8015443170952962,0.8731163980618605,-0.058927855187606897
Gm13166,-0.25159463,-0.25174728,0.8013639499294114,0.8729628017846892,-0.059004261820014274
Gm36037,-0.2517403,-0.05144991,0.8012507686567323,0.8729252614466282,-0.05902293834574872
Or7g23,-0.25182855,-0.18799286,0.8011833386880705,0.8728946789852636,-0.05903815388305289
Gm10419,-0.25204313,-0.010154817,0.8010169511064336,0.8727991520899324,-0.059085684329478944
Myrfl,-0.25206545,-0.06628917,0.8009999222191198,0.8727991520899324,-0.059085684329478944
Tuba8,-0.2520824,-0.07820954,0.8009873731005355,0.8727991520899324,-0.059085684329478944
Iqgap3,-0.25220785,-0.25196925,0.800890654502158,0.8727901791336474,-0.05909014918880325
Gm5570,-0.25225726,-0.1758264,0.8008512903496667,0.872790167929971,-0.0590901547636768
Gm57224,-0.25326383,-0.04944257,0.8000738962124466,0.8720286450854944,-0.05946924878505258
Pla2g15,-0.25365,-0.028579893,0.7997754204901415,0.8717890138420504,-0.059588608199543654
Gm35438-1,-0.25373045,-0.021763718,0.7997133426593508,0.8717641933398418,-0.05960097307272746
Gm29418,-0.25485122,-0.17066789,0.7988496059634628,0.8709510648440506,-0.06000624552646706
Gm48954,-0.2549026,-0.16428733,0.7988087539240063,0.870949340962913,-0.06000710513022285
Rai2,-0.25493437,-0.025214896,0.7987834687927942,0.870949340962913,-0.06000710513022285
Pde4c,-0.25506514,-0.1146864,0.7986823475837452,0.8708971485673977,-0.06003313138398587
Gm50445,-0.2555232,-0.2253647,0.7983287745561373,0.8706504191298835,-0.060156186574599015
Alg9,-0.2558906,-0.017156871,0.7980448396236873,0.8704159758618146,-0.06027314640858345
Cyb5d1,-0.25599015,-0.069761835,0.7979680910090005,0.8703750711846561,-0.06029355629707341
1700113B09Rik,-0.2561735,-0.17594661,0.7978260409911377,0.870305736909225,-0.06032815367196535
Gm39317,-0.25623316,-0.24410172,0.7977818124286173,0.8703002969031911,-0.06033086831796351
4930519L02Rik,-0.25627396,-0.19408144,0.7977493339587943,0.8703002969031911,-0.06033086831796351
Poldip3,-0.25629008,-0.01797567,0.7977364561783364,0.8703002969031911,-0.06033086831796351
Gm33053,-0.2563246,-0.20945807,0.7977094098500753,0.8703002969031911,-0.06033086831796351
Ttc38,-0.2563587,-0.029790169,0.7976836970283224,0.8703002969031911,-0.06033086831796351
Coa4,-0.25683248,-0.09446889,0.7973176844131094,0.8701574927094984,-0.060402135858977954
Irak1bp1,-0.25707865,-0.015262862,0.7971277058040942,0.8700574959064522,-0.060452047002259465
Khdc3,-0.25740123,-0.066980675,0.796878633715922,0.8700099354970213,-0.06047578771828605
Aifm1,-0.25777856,-0.015501524,0.7965874914843449,0.8698531455509503,-0.060554061703546866
Lrrc10,-0.25806004,-0.1221941,0.796370203784396,0.869744343306758,-0.060608387160597334
Ppp1r26,-0.25829262,-0.049681954,0.7961908196135674,0.8696340801472395,-0.060663448993208934
Zfp677,-0.2589144,-0.0728638,0.7957110406991685,0.8693241113608946,-0.06081827472226322
Gm48393,-0.25932628,-0.054551423,0.7953933319626216,0.8690198195116519,-0.06097031859576495
Gm57043,-0.2593504,-0.08601485,0.7953747084462567,0.8690198195116519,-0.06097031859576495
Pald1,-0.25939018,-0.038426634,0.7953443344216947,0.8690198195116519,-0.06097031859576495
Zbtb25,-0.260173,-0.016239565,0.794740091860255,0.8684772484492109,-0.06124155430656157
Uchl1os,-0.2602001,-0.039338388,0.7947187055421766,0.8684772484492109,-0.06124155430656157
Gm42743,-0.26031706,-0.15707047,0.7946304864838285,0.8684772484492109,-0.06124155430656157
Smpd1,-0.2606983,-0.024105664,0.7943349649016558,0.8682809508853864,-0.061339726808842816
Myh7b,-0.26130462,-0.06550913,0.7938674584739231,0.8678229738778918,-0.06156885697665143
Dclk3,-0.2614137,-0.027402747,0.7937833250609845,0.8678165524599484,-0.061572070531466815
Cplx1,-0.26143277,-0.0147174215,0.7937685776548031,0.8678165524599484,-0.061572070531466815
Kat2a,-0.26177028,-0.029275414,0.7935084684214464,0.867687151792271,-0.06163683328120149
1500015L24Rik,-0.2630936,-0.083550416,0.7924881288060595,0.8668278615437357,-0.062067138053374514
Gkn3,-0.26320675,-0.18877293,0.792401601145118,0.866775965977629,-0.062093139331918484
Hoga1,-0.26323724,-0.06069721,0.7923770264243959,0.866775965977629,-0.062093139331918484
Trip13,-0.2634237,-0.07904062,0.7922336978520317,0.8667205480940391,-0.06212090711899468
E130308A19Rik,-0.26388827,-0.015791576,0.7918758287591198,0.8664572564122432,-0.06225285679561443
Arsb,-0.2639097,-0.0091425665,0.7918593067861873,0.8664572564122432,-0.06225285679561443
Yars2,-0.26426,-0.031109063,0.7915897458847733,0.8663579443462546,-0.06230263784817403
Dcun1d3,-0.26436675,-0.018032007,0.7915071857238405,0.8663103373134943,-0.06232650331838739
2510039O18Rik,-0.26580375,-0.026541162,0.7904003812028805,0.8654406148762026,-0.06276272734538416
Tssk4,-0.2658505,-0.15003027,0.790364237481621,0.8654406148762026,-0.06276272734538416
Gm36070,-0.26602918,-0.1077966,0.7902269222154431,0.8654215930519035,-0.06277227296177273
Gm16145,-0.2660687,-0.0992593,0.7901972787542653,0.8654215930519035,-0.06277227296177273
Slc6a11,-0.26645792,-0.024201078,0.7898965620789091,0.8651879668997454,-0.06288952939173226
Pkd2l1,-0.2670229,-0.15976785,0.7894623994751406,0.8648405579431795,-0.06306395171212967
Gm10817,-0.26775166,-0.165206,0.7889012476881488,0.8643539112354395,-0.06330839846367178
Asb5,-0.26785478,-0.033394005,0.7888211589475637,0.8643088613773563,-0.06333103434742013
Gm47200,-0.26791424,-0.11020716,0.7887748830906357,0.8643008575683853,-0.06333505608816618
Zbtb38,-0.26811385,-0.01099311,0.7886216959984387,0.8642183997358124,-0.06337649153246562
BC050972,-0.2685519,-0.11050398,0.7882853801464486,0.8639352224198427,-0.06351881955845805
Gm47079,-0.2686249,-0.17964254,0.7882297865408155,0.8639169857129828,-0.06352798712628628
Anxa9,-0.26866817,-0.08674933,0.7881950274382595,0.8639169857129828,-0.06352798712628628
Slc4a2,-0.26880157,-0.041927107,0.7880922232220428,0.8638515952463038,-0.06356086041634872
Gm20636,-0.26907662,-0.2229766,0.787881290845429,0.8637057618689103,-0.06363418316996831
Gm6117,-0.2691681,-0.16454771,0.7878107436464523,0.8636711157978754,-0.06365160449552464
Gm28641,-0.2692317,-0.16890253,0.787760720813055,0.8636589681245704,-0.0636577129602975
Dmgdh,-0.2705607,-0.09275857,0.7867387519508157,0.8627091243888845,-0.06413560864951065
ENSMUSG00000121479,-0.27072722,-0.031147769,0.786610987772336,0.8626820345151759,-0.0641492461167103
Col9a1,-0.27076825,-0.0985552,0.786580262269744,0.8626820345151759,-0.0641492461167103
Grm5,-0.27102992,-0.0042025005,0.7863783792634415,0.862655722276125,-0.06416249252041559
Gm57292,-0.27103347,-0.29516435,0.7863788771420516,0.862655722276125,-0.06416249252041559
Tmem151b,-0.2711068,-0.023337156,0.7863187733556556,0.862655722276125,-0.06416249252041559
D830039M14Rik,-0.2711194,-0.1420526,0.7863096924972695,0.862655722276125,-0.06416249252041559
1700001P01Rik,-0.27118897,-0.14428504,0.7862561585000138,0.862655722276125,-0.06416249252041559
Nkx3-1,-0.271391,-0.15813473,0.786100460342108,0.8626063039665168,-0.0641873723344348
Slc35g1,-0.27179417,-0.059694238,0.7857908801949425,0.8624868179231684,-0.06424753387437164
Gm42918,-0.27188638,-0.13973497,0.7857192454036369,0.8624867068185438,-0.06424758981972349
Hars,-0.27263325,-0.018759325,0.7851453679741807,0.8620274243035336,-0.06447891743023106
Gm57425,-0.27268863,-0.15419619,0.7851030683308546,0.8620236570840979,-0.06448081538166733
Veph1,-0.27279478,-0.19158413,0.7850237791464773,0.8619792738840762,-0.06450317657203032
Nrap,-0.27293897,-0.1502891,0.784910444736502,0.8618975017758153,-0.0645443780963149
Gm34788,-0.27313495,-0.115270875,0.7847595198230688,0.861774442000199,-0.0646063901071017
Gm14342,-0.2731685,-0.055320293,0.7847335957925787,0.861774442000199,-0.0646063901071017
Hsf3,-0.27323136,-0.21596064,0.7846857989902027,0.861774442000199,-0.0646063901071017
Anln,-0.27341363,-0.035546105,0.784545451992757,0.8616889745590476,-0.06464946388255671
Dipk1c,-0.27359137,-0.11890503,0.7844090693304755,0.861658986954328,-0.06466457801104078
Gna13,-0.27391776,-0.019714339,0.7841581412239542,0.8615431450439486,-0.06472296872631729
Zscan12,-0.27400434,-0.03481602,0.7840912747757853,0.8615431450439486,-0.06472296872631729
Ebf3,-0.2740175,-0.14469407,0.7840815873141436,0.8615431450439486,-0.06472296872631729
AU017674,-0.2745277,-0.15946174,0.783690070893313,0.8611970266708897,-0.06489747827104765
Pkdrej,-0.2749726,-0.15632135,0.7833484254102931,0.8609873976570169,-0.06500320530368753
Myo18b,-0.27517328,-0.08039976,0.7831941253442266,0.860891606477409,-0.06505152644665024
Gm48102,-0.27544814,-0.18701269,0.782982883258088,0.8608037666632565,-0.0650958413088565
Mertk,-0.27557766,-0.03752708,0.7828831581790712,0.8607794696393555,-0.06510809986619498
Zfp14,-0.27559772,-0.028128913,0.7828672306436385,0.8607794696393555,-0.06510809986619498
Yif1a,-0.27570993,-0.06005719,0.7827809111322682,0.860752394620033,-0.06512176041089275
Slpi,-0.27586246,-0.13077042,0.7826641488664301,0.8607093515921895,-0.06514347840668537
Rdm1,-0.2760738,-0.069088474,0.78250194432864,0.860573644814072,-0.06521195837789115
Cetn3,-0.27616453,-0.014729677,0.7824320555894022,0.8605394559316519,-0.06522921237819243
Cldn18,-0.27679783,-0.1384916,0.7819454961066576,0.8601322890910353,-0.0654347487518858
Mcm7,-0.27701008,-0.043786496,0.7817827730250415,0.8599959496130831,-0.06550359418065316
F730035M05Rik,-0.27785918,-0.22984628,0.7811327368622932,0.8594087626814138,-0.0658002224873688
Syna,-0.27787215,-0.19904524,0.7811201077707457,0.8594087626814138,-0.0658002224873688
Gm12023,-0.27807027,-0.23696202,0.7809710538019408,0.8593587710850629,-0.06582548602535905
Syce3,-0.27812725,-0.21297431,0.7809245477546366,0.8593502342017629,-0.06582980033487676
Gm34093,-0.2784192,-0.16242297,0.7807002669462842,0.8591460586679249,-0.06593299789017047
Gm50377,-0.27851433,-0.16327739,0.7806285445187421,0.8591097588495763,-0.06595134767329883
