names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Peri NN (for_DEGs),mean_expr_Rest (for_DEGs)
Osbp,-3.7563217,-2.729278,0.00017242910984227434,0.002428286258627836,0.021739130434782608,0.3488972565895643,0.03772424,0.22708514
Nbr1,-3.7571084,-0.99177146,0.00017188797559272704,0.0024219349261544705,0.08695652173913043,0.44332078178232026,0.17857914,0.32844776
Dgkg,-3.7572823,-1.2846098,0.0001717686382958048,0.002421523248168035,0.21739130434782608,0.659171597633136,0.52271605,0.98308223
Ankrd13c,-3.7574012,-0.9040089,0.00017168703136568968,0.002421523248168035,0.13043478260869565,0.508122646584185,0.24163698,0.41308546
Snx25,-3.7588747,-1.0612764,0.00017067937865442338,0.002408694802754389,0.08695652173913043,0.4434642280796127,0.18952122,0.36147794
Bcl7a,-3.7590027,-2.7823575,0.00017059202007107104,0.002408694802754389,0.021739130434782608,0.3490048413125336,0.03772424,0.23466982
Sulf2,-3.76011,-28.117271,0.0001698387429079639,0.002399351746549416,0.0,0.3203514434283665,0.0,0.2555468
Hsph1,-3.7603295,-1.9274324,0.00016968970487566304,0.002398507296164685,0.043478260869565216,0.37772996234534695,0.08778451,0.29936942
Cfap54,-3.7609518,-27.853258,0.00016926809824240738,0.002393807263038677,0.0,0.32042316657701275,0.0,0.21710515
Itpka,-3.76151,-1.5215732,0.00016889073089325067,0.0023897282459724306,0.06521739130434782,0.40817643894566974,0.12147213,0.31540737
Cpne8,-3.7641451,-1.9421849,0.0001671197261901577,0.0023659151963801566,0.08695652173913043,0.433709879863726,0.14930989,0.48170462
Tox3,-3.7643192,-28.329105,0.00016700350551756798,0.002365516179893016,0.0,0.3207100591715976,0.0,0.29059145
Ndufs4,-3.7683454,-0.86885,0.00016433325354532939,0.0023289211617948317,0.17391304347826086,0.5797023489331181,0.3262164,0.5332114
Ccdc112,-3.76937,-27.71324,0.00016365999547498882,0.0023206037353102637,0.0,0.321140398063475,0.0,0.19888967
Ybx1,-3.7702487,-0.7159104,0.00016308498354551538,0.0023136713346715936,0.10869565217391304,0.47921821767975614,0.24550264,0.3764157
Ankrd27,-3.7707427,-2.639764,0.00016276237523047625,0.0023103143277564166,0.021739130434782608,0.3503317195624888,0.03951387,0.22409716
Tet2,-3.7715845,-0.8818585,0.00016221412880884035,0.002303749281761913,0.15217391304347827,0.5452393760086067,0.29010612,0.48255712
Picalm,-3.7719688,-0.90305907,0.000161964420527094,0.0023014193440312088,0.2391304347826087,0.6904070288685673,0.5061564,0.80297154
Ppp3cb,-3.772335,-1.0799624,0.00016172693942260395,0.002299260773695962,0.2608695652173913,0.6994082840236686,0.4691658,0.81782347
Ints3,-3.7733598,-2.908728,0.00016106373422571685,0.0022910442237400806,0.021739130434782608,0.35015241169087324,0.033352517,0.2268858
Trim35,-3.773863,-0.9384382,0.0001607389908323503,0.0022876359553311723,0.10869565217391304,0.4783216783216783,0.2118393,0.3730697
Ccnh,-3.775867,-1.080706,0.00015945202266588076,0.0022705224425183974,0.13043478260869565,0.5050026896180743,0.21415627,0.40886742
Caskin1,-3.7759495,-2.910722,0.00015939934156464558,0.0022705224425183974,0.021739130434782608,0.3504393042854581,0.033315346,0.22693633
Nrp2,-3.7761965,-1.4696231,0.00015924139651916374,0.002269929084599432,0.08695652173913043,0.44364353595122824,0.16748177,0.40875605
Ttc27,-3.776526,-27.723942,0.0001590310322176606,0.002268133670747633,0.0,0.3217500448269679,0.0,0.20023212
Dner,-3.7796004,-1.0694005,0.00015708020380221383,0.0022415003059827326,0.15217391304347827,0.5454186838802223,0.34701627,0.6262414
Ephx4,-3.781156,-27.739716,0.00015610177934351346,0.002228722003698303,0.0,0.32214452214452216,0.0,0.20222473
Arhgap21,-3.7824097,-1.123006,0.00015531746123917988,0.0022187029152029576,0.2608695652173913,0.7141115294961449,0.5394561,0.93900114
Aagab,-3.783224,-1.922023,0.0001548099297805156,0.0022126291559587522,0.043478260869565216,0.38027613412228795,0.072371274,0.2503085
Myo18a,-3.7832425,-1.0055342,0.00015479854253307396,0.0022126291559587522,0.17391304347826086,0.5750403442711135,0.29830024,0.52933496
Adck1,-3.7843862,-2.5536036,0.00015408840197361293,0.0022046620665766665,0.021739130434782608,0.35158687466379773,0.041846722,0.2238591
Thsd4,-3.7856946,-2.2819386,0.0001532797620793065,0.0021942606324299226,0.043478260869565216,0.38095750403442713,0.08381913,0.35431957
Clmn,-3.7856946,-2.1862338,0.0001532797620793065,0.0021942606324299226,0.043478260869565216,0.3778375470683163,0.082329765,0.3297009
Mta3,-3.785951,-0.8109159,0.00015312189537145633,0.0021942606324299226,0.13043478260869565,0.5117446655908194,0.26476434,0.42642975
Ubxn4,-3.7862437,-0.7232715,0.0001529416636876613,0.0021929255620530734,0.17391304347826086,0.5813878429263044,0.36249363,0.5430806
Spats2,-3.7864358,-2.5118976,0.00015282349519042866,0.0021924011296138913,0.021739130434782608,0.3517303209610902,0.04526623,0.23437476
Rad23b,-3.786619,-0.9715116,0.00015271103367224794,0.0021919580527635157,0.13043478260869565,0.5102026178949256,0.23009673,0.41033688
Zup1,-3.786738,-0.96962506,0.00015263797546658124,0.0021919580527635157,0.08695652173913043,0.44669176976869285,0.18536007,0.33562765
Tsga10,-3.7874973,-0.9497019,0.00015217230197536925,0.0021865613658172043,0.13043478260869565,0.5113860498475883,0.2542314,0.4441107
Kdm5b,-3.787653,-1.0075712,0.00015207708822698876,0.00218636241875826,0.1956521739130435,0.6133046440738749,0.35105124,0.6127747
Elp1,-3.7876894,-1.7509817,0.0001520546931437786,0.00218636241875826,0.043478260869565216,0.3819616281154743,0.08300078,0.25564286
Inpp5b,-3.78801,-1.5167664,0.00015185886855114815,0.0021855638982160425,0.043478260869565216,0.3825354133046441,0.09526679,0.25154632
Sod2,-3.7880738,-1.2781644,0.00015181973213231956,0.0021855638982160425,0.08695652173913043,0.4446476600322754,0.14988306,0.33086112
Gm49797,-3.788211,-1.0921507,0.00015173590034754889,0.0021855638982160425,0.17391304347826086,0.5734624350008966,0.27972087,0.5236018
Tulp4,-3.7914047,-0.99876213,0.0001497976722465774,0.002159368805399965,0.2391304347826087,0.6798637260175722,0.4633519,0.7783046
Cabin1,-3.7941315,-1.0715889,0.00014816115344435933,0.0021369244192431217,0.10869565217391304,0.4785009861932939,0.19017828,0.36481223
Ccdc39,-3.7958884,-27.672316,0.00014711568470389538,0.0021229852030041187,0.0,0.3233996772458311,0.0,0.19383298
Uhrf2,-3.7961354,-0.7742389,0.00014696922396570302,0.0021220113100260288,0.17391304347826086,0.586013986013986,0.35292968,0.5445575
Snx14,-3.7961628,-1.1013591,0.00014695295902780693,0.0021220113100260288,0.13043478260869565,0.5092702169625246,0.21761031,0.4197581
Nploc4,-3.7973433,-1.2236462,0.00014625516788839245,0.002113973298096345,0.08695652173913043,0.4466200466200466,0.15221478,0.32494685
Atp2c1,-3.7995486,-1.1301945,0.0001449598938607234,0.0020963790893636374,0.2608695652173913,0.7196700735162274,0.536371,0.93752027
Zfp799,-3.7996309,-0.9680414,0.00014491173249718846,0.0020963790893636374,0.06521739130434782,0.41559978483055404,0.15671526,0.2865994
Lmo3,-3.7999969,-1.4790523,0.0001446978642377383,0.002094844618571136,0.13043478260869565,0.5021696252465483,0.22891994,0.5406369
Ctnnal1,-3.8001158,-3.546161,0.00014462842107533232,0.002094844618571136,0.021739130434782608,0.3509055047516586,0.023019878,0.24061115
Usp15,-3.8012962,-0.96670026,0.00014394103000437268,0.002086135639815261,0.2391304347826087,0.6994082840236686,0.5064254,0.8279457
Kcmf1,-3.8015342,-0.6820496,0.00014380285912414276,0.002085257865442912,0.13043478260869565,0.5185583647122108,0.289008,0.43024987
Amy1,-3.8017263,-0.82273906,0.00014369135076006665,0.002084765979980017,0.13043478260869565,0.5177335485027793,0.28266302,0.456019
Jpx,-3.8019369,-1.5613644,0.00014356931598406231,0.00208412075661359,0.06521739130434782,0.41219293526985834,0.113760956,0.3042358
Shisa7,-3.8019917,-1.5888486,0.00014353749688087784,0.00208412075661359,0.043478260869565216,0.38328850636542944,0.092570886,0.25600374
Ypel2,-3.8026414,-1.4602118,0.0001431614747473666,0.002080448256604511,0.10869565217391304,0.4678500986193294,0.18842089,0.4513917
Leng8,-3.803044,-1.072553,0.00014292891274311504,0.002078192578683713,0.10869565217391304,0.47835753989600144,0.19216877,0.36852777
Sox11,-3.8055696,-27.926422,0.00014147821075051543,0.0020582130605665133,0.0,0.32422449345526266,0.0,0.22720619
St8sia1,-3.8060455,-2.0335445,0.00014120644728861774,0.002055372285289902,0.043478260869565216,0.38336022951407567,0.07484441,0.27625108
Tmem29,-3.808278,-1.9737568,0.00013993780287905306,0.0020380101698429026,0.021739130434782608,0.353882015420477,0.06315921,0.22799923
Sap130,-3.809065,-1.1049237,0.00013949322221576424,0.0020326371371678876,0.08695652173913043,0.4460103998565537,0.1693615,0.3342833
Ctps2,-3.811252,-2.280325,0.0001382646774035808,0.0020158284763072253,0.043478260869565216,0.38138784292630445,0.061111778,0.26706982
Gas2,-3.8113527,-2.3843684,0.0001382083795767513,0.0020158284763072253,0.021739130434782608,0.3540613232920925,0.051544785,0.24387154
Zcchc14,-3.8114626,-0.94872767,0.0001381469883928368,0.0020158284763072253,0.08695652173913043,0.4471579702348933,0.1822032,0.3262491
Socs7,-3.8122952,-1.1670096,0.0001376822738925125,0.0020106101627672887,0.08695652173913043,0.44622556930249235,0.15844725,0.3260774
Dip2a,-3.8125699,-1.3895918,0.00013752939434595826,0.0020094697259792813,0.08695652173913043,0.44518558364712213,0.16069356,0.37620053
Zfp40,-3.812643,-1.0249504,0.00013748865348225698,0.0020094697259792813,0.08695652173913043,0.44984758830912674,0.17892298,0.33553907
Ago2,-3.8127344,-0.93086475,0.00013743774339026652,0.0020094697259792813,0.10869565217391304,0.48004303388918773,0.21562386,0.37758178
Dcp1b,-3.8128352,-2.3276412,0.0001373817628001013,0.0020094697259792813,0.043478260869565216,0.3820692128384436,0.05674586,0.25703695
Arhgap15,-3.8135672,-2.398559,0.000136975276936729,0.0020057360715476343,0.043478260869565216,0.37988165680473374,0.07218514,0.33267105
Ythdf3,-3.8135946,-1.0129554,0.00013696005577949714,0.0020057360715476343,0.21739130434782608,0.6560157790927021,0.39806154,0.6864709
Prkdc,-3.813613,-1.056881,0.00013694990922657715,0.0020057360715476343,0.10869565217391304,0.48097543482158867,0.20732793,0.39157054
Zc3h15,-3.8136952,-1.2122769,0.00013690425850092878,0.0020057360715476343,0.08695652173913043,0.44561592253899945,0.1686119,0.3545559
Myo1d,-3.8141527,-1.609771,0.0001366509042905312,0.0020053576178517604,0.08695652173913043,0.44023668639053254,0.14582886,0.39147782
Ubn1,-3.8152418,-1.6507,0.0001360496966928884,0.0019976258743923015,0.08695652173913043,0.4415277030661646,0.11543558,0.3251221
Ccdc57,-3.8161843,-1.3822709,0.00013553133642775503,0.0019911027937746183,0.06521739130434782,0.41585081585081585,0.123986304,0.29572204
Pdk1,-3.819039,-27.819963,0.00013397248902127418,0.001969278326040283,0.0,0.3253720638336023,0.0,0.2126431
Kmt5b,-3.8191674,-0.86283326,0.00013390293829792827,0.001969278326040283,0.17391304347826086,0.5916442531827147,0.34277394,0.5559173
Pibf1,-3.820128,-0.7756517,0.000133382391198416,0.0019627518354334273,0.17391304347826086,0.5871256948180025,0.36213633,0.5579529
Wipf2,-3.82054,-1.1476738,0.0001331598837736831,0.0019605512750678713,0.08695652173913043,0.44902277209969516,0.16665491,0.33774668
Limk2,-3.8205857,-2.3941948,0.0001331351823267547,0.0019605512750678713,0.021739130434782608,0.3548144163528779,0.04841138,0.23170866
Med14,-3.8209975,-0.71478593,0.00013291306350640214,0.001959064188928703,0.15217391304347827,0.5515510130894746,0.32378465,0.48706213
Drp2,-3.8232484,-27.695358,0.00013170497287354449,0.0019423230631790012,0.0,0.32573067957683344,0.0,0.19666585
Ankrd33b,-3.8238432,-1.4302446,0.00013138749442542734,0.0019387050934712975,0.08695652173913043,0.4429621660390891,0.16092262,0.38561526
Adamts20,-3.8245113,-27.849987,0.00013103180148563848,0.0019345189592962122,0.0,0.3258382642998028,0.0,0.21666268
Pcnx4,-3.825353,-27.751348,0.00013058482325473334,0.0019289797695737684,0.0,0.325909987448449,0.0,0.20370555
Tiam2,-3.8254263,-1.5453428,0.00013054602356115045,0.0019289797695737684,0.043478260869565216,0.386013986013986,0.11477622,0.30378953
Kansl3,-3.8266706,-2.9383252,0.0001298880886246324,0.001920799637503507,0.021739130434782608,0.3547785547785548,0.033315346,0.23085052
Cdh9,-3.8270092,-1.5569339,0.00012970963307411235,0.0019192168726329289,0.17391304347826086,0.5366325981710597,0.3476368,0.7989302
Tanc1,-3.8277688,-1.3621044,0.0001293101540301248,0.0019143602417572747,0.17391304347826086,0.5461717769410077,0.31652895,0.6715026
Stx12,-3.8297818,-1.6025316,0.0001282568961890916,0.001899814112789907,0.043478260869565216,0.3857629549937242,0.09681101,0.26902956
Ric8b,-3.8301113,-0.9776831,0.00012808531658983112,0.0018983190605453735,0.10869565217391304,0.48459745382822306,0.21091859,0.38008922
Gtf2ird1,-3.8313375,-2.4389894,0.00012744855854948363,0.0018899242650246275,0.043478260869565216,0.3830016137708445,0.05715401,0.27683768
Ncoa5,-3.831429,-0.73750776,0.00012740115912235223,0.0018899242650246275,0.08695652173913043,0.4521785906401291,0.21189897,0.331832
Nsun2,-3.8330395,-1.8705553,0.00012656964385538515,0.0018789648234222094,0.06521739130434782,0.41391429083736775,0.0924157,0.30309808
Tbc1d9,-3.8372943,-1.5966036,0.00012439728542842,0.0018477363512778581,0.043478260869565216,0.3865519096288327,0.10226663,0.2819061
Slc30a9,-3.8373036,-0.7980835,0.00012439265179262836,0.0018477363512778581,0.13043478260869565,0.5168370091447014,0.26830432,0.42859787
Ube2d3,-3.8408723,-0.83709323,0.00012259788635430978,0.0018230244639404003,0.17391304347826086,0.5883449883449884,0.3437059,0.5497033
Ociad1,-3.8410735,-1.0243936,0.00012249737410674033,0.0018225384508572052,0.13043478260869565,0.513501882732652,0.24234407,0.44328657
Cntnap4,-3.8419886,-3.898357,0.00012204147858642866,0.001816761512253373,0.021739130434782608,0.3523399677245831,0.036573242,0.44177142
Clpx,-3.8424554,-1.5814807,0.00012180958825743236,0.0018143146543665232,0.043478260869565216,0.3871256948180025,0.097091936,0.26631647
Fgfr2,-3.8425925,-0.9396998,0.00012174146431527,0.0018143056828348889,0.21739130434782608,0.6423166577012731,0.4259913,0.70247215
Kcnab2,-3.8436632,-1.7306801,0.00012121132899608271,0.0018074075527884253,0.06521739130434782,0.41499013806706114,0.10254859,0.30631158
Top2b,-3.8437638,-0.7991234,0.00012116159930571726,0.0018074075527884253,0.1956521739130435,0.6264658418504573,0.40538937,0.6258448
Shank3,-3.8441117,-1.286709,0.00012098995379615483,0.0018061111436126001,0.06521739130434782,0.419401111708804,0.1291473,0.28992894
Urgcp,-3.8450632,-0.9809998,0.00012052135873596053,0.0018001161252002554,0.10869565217391304,0.4856015779092702,0.21045876,0.38005126
Cwc27,-3.845722,-0.78682554,0.00012019794973644677,0.001796284154292728,0.17391304347826086,0.5962703962703962,0.38268873,0.5902064
Foxg1,-3.8473508,-1.666068,0.00011940191930654735,0.0017853809525692416,0.043478260869565216,0.3874484489869105,0.09244514,0.26801085
Cryzl1,-3.8473692,-0.8110167,0.00011939300344951761,0.0017853809525692416,0.10869565217391304,0.48710776403084094,0.23337035,0.37922695
Pacs1,-3.8499587,-0.9481459,0.00011813771916266292,0.0017684459687469375,0.1956521739130435,0.6211941904249596,0.4003996,0.6678676
Cep350,-3.8501601,-0.948769,0.00011804065837436603,0.0017679779768780463,0.1956521739130435,0.6215528061681908,0.36362666,0.61327916
Trio,-3.852658,-1.3980823,0.00011684246156909858,0.0017510077759964747,0.30434782608695654,0.7650708266092882,0.6347343,1.2049015
Ap4e1,-3.8526947,-1.3030171,0.00011682499113201779,0.0017510077759964747,0.043478260869565216,0.3884884346422808,0.114851244,0.2625981
Mir124-2hg,-3.852768,-1.4805372,0.00011679005764787181,0.0017510077759964747,0.043478260869565216,0.3884884346422808,0.116882965,0.2971312
Clk1,-3.8553119,-0.717616,0.00011558222013481881,0.0017350247234763025,0.17391304347826086,0.5979200286892594,0.37426496,0.55759037
Sympk,-3.8559706,-1.3548263,0.00011527132506080457,0.0017313250443732916,0.06521739130434782,0.4183252644791106,0.123021916,0.28879735
Lmbrd2,-3.8560712,-0.7951962,0.00011522389671113517,0.0017313250443732916,0.13043478260869565,0.5226824457593688,0.27616635,0.439511
Fubp3,-3.8560712,-2.9031243,0.00011522389671113517,0.0017313250443732916,0.021739130434782608,0.3575398960014345,0.033315346,0.22586875
Lrba,-3.8567576,-1.4256711,0.00011490101180316239,0.0017286619188975213,0.2826086956521739,0.7645329029944414,0.57083875,1.1209779
Ap2b1,-3.857032,-0.98592716,0.00011477209693715213,0.0017276897729418923,0.21739130434782608,0.6581674735520889,0.4368427,0.7347617
Fhit,-3.8580751,-1.1381319,0.00011428346349358497,0.0017212985785160474,0.15217391304347827,0.5486462255693025,0.33822694,0.6343505
Lnx1,-3.858185,-27.957787,0.00011423214268958924,0.0017212985785160474,0.0,0.32870719024565176,0.0,0.23166302
Klhl24,-3.85921,-1.4653103,0.0001137541956034951,0.001715249851776607,0.10869565217391304,0.47710238479469247,0.15382797,0.37786552
Acvr2a,-3.8594477,-1.2174209,0.00011364351367317838,0.0017145430726548585,0.21739130434782608,0.6460462614308768,0.43118805,0.8125007
E2f3,-3.8612323,-1.3694503,0.00011281663115500283,0.0017030240894016437,0.06521739130434782,0.4202617894925587,0.13516353,0.31767285
Gabbr2,-3.8631995,-1.3725072,0.00011191151951087435,0.0016903105841805475,0.2608695652173913,0.7279182356105433,0.59539294,1.1336416
Cep290,-3.864023,-1.3811611,0.00011153467314876116,0.0016855661797003446,0.043478260869565216,0.3894208355746817,0.11337564,0.27209455
Pex1,-3.8652675,-2.9095747,0.000110967486883981,0.0016779383075816376,0.021739130434782608,0.3582212659135736,0.034308378,0.2329083
Ppwd1,-3.8680675,-1.433628,0.00010970125055449448,0.0016597255644140013,0.06521739130434782,0.42083557468172855,0.11916563,0.29405838
Mrtfb,-3.868818,-1.2686794,0.0001093642554195658,0.0016555591792246384,0.2608695652173913,0.7070467993544917,0.5232403,0.9769857
Map3k4,-3.86912,-1.4355166,0.0001092289112420898,0.0016544424154875722,0.06521739130434782,0.4206921283844361,0.12303304,0.30314937
Cry2,-3.8721304,-1.4428751,0.00010788818450050096,0.0016350566934734692,0.06521739130434782,0.4187914649453111,0.11945814,0.29636076
Tbc1d24,-3.872341,-1.5467824,0.0001077950389432494,0.001634566984427264,0.06521739130434782,0.4184687107764031,0.11265656,0.29891852
Clk4,-3.8737957,-0.74071544,0.00010715319201051762,0.0016257517048687792,0.13043478260869565,0.5260892953200645,0.28197673,0.43458745
Bmpr2,-3.8738966,-1.0290558,0.00010710892113848723,0.0016257517048687792,0.2391304347826087,0.7126053433745742,0.5125873,0.86139137
Rimklb,-3.8746011,-27.85683,0.0001067995079389986,0.0016222175117698657,0.0,0.3301057916442532,0.0,0.217589
Atxn2,-3.8747659,-1.047932,0.00010672729930473301,0.0016220376314016833,0.2391304347826087,0.713537744306975,0.5208997,0.8809822
