names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Unknown (for_DEGs),mean_expr_Rest (for_DEGs)
Ppa1,-13.907949,0.5003012,5.668163284422228e-44,2.0958242390591066e-43,0.07591964518653796,0.23209192741702145,0.1722928,0.12480392
Ostc,-13.912023,0.28196406,5.354328040990864e-44,1.9803275218365384e-43,0.06287503261153143,0.21522754515769024,0.14007059,0.116593495
Nat8l,-13.929038,0.4767012,4.2200118441367963e-44,1.5622997830250168e-43,0.07304983042003653,0.22886785433803167,0.16358358,0.12019425
Igfbp5,-13.935139,0.28114575,3.8744902896768353e-44,1.4347788600277917e-43,0.09809548656404905,0.26123258793865994,0.22495909,0.18863837
Syt5,-13.939767,0.6912333,3.6312496115138105e-44,1.3448887258632128e-43,0.09705191755804853,0.261149919398173,0.22256395,0.14356574
Vdac2,-14.052123,0.80864906,7.475851298954354e-45,2.779138411772323e-44,0.15210018262457606,0.3417930806431612,0.34615502,0.21199621
Akr1a1,-14.136545,0.7909068,2.261167046406536e-45,8.430353619667493e-45,0.14453430733107225,0.3312941760013227,0.33409068,0.20641832
Nnat,-14.144652,0.32835737,2.0151056566093803e-45,7.518173978491258e-45,0.17166710148708583,0.36853635349067915,0.40041554,0.33088857
Sema3c,-14.199211,0.40935546,9.264920932309529e-46,3.463871232101809e-45,0.1526219671275763,0.3417930806431612,0.3586918,0.28131357
Eif4a2,-14.230281,0.7020773,5.9442148246791655e-46,2.2254570480580907e-45,0.2843725541351422,0.5796718058942669,0.68365645,0.47192284
Kdelr1,-14.230943,0.38822174,5.888223330769197e-46,2.2048015732687895e-45,0.07722410644403861,0.2371760426569669,0.17325106,0.13499819
Spcs2,-14.235013,0.6246898,5.555266670427681e-46,2.0807083277723972e-45,0.11218366814505609,0.28471045343694457,0.25504416,0.17262363
Ssbp4,-14.259877,0.3829795,3.891380914311563e-46,1.4587249604848172e-45,0.06783198539003392,0.22560244698879842,0.15063067,0.117485374
Fxyd6,-14.304845,0.38983935,2.040937439746966e-46,7.659216341620248e-46,0.08270284372554135,0.24552556524614558,0.19296291,0.15052205
Copb2,-14.341525,0.428065,1.2038109129772721e-46,4.5265042305764485e-46,0.08087659796504044,0.24337618319348572,0.17783643,0.13510804
Nrn1,-14.3733425,0.7890293,7.60693768151618e-47,2.8623220207581535e-46,0.21262718497260633,0.447526143925929,0.5174682,0.33092153
Snrpd1,-14.422733,0.41335732,3.7230331487181135e-47,1.403449785438492e-46,0.07357161492303678,0.2348613235233332,0.17130834,0.13129638
Stmn4,-14.453202,0.68764055,2.392961019105267e-47,9.032007667278905e-47,0.1706235324810853,0.37465382548671106,0.39114964,0.26020622
Prr7,-14.6117735,0.36276594,2.3628644330922614e-48,8.977682030145513e-48,0.06365770936603182,0.22394907617906007,0.14761493,0.11662841
Psma5,-14.617385,0.5653031,2.1759919568339246e-48,8.268830982905891e-48,0.09470388729454735,0.2649940065308147,0.21306856,0.14883794
Ergic3,-14.631452,0.38109192,1.769703255227141e-48,6.728728805427094e-48,0.07957213670753979,0.24424420286859835,0.17616138,0.13794498
Swi5,-14.653293,0.55380875,1.283420339951652e-48,4.8832490136648105e-48,0.09705191755804853,0.2687967593932129,0.21935344,0.15450796
Ifngr2,-14.688415,0.2853111,7.648268238547063e-49,2.912954891137627e-48,0.07226715366553613,0.23581201173893274,0.16037072,0.13342363
Serbp1,-14.712176,0.5467065,5.3847344431525066e-49,2.0526005743723627e-48,0.312027132794156,0.6447732815277146,0.74431133,0.56329817
Denr,-14.7326145,0.5281646,3.980060058107769e-49,1.5182313140453685e-48,0.09626924080354814,0.2683834166907783,0.21599184,0.15459214
Psma6,-14.8345375,0.5648342,8.760556020329087e-50,3.3560898241551553e-49,0.09913905557004957,0.2733848633902368,0.22444941,0.15709949
Ap1s1,-14.868331,0.69492763,5.291603365222255e-50,2.029769913255132e-49,0.11531437516305766,0.29756541148266025,0.26411688,0.1712025
Lrpap1,-14.874414,0.77292204,4.831955243912419e-50,1.8545156035413043e-49,0.1526219671275763,0.352581325176704,0.35347134,0.22165334
Armcx3,-14.963257,0.39908844,1.2762415283021666e-50,4.917208182603846e-50,0.07461518392903731,0.24205348654569503,0.16983925,0.13136055
Gtf2h5,-15.055419,0.65613884,3.1807578813604674e-51,1.229386712775543e-50,0.11427080615705713,0.297358740131443,0.25958592,0.1723416
Scn2b,-15.114383,0.6870125,1.301857830306834e-51,5.040478371807584e-51,0.11114009913905556,0.29425866986318355,0.25305352,0.16454627
Tcp1,-15.151907,0.7479812,7.359923298428232e-52,2.8536960898811923e-51,0.14609966084007306,0.3454304964245856,0.33333606,0.21152775
Ankrd46,-15.174804,0.30428427,5.193305600375151e-52,2.0159509026593514e-51,0.07644142968953822,0.2461869135700409,0.16682056,0.13716786
Sv2a,-15.175388,0.43505767,5.1472518149072116e-52,1.9986511021178727e-51,0.32063657709366034,0.6725912454015625,0.7849405,0.6322744
Wbp2,-15.177711,0.287735,4.968206688929168e-52,1.9294076272803402e-51,0.07591964518653796,0.2456909023271194,0.16670296,0.1385467
Hpcal4,-15.183967,0.6857522,4.516228506814894e-52,1.754642278457435e-51,0.12496738846856248,0.3150084735253999,0.2864563,0.18748453
Pdia3,-15.204711,0.68868303,3.2907981851892517e-52,1.2798342341299057e-51,0.2194103835116097,0.46596122845451166,0.504374,0.3414344
Nrsn1,-15.345274,0.49598387,3.8094561558666675e-53,1.4871434971398717e-52,0.09731280980954865,0.27710494771214816,0.21832246,0.15957005
Arpc3,-15.349938,0.60293335,3.5452391200130154e-53,1.3844001621094277e-52,0.11114009913905556,0.29636671764559996,0.2510418,0.17217658
Ctbp1,-15.366609,0.2627398,2.741500743091379e-53,1.0711665692433525e-52,0.0753978606835377,0.24713760178564048,0.16448407,0.13890746
Sult4a1,-15.382823,0.63574284,2.134357234190364e-53,8.344271625592185e-53,0.1054004696060527,0.2888852147315339,0.23697773,0.15880467
Pdia6,-15.398905,0.5650948,1.664637249572134e-53,6.515484762709867e-53,0.11766240542655883,0.30583226553135207,0.2654237,0.18686599
Morf4l1,-15.412577,0.5488884,1.347306884491682e-53,5.276510127720666e-53,0.30993999478215495,0.6522134501715372,0.7488118,0.5663375
Mllt11,-15.425127,0.81783426,1.109374574126201e-53,4.347221059759518e-53,0.18392903730759197,0.4106146405985202,0.43189198,0.26730108
Snrnp200,-15.43267,0.26148626,9.87012960686222e-54,3.869989530663766e-53,0.078006783198539,0.2507336832968214,0.16350597,0.13818319
Pfn2,-15.446134,0.7951071,8.010634003173689e-54,3.1427323063991395e-53,0.1875815288285938,0.41681478113503906,0.43663162,0.27422908
Trnp1,-15.477004,0.27553743,4.9604101819090967e-54,1.9472055746953603e-53,0.06470127837203235,0.2347373207126028,0.1489573,0.12460216
B4galnt1,-15.517631,0.30914807,2.636058231340328e-54,1.0359936328230892e-53,0.06652752413253327,0.23763071962964494,0.15148716,0.123999156
Syngr3,-15.578891,0.5778272,1.012972181032051e-54,3.989236773315435e-54,0.1001826245760501,0.28384243376183194,0.22830853,0.1585665
Laptm4a,-15.604902,0.56848055,6.741250021043981e-55,2.658702305378714e-54,0.14166449256457084,0.3436531228041169,0.32449356,0.22991237
Cdk5r1,-15.654371,0.76191396,3.1016270198033265e-55,1.2259593707283816e-54,0.1894077745890947,0.4226842475096102,0.4398979,0.28205034
Scoc,-15.670667,0.3440564,2.4004879186391877e-55,9.495231911355068e-55,0.10748760761805375,0.29343198445831437,0.2353882,0.18986702
Necap1,-15.712638,0.39270777,1.2391337488002416e-55,4.911568642906401e-55,0.08713801200104357,0.2668540486917704,0.19470164,0.15162703
Prxl2a,-15.71952,0.49755734,1.1116322643947838e-55,4.406839619989353e-55,0.12888077224106445,0.3247633613028562,0.28725702,0.21163814
Nsg2,-15.815099,0.2791824,2.4482573372020335e-56,9.748766249350718e-56,0.33107226715366556,0.70578266440706,0.81679153,0.71342814
Smarcd1,-15.815514,0.25892982,2.4321890262173e-56,9.686218932037772e-56,0.078006783198539,0.25540445583433224,0.1670173,0.14142159
Cdv3,-15.82603,0.37741852,2.0580530514265263e-56,8.202296869153183e-56,0.08765979650404383,0.26859008804199563,0.19966194,0.15710749
Vdac3,-15.853336,0.6172853,1.3331231926695966e-56,5.317847414939438e-56,0.1286198799895643,0.32703674616624645,0.28910097,0.19764766
Nptx1,-15.892381,0.6022759,7.155712640462931e-57,2.858242881659565e-56,0.15705713540307853,0.3720497664613731,0.36844036,0.25730726
Snrpb,-15.989072,0.2937534,1.5228251610577568e-57,6.105388253897632e-57,0.07487607618053743,0.25308973670069856,0.16666509,0.13797583
Lynx1,-16.036333,0.3161812,7.123728064551308e-58,2.862060004403314e-57,0.08113749021654057,0.2622659446947464,0.18024345,0.14724503
Emc7,-16.069857,0.7062441,4.150510048286308e-58,1.66877457724754e-57,0.16253587268458128,0.3825900053734551,0.3725164,0.24424566
Eif4g2,-16.092388,0.6541065,2.8848850976794567e-58,1.1613013119797304e-57,0.23845551787111924,0.5140743190178977,0.55664515,0.387508
Mapk8ip2,-16.124317,0.7300316,1.7215128426572912e-58,6.933011103447455e-58,0.1286198799895643,0.3314181788120531,0.29620743,0.18883854
Clta,-16.160866,0.7228036,9.521384837097633e-59,3.843744149230971e-58,0.17871119227758936,0.40916794113999916,0.41858056,0.2738049
Gm11867,-16.200096,0.42933002,5.034893540295496e-59,2.0343998410186463e-58,0.16018784242108008,0.37754722440375316,0.37284863,0.28934896
Rbx1,-16.291302,0.60816646,1.1378152510605958e-59,4.613414183793302e-59,0.12731541873206365,0.3303021535154797,0.29414907,0.20241195
Prpf8,-16.311932,0.33546543,8.118537518817799e-60,3.2932533685180294e-59,0.08583355074354292,0.2713181498780639,0.18868306,0.15235645
Ppp1r9b,-16.360847,0.37663475,3.6402710967513076e-60,1.480013381293806e-59,0.10174797808505087,0.2937626586202621,0.21872406,0.17253423
Ids,-16.363232,0.59878886,3.500437476049784e-60,1.4235924773945465e-59,0.13566397078006784,0.3431984458314388,0.3000643,0.20788483
Cbarp,-16.382986,0.6169286,2.530111023998996e-60,1.0297498214912605e-59,0.11844508218105922,0.31868722357706775,0.26708513,0.18201247
Eif4a1,-16.38363,0.60222596,2.50343298388005e-60,1.0190462699114823e-59,0.14270806157057137,0.35394535609473815,0.31803077,0.22045507
Myl12b,-16.423777,0.7423241,1.2926598525798096e-60,5.272278421193e-60,0.17088442473258544,0.4001984044971686,0.40532225,0.26140973
Hars,-16.457994,0.27199674,7.349483166716918e-61,3.002594080731087e-60,0.07826767545003914,0.2628446244781548,0.17393224,0.14611731
Prkar1a,-16.519197,0.62652564,2.669279871847306e-61,1.0931801578499789e-60,0.26141403600313073,0.5663621708758731,0.6221004,0.44397306
Pfkl,-16.523548,0.3290408,2.4834749945350284e-61,1.0173955344283613e-60,0.07670232194103835,0.2613152564791469,0.1713137,0.1386789
Aimp1,-16.53861,0.3707103,1.9343079341634063e-61,7.930249342534442e-61,0.0907905035220454,0.2810317033852767,0.20250353,0.16007698
Bzw1,-16.581589,0.480997,9.469239993669645e-62,3.890496615136137e-61,0.11322723715105662,0.3126110858512793,0.25508314,0.18912134
Zbtb18,-16.584162,0.5648311,9.072288213255435e-62,3.729687642138518e-61,0.22828072006261413,0.5019220435663209,0.53466487,0.3906044
C1qtnf4,-16.593983,0.73160595,7.70382483881193e-62,3.1680712185319343e-61,0.21706235324810852,0.48311495060554704,0.537971,0.35705143
Pgap4,-16.62103,0.26422086,4.908203398009376e-62,2.021821635819591e-61,0.07748499869553874,0.2635059728020502,0.17221908,0.14538649
Retreg2,-16.62604,0.3237536,4.514730487476404e-62,1.860309894164867e-61,0.08713801200104357,0.27677427355020046,0.19298573,0.15706967
Psd,-16.63021,0.46617302,4.211112490212608e-62,1.7357354289310133e-61,0.0986172710670493,0.29305997602612327,0.22192056,0.1653996
Wsb2,-16.765465,0.35418588,4.365819357888215e-63,1.8108917281021356e-62,0.08452908948604226,0.27458355722729716,0.1873401,0.14944138
Flot1,-16.784561,0.27086142,3.165589235065683e-63,1.315080129038573e-62,0.07278893816853639,0.25912454015624353,0.16445021,0.13815017
Ppp1r1a,-16.840239,0.5250689,1.2373552515235513e-63,5.155486991539436e-63,0.12209757370206105,0.3293101310296367,0.2857578,0.20690143
Cct3,-16.963314,0.32536608,1.5344176018044786e-64,6.425089755413174e-64,0.09026871901904514,0.28442111354524036,0.20138377,0.16386072
Rac1,-17.01367,0.5397469,6.5033410558574185e-65,2.7291078271261726e-64,0.13905557004956953,0.3553920555532592,0.31685925,0.22829184
Dstn,-17.079454,0.65282476,2.1108028598875704e-65,8.878721484843302e-65,0.17688494651708844,0.4173934609184475,0.4136757,0.2820779
Podxl2,-17.084444,0.41727588,1.937792032614835e-65,8.153534593855406e-65,0.09757370206104879,0.296821394618278,0.22657438,0.17431135
Dek,-17.10276,0.27195063,1.415379729839312e-65,5.961011495420425e-65,0.11531437516305766,0.3202992601165626,0.24862425,0.21007256
Rab6b,-17.155306,0.32491407,5.736766369091389e-66,2.4221702127197615e-65,0.3112444560396556,0.6800727483156285,0.75449914,0.64152473
Nucks1,-17.187084,0.61044,3.31803345975077e-66,1.4035824789594332e-65,0.23949908687711974,0.5304840243045509,0.56425464,0.40318066
Timp2,-17.188665,0.53293234,3.228820790621793e-66,1.366274246362324e-65,0.18210279154709105,0.4260323233993304,0.42298448,0.31034574
Tmem151a,-17.231798,0.5639224,1.5331062962278195e-66,6.496540952474611e-66,0.1447951995825724,0.3674616624643492,0.3252461,0.23112161
Psmc2,-17.25304,0.30917478,1.0616412321899382e-66,4.5029676257211745e-66,0.0873989042525437,0.28359442814037117,0.1948344,0.16008912
Sem1,-17.31009,0.54151785,3.948024926430584e-67,1.678269732213096e-66,0.12966344899556484,0.345017153722151,0.29843223,0.21423796
Psmb1,-17.370054,0.6420369,1.3909325237908258e-67,5.92397478431756e-67,0.15731802765457867,0.38907948580167817,0.36280504,0.24706443
Lrrtm1,-17.376755,0.32031327,1.2376226503560772e-67,5.271864396808465e-67,0.08765979650404383,0.2861571528954656,0.19784024,0.16144677
Brk1,-17.405426,0.661375,7.504496275658575e-68,3.200727221062634e-67,0.18053743803809028,0.4283470425329641,0.4208145,0.28578606
Timm17a,-17.407784,0.27012467,7.201979257708565e-68,3.072188961019672e-67,0.08322462822854161,0.27970900673748605,0.1852425,0.1559434
Ly6e,-17.463448,0.3806059,2.719958230892274e-68,1.1624825459531638e-67,0.11974954343855987,0.33183152151448764,0.27203235,0.21522042
Tmem132a,-17.473616,0.59528923,2.276042367366795e-68,9.73221807943122e-68,0.16253587268458128,0.39904104493035175,0.37906596,0.26627085
Tubb3,-17.485851,0.6253726,1.8365290372342453e-68,7.857887775554804e-68,0.15236107487607617,0.3839953705617327,0.3554982,0.24430451
Micos10,-17.518118,0.66020566,1.0421766849757743e-68,4.465521850629733e-68,0.16749282546308375,0.40838259000537347,0.39320755,0.2660739
Bnip3l,-17.555042,0.31885353,5.442614798023825e-69,2.3357779847133076e-68,0.11009653013305505,0.3186045550365808,0.23959273,0.19642743
Vcp,-17.58896,0.5923747,2.9931646274406924e-69,1.2862039587291125e-68,0.23584659535611793,0.5271772826850742,0.5467658,0.39381033
Hnrnpa1,-17.77137,0.41469237,1.1777858238730854e-70,5.093691467482666e-70,0.11766240542655883,0.3320795271359484,0.25794375,0.19946706
Anp32a,-17.773746,0.5365611,1.1289472035230194e-70,4.8832600384197574e-70,0.15418732063657709,0.3884181374777828,0.35129717,0.2547817
Mtch1,-17.786043,0.6400238,9.066058139437203e-71,3.923417333011397e-70,0.19853900339159927,0.46426652337452984,0.4643188,0.32150382
Arl6ip5,-17.790112,0.42445707,8.431176252127226e-71,3.6492542830969486e-70,0.12261935820506131,0.3402637126441533,0.27573133,0.21234202
Eno2,-17.827284,0.67077106,4.339974083022718e-71,1.8808887679164583e-70,0.16331854943908167,0.4055305253585748,0.38508376,0.25856885
Sec61a1,-17.840927,0.4948903,3.4001062999406468e-71,1.47498960735236e-70,0.17845030002608922,0.4272723515066342,0.41312438,0.3096813
Wbp11,-17.90698,0.37424502,1.0402782328622706e-71,4.52741757645112e-71,0.10905296112705452,0.32149795395362296,0.24108414,0.19089754
Serp2,-18.009434,0.6377001,1.6430142627884485e-72,7.182006383784873e-72,0.13853378554656925,0.3678750051667838,0.32607207,0.22136971
Copg1,-18.106983,0.28767884,2.8071795406715435e-73,1.2335063656229662e-72,0.09131228802504565,0.298350762617286,0.19910768,0.16592537
Ywhag,-18.122368,0.47026637,2.1225951502237184e-73,9.337611605519206e-73,0.27889381685363945,0.6227834497581946,0.6752866,0.52843493
Scg3,-18.16827,0.46453065,9.205371579209075e-74,4.058217134263295e-73,0.20506130967910252,0.4772454842309759,0.48019156,0.36928323
Os9,-18.227713,0.31984472,3.1106459856685537e-74,1.3758528005747167e-73,0.10774849986955387,0.32331666184433516,0.24055578,0.1971112
Glp2r,-18.388044,0.3581275,1.6378297969421946e-75,7.301889272247681e-75,0.11166188364205583,0.3315421816227834,0.25212514,0.20189618
Antkmt,-18.39022,0.28068095,1.5733810961212658e-75,7.015723540122537e-75,0.0941821027915471,0.3059562683420824,0.21427286,0.17957851
Chmp4b,-18.394508,0.29314986,1.4537569120941313e-75,6.486623750908222e-75,0.10800939212105401,0.32492869838383004,0.23855911,0.19875045
Idh3a,-18.44806,0.34165147,5.405086690963754e-76,2.413337975842407e-75,0.0993999478215497,0.31409911958004383,0.21951878,0.17707016
Gm56999,-18.459667,0.27156994,4.3602519901265904e-76,1.947796691183732e-75,0.09992173232454996,0.3152978134171041,0.23270544,0.19643286
Gm56878,-18.470379,0.3435451,3.575709760803807e-76,1.5983916365463033e-75,0.12105400469606052,0.34580250485677677,0.26576933,0.21505111
Psmc1,-18.565704,0.4045341,6.0883050447242206e-77,2.7324662861489863e-76,0.11844508218105922,0.34278510312900423,0.27014366,0.21051572
Dusp3,-18.581196,0.25491315,4.5622230024490096e-77,2.0499486969198142e-76,0.09731280980954865,0.3121150746083578,0.21359739,0.18195249
Eif3a,-18.611813,0.47754303,2.57752862025837e-77,1.1595210786261911e-76,0.24002087138012002,0.5473070722936386,0.5528447,0.42537686
Syngr1,-18.641449,0.5010464,1.4817378504073876e-77,6.673532691995726e-77,0.1474041220975737,0.38879014590997396,0.3431717,0.2540898
Tppp,-18.682833,0.33114713,6.829699418463781e-78,3.082197235037316e-77,0.13435950952256717,0.36700698549167116,0.29290757,0.2394271
Alg2,-18.702013,0.26764297,4.767025861331097e-78,2.152049477385191e-77,0.09653013305504826,0.3121977431488447,0.21087232,0.17815001
Eif5,-18.75821,0.5047943,1.6589281639164259e-78,7.509332844412797e-78,0.18053743803809028,0.4429793741991485,0.4077272,0.3036357
Psmd4,-18.814783,0.37796664,5.71424339889356e-79,2.5905469905225234e-78,0.11296634489955648,0.3373703137271111,0.25607234,0.20259947
Hnrnpk,-18.862076,0.48581657,2.338563329783232e-79,1.0625160072924492e-78,0.20845290894860422,0.49229115859959494,0.47545412,0.3609564
Eloc,-18.873178,0.30211464,1.895477907209022e-79,8.616391704738019e-79,0.10331333159405166,0.32401934443847397,0.23391065,0.19370699
Ptges3,-18.955729,0.48982292,3.960330185176825e-80,1.804545905981029e-79,0.16018784242108008,0.41189600297606743,0.36200863,0.27050903
Epn1,-19.069828,0.35866922,4.497858814099988e-81,2.0627661091460437e-80,0.11792329767805897,0.3474972099367586,0.26348096,0.21114984
Ina,-19.088089,0.423272,3.1715596417867755e-81,1.4555048262136747e-80,0.11453169840855727,0.344025131236308,0.26780483,0.20620763
Apbb1,-19.099985,0.42898497,2.525578062594797e-81,1.1600390178106357e-80,0.12496738846856248,0.35894680279419666,0.27974567,0.21492209
Psma2,-19.108524,0.40494543,2.144510718287467e-81,9.856825692847115e-81,0.11661883642055831,0.34629851609969825,0.27019292,0.21050115
Vps29,-19.109007,0.30356646,2.1247363456399303e-81,9.767607460623597e-81,0.10487868510305244,0.32935146529988013,0.23678894,0.19595881
Arpc5,-19.13013,0.41730884,1.4171646279674445e-81,6.518181025930372e-81,0.13253326376206626,0.3710577439755301,0.3044203,0.23622489
