names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Sncg (for_DEGs),mean_expr_Rest (for_DEGs)
Vsnl1,6.2324023,0.7700993,4.5933541198847707e-10,1.3088380191018428e-08,0.8339483394833949,0.667159070437759,1.2367926,0.88930196
Rasa2,6.222711,0.6085413,4.8863626538832e-10,1.3893816350247787e-08,0.7011070110701108,0.5318681318681319,0.66189116,0.47964212
Flnb,6.2221003,0.60813254,4.905438920132952e-10,1.3933313296403002e-08,0.7785977859778598,0.5939110070257612,0.8121184,0.5998316
Zwint,6.2090855,0.4984628,5.329387776537486e-10,1.5121504704916815e-08,0.7749077490774908,0.5976580796252927,0.77256817,0.60151774
Nr6a1,6.2059016,0.6087911,5.438425664006496e-10,1.5398366448035253e-08,0.7822878228782287,0.6239956764546929,0.94348294,0.7074501
Crebzf,6.20543,0.8556259,5.454758622674891e-10,1.54283541253973e-08,0.5461254612546126,0.37928301206989734,0.42339504,0.2556571
Tcaf1,6.2044716,0.5904152,5.488094781812576e-10,1.550632037721387e-08,0.8560885608856088,0.6636642046478112,1.0018097,0.7628914
Plekha1,6.2014236,0.5043858,5.59546801433631e-10,1.5793090918615195e-08,0.7638376383763837,0.6119978382273464,0.81313866,0.6337717
Impact,6.1988997,0.56316715,5.685918749696098e-10,1.6031546359321526e-08,0.7527675276752768,0.5783462439200144,0.7177818,0.5368301
Dst,6.189597,0.45005712,6.031816861327635e-10,1.6988985226821126e-08,0.959409594095941,0.8547288776796973,1.8100425,1.5562723
Arx,6.1855154,2.3664324,6.189988394738433e-10,1.7398011314500175e-08,0.2730627306273063,0.057935507115834985,0.17422289,0.036243103
Dchs2,6.1779256,1.8977787,6.494940430357124e-10,1.8217019766565336e-08,0.35793357933579334,0.1665645829580256,0.36882436,0.113057114
Mapk9,6.1676607,0.7171124,6.93076723638732e-10,1.9398928712679927e-08,0.5867158671586716,0.4304449648711944,0.47909826,0.3176396
Klhl13,6.1644917,1.4605454,7.07098311503539e-10,1.9770792539126007e-08,0.3763837638376384,0.179102864348766,0.3096309,0.123870924
Myt1l,6.162843,0.7414807,7.145019183998136e-10,1.9936310018071643e-08,0.988929889298893,0.8004683840749415,2.176654,1.7361401
Osbpl3,6.161493,0.9723041,7.206234184445052e-10,2.0086256487140928e-08,0.5276752767527675,0.3493784903620969,0.51600176,0.29580095
Adamts6,6.1577315,1.0751526,7.379421714531506e-10,2.0547674763674772e-08,0.47232472324723246,0.2808142676995136,0.46577567,0.24808487
Ttc21b,6.151681,0.8256031,7.666605253277708e-10,2.1325225999541616e-08,0.5793357933579336,0.4257250945775536,0.500495,0.3122522
Ndnf,6.1453094,2.9536645,7.980787351935635e-10,2.2176189880714634e-08,0.2693726937269373,0.05916051161952801,0.395959,0.060820438
Sos1,6.1447434,0.59667873,8.00928939390033e-10,2.2232397315506393e-08,0.7749077490774908,0.5916051161952801,0.76412994,0.5644963
Stat5b,6.1404843,0.9772883,8.227023997951108e-10,2.281322340814719e-08,0.4575645756457565,0.2622230228787606,0.35458755,0.19570906
Ascc3,6.1376247,0.572644,8.376436993718651e-10,2.3203594022806197e-08,0.9040590405904059,0.6999819852278869,1.1262939,0.8760464
Cacna1d,6.127779,0.64949965,8.911428681210417e-10,2.4634782784374888e-08,0.9261992619926199,0.7231489821653756,1.4431466,1.1189629
Pabpn1,6.1185327,0.55075765,9.44408514494046e-10,2.608042834990238e-08,0.8413284132841329,0.6601333093136372,0.9319313,0.71827763
Rragb,6.1070986,0.78949386,1.0145852584415534e-09,2.790369078231785e-08,0.6014760147601476,0.4381913168798415,0.5176214,0.33093783
Fkbp3,6.0893116,0.66832054,1.133970624681924e-09,3.1123381700922675e-08,0.5424354243542435,0.36764546928481356,0.42080644,0.28458598
Letm2,6.0882215,0.8835161,1.1417177161541417e-09,3.130403574802223e-08,0.5055350553505535,0.3315438659700955,0.36437288,0.2137306
Esr1,6.0734754,2.5491312,1.2517124921399513e-09,3.4250014932587064e-08,0.2952029520295203,0.09742388758782201,0.29421526,0.05680171
Atxn1,6.0726604,0.67748725,1.2580826969389721e-09,3.438930016963396e-08,0.9704797047970479,0.7869212754458657,1.9125535,1.5277765
Kif21a,6.063105,0.5182469,1.3351843327827931e-09,3.64227441846433e-08,0.9077490774907749,0.7453071518645289,1.2945461,1.0472591
Galnt1,6.0587745,0.72464216,1.3716269481721972e-09,3.737892099126464e-08,0.5793357933579336,0.4251125923257071,0.5068794,0.33608523
Slco5a1,6.0579557,2.22094,1.3786236175237349e-09,3.751200377389697e-08,0.2988929889298893,0.10030625112592326,0.2115234,0.04929266
Dvl1,6.0578766,1.0965393,1.379302557819509e-09,3.751200377389697e-08,0.46863468634686345,0.3012069897315799,0.36784884,0.18890242
Fam110b,6.045269,0.6636082,1.491608078295337e-09,4.036204336736727e-08,0.6974169741697417,0.5353990272023059,0.69477147,0.49063307
Wrn,6.0398936,0.8093862,1.5421601822298016e-09,4.1646074468859065e-08,0.5645756457564576,0.40108088632678796,0.46308586,0.2897404
Arfgef3,6.037853,0.5846399,1.561786290903205e-09,4.2091472052727306e-08,0.8819188191881919,0.6647450909745992,1.064222,0.81801665
Snph,6.0367737,0.6224067,1.5722597838243692e-09,4.233128295727535e-08,0.7121771217712177,0.5354710862907585,0.65404505,0.46985793
Lmbrd2,6.0364494,0.57382447,1.5754225196799607e-09,4.2373977080881425e-08,0.6789667896678967,0.5192577913889389,0.5970406,0.43742368
Atcay,6.035431,0.7389462,1.5853923817027282e-09,4.259949329635231e-08,0.5940959409594095,0.43350747613042695,0.48424235,0.3171833
Eif4e3,6.031609,0.95542425,1.6233488636444534e-09,4.357580815796849e-08,0.4907749077490775,0.32858944334354173,0.35765952,0.20027182
Ano6,6.021952,0.65889853,1.7232605367748909e-09,4.621158744824482e-08,0.7084870848708487,0.5283372365339578,0.68672895,0.48566565
Ostm1,6.018866,1.1110152,1.7564304365392178e-09,4.700725680259839e-08,0.42066420664206644,0.23840749414519907,0.31014684,0.15558988
Psma2,6.013196,0.830367,1.8190062592935987e-09,4.8633530534546273e-08,0.4833948339483395,0.31324085750315256,0.3587766,0.21729733
Bicd1,6.011555,0.5593351,1.837518793924225e-09,4.907965208026235e-08,0.9298892988929889,0.7609439740587282,1.4596364,1.1763195
Galk2,6.007138,0.9418548,1.8882706547529293e-09,5.0185788816232654e-08,0.4833948339483395,0.3099981985227887,0.35650197,0.20128234
Mtmr7,5.9983215,0.6962351,1.9936728837523177e-09,5.272636849057557e-08,0.6309963099630996,0.46665465681859125,0.5296795,0.35839632
Shtn1,5.991648,0.6102213,2.077247599214027e-09,5.48826381424591e-08,0.8339483394833949,0.654152404972077,1.0316145,0.78062654
Cntnap5a,5.9874835,0.7950524,2.1311243657469944e-09,5.619559539511457e-08,0.9188191881918819,0.7023959646910467,1.8763411,1.4319369
Ralgapb,5.981904,0.5378807,2.205439535970772e-09,5.8041293174862535e-08,0.7970479704797048,0.6112051882543685,0.79031265,0.60396224
Flywch1,5.979403,0.5899641,2.239567050610317e-09,5.8824209823948396e-08,0.6162361623616236,0.4535038731760043,0.49881354,0.35745463
Eea1,5.9720736,0.58388895,2.3425714227828e-09,6.134979934714799e-08,0.7011070110701108,0.5418843451630337,0.6584085,0.48341757
Cep192,5.9697533,1.0325673,2.3761254193828815e-09,6.216795522767092e-08,0.44649446494464945,0.2755899837867051,0.32329673,0.17107311
Slc22a23,5.967886,0.80685735,2.403471896601636e-09,6.282226640241825e-08,0.6826568265682657,0.573554314537921,0.8824917,0.593296
Rmdn1,5.966905,0.65114594,2.417958249070304e-09,6.307819238108647e-08,0.7011070110701108,0.5356512340118897,0.6512303,0.46026567
Zfyve9,5.9547315,0.54207265,2.6049888648130823e-09,6.782563061775923e-08,0.8413284132841329,0.6520626914069537,0.9288269,0.7187361
Gm14296,5.952755,1.2088095,2.6366597154608305e-09,6.858378175646903e-08,0.4095940959409594,0.23318321023239055,0.2789026,0.13029686
Cwc27,5.9482207,0.5781367,2.710732529659033e-09,7.044234339645863e-08,0.7601476014760148,0.5924337957124842,0.78473496,0.5868528
Wwox,5.9403586,0.5726414,2.8439885159666597e-09,7.383378881548226e-08,0.8228782287822878,0.6571428571428571,1.1049403,0.8576339
Mdm4,5.9400496,0.56145155,2.849360168615961e-09,7.390184143891011e-08,0.7453874538745388,0.6134750495406233,0.7840716,0.5914582
Mob3b,5.9390764,1.7554969,2.8663257464818018e-09,7.4270176285406e-08,0.33579335793357934,0.140839488380472,0.36527005,0.12273319
ENSMUSG00000095041,5.933463,0.7334497,2.9661103630951074e-09,7.678168155719224e-08,0.7047970479704797,0.5599351468203927,0.935107,0.6579135
Ctif,5.9254503,0.60659,3.114426918964654e-09,8.038871403706076e-08,0.6974169741697417,0.5472887767969735,0.68542814,0.49874216
Cntn5,5.915733,0.8267417,3.304015106225817e-09,8.520046631889416e-08,0.9372693726937269,0.7643307512159971,2.3098302,1.8107841
Ralgps2,5.9145217,0.59117734,3.328413259535655e-09,8.574732913108634e-08,0.7380073800738007,0.5623491262835525,0.720866,0.531285
Impdh1,5.9115868,2.2030516,3.3882764894749745e-09,8.720592842164039e-08,0.2915129151291513,0.09652314898216538,0.20307751,0.04774322
Phtf2,5.910161,0.68725914,3.4177387906962264e-09,8.788003952728001e-08,0.6309963099630996,0.47407674292920193,0.55511516,0.37904823
Chd2,5.9077992,0.5167671,3.4670802446318212e-09,8.906352406621131e-08,0.8708487084870848,0.6810304449648712,1.0249511,0.81047463
Rubcn,5.8998923,0.7514291,3.6373877121521378e-09,9.317121813682358e-08,0.5645756457564576,0.41862727436497926,0.46370605,0.30043238
Syngr1,5.8898277,0.7208573,3.865986559452086e-09,9.883830528304238e-08,0.5202952029520295,0.3541704197441902,0.40541124,0.26491496
Rcan3,5.889635,1.8702902,3.870489751962319e-09,9.885937227683223e-08,0.2915129151291513,0.09079445145018916,0.18480262,0.054032627
Ncoa1,5.8847876,0.5806538,3.985652527670673e-09,1.0170416279060873e-07,0.966789667896679,0.783714646009728,1.5138206,1.2148479
Usp9x,5.8829355,0.46413603,4.0305312784234e-09,1.0275177936549977e-07,0.915129151291513,0.776400648531796,1.3320466,1.1057943
Stxbp5,5.8815775,0.55161625,4.0637483955544155e-09,1.0350039752468923e-07,0.8966789667896679,0.7317960727796793,1.3211759,1.0559549
Gipc2,5.878831,2.919233,4.131736969648981e-09,1.0503289723223097e-07,0.25092250922509224,0.048747973338137275,0.15999317,0.022677561
Fnip2,5.878567,0.63477826,4.13833237380575e-09,1.0510112559939556e-07,0.6236162361623616,0.4577193298504774,0.54268134,0.3812438
Anxa7,5.8753343,1.0911325,4.2199142927339395e-09,1.0707185745586492e-07,0.4317343173431734,0.2562781480814268,0.2985521,0.15126461
Pcsk1n,5.8729916,0.39291453,4.280006114026332e-09,1.084941172489505e-07,0.7380073800738007,0.5515042334714466,0.7613964,0.6254964
Agbl4,5.870098,0.84208775,4.355376079292375e-09,1.1030061757830926e-07,0.992619926199262,0.7496667267159071,2.093681,1.6031849
Ttc17,5.8634925,0.5775085,4.53231219899747e-09,1.1467347343414504e-07,0.7416974169741697,0.5739146099801837,0.70869535,0.5253917
Pcbp3,5.862172,0.6590903,4.56850871688934e-09,1.1548055430180296e-07,0.6309963099630996,0.4776796973518285,0.5544094,0.38471997
Psd2,5.8610067,1.6288095,4.600698762462004e-09,1.1618493961217486e-07,0.30996309963099633,0.11111511439380292,0.20092316,0.069485426
Lama3,5.859124,2.445275,4.653148602840534e-09,1.1739915770734754e-07,0.28413284132841327,0.08971356512340119,0.26419118,0.05403337
Insyn2b,5.8571625,2.3515553,4.708424769289998e-09,1.1868233916587453e-07,0.2730627306273063,0.07184291118717348,0.23456152,0.0504994
Habp4,5.8536615,0.7895837,4.808663286179811e-09,1.2098200608581602e-07,0.5018450184501845,0.33756079985588183,0.35384545,0.21961613
Dop1a,5.853492,0.5439489,4.813576414597122e-09,1.209923276522214e-07,0.7785977859778598,0.6029544226265537,0.77414143,0.58868784
Mtcl1,5.8500853,0.75773054,4.913205311966821e-09,1.2326594466157653e-07,0.5793357933579336,0.4072059088452531,0.48725042,0.315772
Thoc2l,5.8483276,0.5628455,4.965401565340571e-09,1.2434891944393933e-07,0.7896678966789668,0.6125022518465142,0.81847525,0.61936206
Slc24a3,5.84832,0.67350984,4.965626742216111e-09,1.2434891944393933e-07,0.948339483394834,0.7263916411457395,1.5387115,1.1920625
Galnt10,5.8442383,1.3176554,5.088915453545926e-09,1.2731765198955218e-07,0.3874538745387454,0.20464781120518827,0.31185994,0.13699256
Sod2,5.839576,0.61019725,5.233397691326438e-09,1.3062386574564644e-07,0.6088560885608856,0.4413979463159791,0.46656594,0.32891965
Gabra3,5.8357015,0.73256034,5.356477831253254e-09,1.3351443351185057e-07,0.5940959409594095,0.42702215816969913,0.5666733,0.37763903
Thoc1,5.835305,0.65027565,5.369219026409252e-09,1.3370798446674384e-07,0.6605166051660517,0.506251125923257,0.58122253,0.40694603
Mafg,5.8178015,0.8678684,5.962671927944065e-09,1.482118359887669e-07,0.4981549815498155,0.34058728157088813,0.36873993,0.21860525
Pcdh19,5.8100753,0.90241563,6.244469765130077e-09,1.5507292291039295e-07,0.6236162361623616,0.5097820212574311,0.8268173,0.52355224
Faxc,5.808525,0.88582104,6.3025625264874694e-09,1.5637105732845641e-07,0.5202952029520295,0.37456314177625655,0.40982288,0.24226785
Pcgf6,5.8059597,0.9056149,6.399833326489574e-09,1.5863793494720928e-07,0.4907749077490775,0.32909385696270943,0.3598383,0.20798123
Unc5c,5.805515,0.6702021,6.41686069238188e-09,1.5891340719290425e-07,0.9298892988929889,0.8051161952801297,2.1337645,1.7368695
Tenm4,5.8010216,0.79883564,6.591207152692415e-09,1.629307600670149e-07,0.974169741697417,0.7447306791569087,2.0291028,1.5681891
Miga1,5.798162,0.56535876,6.704558257792891e-09,1.655804047673667e-07,0.6605166051660517,0.4972437398666907,0.5476479,0.40063432
Rpl30,5.7966795,0.46351495,6.764071381358327e-09,1.6674366790559472e-07,0.5793357933579336,0.38958746171860925,0.4728666,0.36357057
Flot2,5.789467,0.9278503,7.061019022379309e-09,1.7374503766605496e-07,0.47601476014760147,0.31021437578814626,0.3484358,0.198124
Ube3a,5.7836537,0.52724326,7.309538701197657e-09,1.7953135731369383e-07,0.8966789667896679,0.7566924878400288,1.3415082,1.0852168
Inpp4b,5.778602,0.74346113,7.532371463148895e-09,1.848354531642108e-07,0.7306273062730627,0.5891911367321203,1.2341094,0.89797413
Slc6a17,5.7779646,0.5939388,7.56096119717073e-09,1.853677257007094e-07,0.6715867158671587,0.5050981805080166,0.58835083,0.4257236
Gabbr1,5.776724,0.45337293,7.616921105974687e-09,1.8656943492938908e-07,0.7749077490774908,0.6195280129706359,0.77868295,0.6209912
Chfr,5.776256,0.6493093,7.63811670618707e-09,1.8691821119785666e-07,0.6346863468634686,0.4824716267339218,0.5418373,0.37742823
Fam13b,5.770835,0.5258708,7.887968503854298e-09,1.92856882346283e-07,0.7343173431734318,0.57694109169519,0.7011716,0.533995
6820431F20Rik,5.7602725,0.5194472,8.39783515089504e-09,2.0494989146643936e-07,0.8413284132841329,0.6750495406233111,0.9668289,0.75934136
Map7d2,5.7582803,0.5071256,8.497508511022519e-09,2.0719424109906995e-07,0.7453874538745388,0.5846874437038372,0.7419943,0.5732774
Retreg1,5.75255,0.5352572,8.790715165926178e-09,2.139551779967721e-07,0.5977859778597786,0.42035669248784,0.48722917,0.3599133
Ikzf4,5.746658,1.0437282,9.102472435209773e-09,2.2096228765117468e-07,0.42435424354243545,0.24867591424968474,0.27095112,0.14059623
Dscaml1,5.7439003,0.644358,9.252038434995803e-09,2.2437028226384225e-07,0.9446494464944649,0.734462259052423,1.5693977,1.2335975
Vstm2b,5.737453,1.2352602,9.611089353935107e-09,2.3244821866807952e-07,0.3985239852398524,0.22323905602594127,0.29246026,0.13479428
Nmnat2,5.7248797,0.5597158,1.035070660536172e-08,2.4966201659431726e-07,0.8339483394833949,0.634336155647631,0.9511257,0.7312987
Zfp462,5.7221184,0.58470476,1.052040102469626e-08,2.534072493215782e-07,0.7564575645756457,0.5624932444604576,0.87777543,0.66124135
Cds2,5.722047,0.57362884,1.0524841467915195e-08,2.534072493215782e-07,0.6162361623616236,0.45119798234552333,0.47978806,0.34622815
Cpsf6,5.7205715,0.5146828,1.0616626613067437e-08,2.553883232704763e-07,0.8892988929889298,0.7087731940190957,1.0796767,0.85887825
Tmem200a,5.7199984,0.770067,1.065251738648877e-08,2.560224885285807e-07,0.5940959409594095,0.42756260133309315,0.6173823,0.40601
ENSMUSG00000121444,5.719036,2.045529,1.071299390303654e-08,2.572458857681786e-07,0.2988929889298893,0.11533057106827599,0.20294906,0.05307147
Mfap3l,5.7144527,0.96249425,1.100575946814434e-08,2.6403996152592714e-07,0.45387453874538747,0.2946496126823996,0.33442885,0.18548392
Ttc39c,5.709311,0.88138336,1.1343443237111074e-08,2.7189859034895144e-07,0.5166051660516605,0.3671770852098721,0.42578688,0.25319952
Alkbh8,5.7077117,0.6190062,1.1450527432663292e-08,2.7409799304406834e-07,0.6309963099630996,0.47090614303729056,0.51552004,0.3640772
Celf4,5.706893,0.68119043,1.1505711703824956e-08,2.7505202267061975e-07,0.977859778597786,0.7894073139974779,1.9781787,1.5861856
Smc6,5.703637,0.6232354,1.1727746162347504e-08,2.801107016731355e-07,0.6273062730627307,0.4826878039992794,0.55645645,0.39428732
Xpo1,5.70011,0.5526902,1.1973003940436827e-08,2.854610611176021e-07,0.7011070110701108,0.5526932084309133,0.6752872,0.5053791
Phf8,5.695217,0.6692118,1.232148486639004e-08,2.9324915709468586e-07,0.6014760147601476,0.45988110250405334,0.5133718,0.35199812
Pola1,5.678483,0.76099575,1.3589452409723548e-08,3.225694224816888e-07,0.5940959409594095,0.4497568005764727,0.58351916,0.3835932
Trerf1,5.6715794,0.57295257,1.4148688808195694e-08,3.355474565544733e-07,0.8671586715867159,0.6647090614303729,1.0820699,0.83785087
Cpne2,5.670961,1.9921932,1.4199883873571494e-08,3.361681759320406e-07,0.2878228782287823,0.09875698072419384,0.20925848,0.05685914
Orc4,5.6682143,0.5344229,1.4429320645069747e-08,3.4129915997625363e-07,0.7564575645756457,0.5900198162493244,0.7310583,0.5560607
Qki,5.6670113,0.36792687,1.4530987796596422e-08,3.4340162013592424e-07,0.9630996309963099,0.8269861286254729,1.8020566,1.5938386
Lrrcc1,5.6547885,0.7519354,1.5603819772792743e-08,3.684311399779798e-07,0.5608856088560885,0.4068095838587642,0.44398677,0.2865945
Tango2,5.647055,0.5982823,1.6321943604551016e-08,3.850488363953343e-07,0.6678966789667896,0.5100342280670149,0.6009555,0.43450162
A330008L17Rik,5.6296945,1.4076176,1.8052894321353572e-08,4.25136959171578e-07,0.5129151291512916,0.42125743109349667,0.8476812,0.40740737
Micu3,5.6257186,0.4890077,1.8473735809421186e-08,4.3390671433491894e-07,0.8154981549815498,0.6448928121059269,0.86410105,0.682184
Cacng4,5.622282,1.137071,1.8845142559010345e-08,4.418577491802862e-07,0.33579335793357934,0.14141596108809223,0.25155354,0.12226097
Nkain3,5.6214557,0.71799684,1.8935502152233723e-08,4.435893137144901e-07,0.8450184501845018,0.667303188614664,1.5718268,1.1998334
Cox4i1,5.6162157,0.2914821,1.9518477827300292e-08,4.568479958358527e-07,0.7047970479704797,0.5257070798054405,0.6808757,0.58619225
Iqsec1,5.6158876,0.5412952,1.955556675631334e-08,4.5701977900632876e-07,0.8856088560885609,0.6898937128445325,1.138726,0.89962775
Tenm1,5.61585,0.76485074,1.95598342336166e-08,4.5701977900632876e-07,0.933579335793358,0.7495946676274545,1.9053998,1.4741927
Cspp1,5.6127753,0.5109001,1.9910690137740235e-08,4.6440993402871536e-07,0.8634686346863468,0.6801297063592145,1.0224018,0.81052303
Sec24b,5.6102405,0.5320161,2.0204574078754074e-08,4.708559457902185e-07,0.7527675276752768,0.5875337776977121,0.72366166,0.55068886
Lrrfip1,5.609267,0.53262085,2.0318519682736376e-08,4.731010605503695e-07,0.8007380073800738,0.6232390560259413,0.8750313,0.67655706
Slc7a6,5.6029673,0.73049486,2.1071307469047167e-08,4.889343969717593e-07,0.5830258302583026,0.43675013511079086,0.47229147,0.31029406
Crppa,5.591676,0.6219023,2.2488758878885816e-08,5.209249578238464e-07,0.6199261992619927,0.4622230228787606,0.54786986,0.38803494
Adcyap1r1,5.5912275,0.86379784,2.2546987970304146e-08,5.218239162464016e-07,0.46863468634686345,0.2993334534318141,0.34033456,0.20112637
Pak3,5.5879493,0.59147173,2.2976666054827156e-08,5.313106857944971e-07,0.955719557195572,0.7398666906863628,1.4550482,1.1568624
Platr25,5.579684,0.98895293,2.409559139377898e-08,5.562272686862898e-07,0.43911439114391143,0.2729598270581877,0.3177248,0.17263816
